Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),Sparsity,Proximity,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_009426.png,GO,"[0.19277, 0.80723]",GO,"[0.21195, 0.78805]",False,128.0,100.00%,,,,,,,,0.456
town7_009429.png,GO,"[0.17365, 0.82635]",GO,"[0.20248, 0.79752]",False,128.0,100.00%,,,,,,,,0.43746
town7_009434.png,GO,"[0.05449, 0.94551]",GO,"[0.1145, 0.8855]",False,128.0,100.00%,,,,,,,,0.4907
town7_009435.png,GO,"[0.12818, 0.87182]",GO,"[0.28479, 0.71521]",False,128.0,100.00%,,,,,,,,0.48052
town7_009445.png,GO,"[0.23318, 0.76682]",GO,"[0.04, 0.96]",False,128.0,100.00%,,,,,,,,0.51285
town7_009449.png,GO,"[0.23218, 0.76782]",GO,"[0.07715, 0.92285]",False,128.0,100.00%,,,,,,,,0.4743
town7_009453.png,GO,"[0.26088, 0.73912]",STOP,"[0.51452, 0.48548]",True,71.0,55.47%,71.0,11.0382,0.54902,719.98966,19.55754,0.92573,0.13159,0.3395
town7_009454.png,GO,"[0.3189, 0.6811]",GO,"[0.34687, 0.65313]",False,128.0,100.00%,,,,,,,,0.40998
town7_009458.png,GO,"[0.34103, 0.65897]",GO,"[0.29333, 0.70667]",False,128.0,100.00%,,,,,,,,0.51269
town7_009460.png,GO,"[0.33923, 0.66077]",GO,"[0.1975, 0.8025]",False,128.0,100.00%,,,,,,,,0.55754
town7_009466.png,GO,"[0.337, 0.663]",GO,"[0.27638, 0.72362]",False,128.0,100.00%,,,,,,,,0.58052
town7_009467.png,GO,"[0.34914, 0.65086]",GO,"[0.18838, 0.81162]",False,128.0,100.00%,,,,,,,,0.49523
town7_009472.png,GO,"[0.31166, 0.68834]",GO,"[0.19675, 0.80325]",False,128.0,100.00%,,,,,,,,0.39957
town7_009498.png,GO,"[0.18012, 0.81988]",STOP,"[0.50097, 0.49903]",True,76.0,59.38%,76.0,9.72252,0.63598,540.6613,20.80155,0.94881,0.18641,0.32076
town7_009503.png,GO,"[0.27237, 0.72763]",STOP,"[0.53052, 0.46948]",True,46.0,35.94%,46.0,6.1187,0.67482,242.28206,24.28759,0.97083,0.23868,0.27188
town7_009509.png,GO,"[0.2912, 0.7088]",STOP,"[0.51168, 0.48832]",True,58.0,45.31%,58.0,6.91172,0.63598,224.06057,24.62715,0.95615,0.20049,0.38414
town7_009514.png,GO,"[0.24751, 0.75249]",STOP,"[0.53621, 0.46379]",True,38.0,29.69%,38.0,6.16777,0.65949,201.65836,25.08464,0.96453,0.21085,0.26864
town7_009523.png,GO,"[0.3016, 0.6984]",STOP,"[0.52601, 0.47399]",True,39.0,30.47%,39.0,5.94814,0.67447,199.84948,25.12377,0.96793,0.25471,0.43041
town7_009525.png,GO,"[0.29589, 0.70411]",STOP,"[0.55421, 0.44579]",True,55.0,42.97%,55.0,6.89077,0.63984,241.25951,24.30596,0.96142,0.20368,0.36206
town7_009527.png,GO,"[0.26323, 0.73677]",STOP,"[0.51907, 0.48093]",True,63.0,49.22%,63.0,7.67169,0.61781,254.92927,24.06661,0.95416,0.19342,0.25479
town7_009537.png,GO,"[0.28587, 0.71413]",STOP,"[0.54791, 0.45209]",True,61.0,47.66%,61.0,7.17104,0.63253,260.88534,23.96631,0.95189,0.18781,0.28694
town7_009554.png,STOP,"[0.63675, 0.36325]",STOP,"[0.76832, 0.23168]",False,128.0,100.00%,,,,,,,,0.38399
town7_009556.png,STOP,"[0.66297, 0.33703]",STOP,"[0.76499, 0.23501]",False,128.0,100.00%,,,,,,,,0.41971
town7_009558.png,STOP,"[0.81123, 0.18877]",GO,"[0.47959, 0.52041]",True,121.0,94.53%,121.0,6.25234,0.66118,278.13734,23.68821,0.94835,0.222,0.43038
town7_009562.png,STOP,"[0.78543, 0.21457]",GO,"[0.49314, 0.50686]",True,89.0,69.53%,89.0,2.97098,0.68778,148.02937,26.42732,0.96507,0.26788,0.3779
town7_009571.png,STOP,"[0.83108, 0.16892]",STOP,"[0.51989, 0.48011]",False,128.0,100.00%,,,,,,,,0.43774
town7_009576.png,STOP,"[0.60144, 0.39856]",STOP,"[0.78698, 0.21302]",False,128.0,100.00%,,,,,,,,0.46004
town7_009580.png,GO,"[0.25336, 0.74664]",GO,"[0.10237, 0.89763]",False,128.0,100.00%,,,,,,,,0.45232
town7_009582.png,GO,"[0.17337, 0.82663]",GO,"[0.10207, 0.89793]",False,128.0,100.00%,,,,,,,,0.49057
town7_009585.png,GO,"[0.10698, 0.89302]",GO,"[0.18129, 0.81871]",False,128.0,100.00%,,,,,,,,0.46912
town7_009588.png,GO,"[0.05975, 0.94025]",GO,"[0.16859, 0.83141]",False,128.0,100.00%,,,,,,,,0.42595
town7_009592.png,GO,"[0.05586, 0.94414]",GO,"[0.09184, 0.90816]",False,128.0,100.00%,,,,,,,,0.62431
town7_009597.png,GO,"[0.28393, 0.71607]",GO,"[0.33523, 0.66477]",False,128.0,100.00%,,,,,,,,0.46636
town7_009598.png,GO,"[0.29289, 0.70711]",GO,"[0.32454, 0.67546]",False,128.0,100.00%,,,,,,,,0.41886
town7_009604.png,GO,"[0.32578, 0.67422]",GO,"[0.34121, 0.65879]",False,128.0,100.00%,,,,,,,,0.40928
town7_009611.png,GO,"[0.34474, 0.65526]",GO,"[0.34418, 0.65582]",False,128.0,100.00%,,,,,,,,0.50862
town7_009612.png,GO,"[0.334, 0.666]",GO,"[0.34179, 0.65821]",False,128.0,100.00%,,,,,,,,0.60169
town7_009613.png,GO,"[0.3368, 0.6632]",GO,"[0.33559, 0.66441]",False,128.0,100.00%,,,,,,,,0.41193
town7_009614.png,GO,"[0.33987, 0.66013]",GO,"[0.34337, 0.65663]",False,128.0,100.00%,,,,,,,,0.40879
town7_009617.png,GO,"[0.35101, 0.64899]",GO,"[0.34241, 0.65759]",False,128.0,100.00%,,,,,,,,0.5113
town7_009628.png,STOP,"[0.93006, 0.06994]",GO,"[0.4699, 0.5301]",True,53.0,41.41%,53.0,11.19065,0.6368,623.57891,20.18189,0.93489,0.17822,0.28919
town7_009629.png,STOP,"[0.92818, 0.07182]",GO,"[0.46425, 0.53575]",True,52.0,40.62%,52.0,11.61157,0.62833,651.14044,19.99406,0.92965,0.17159,0.30059
town7_009633.png,STOP,"[0.92012, 0.07988]",GO,"[0.46644, 0.53356]",True,55.0,42.97%,55.0,11.59467,0.63039,622.78362,20.18743,0.9298,0.17836,0.34885
town7_009637.png,STOP,"[0.92489, 0.07511]",GO,"[0.46034, 0.53966]",True,58.0,45.31%,58.0,12.13699,0.61338,813.95857,19.02478,0.92429,0.16383,0.26374
town7_009645.png,GO,"[0.19925, 0.80075]",GO,"[0.28274, 0.71726]",False,128.0,100.00%,,,,,,,,0.44694
town7_009646.png,GO,"[0.19323, 0.80677]",GO,"[0.1782, 0.8218]",False,128.0,100.00%,,,,,,,,0.4226
town7_009648.png,GO,"[0.16796, 0.83204]",GO,"[0.18489, 0.81511]",False,128.0,100.00%,,,,,,,,0.55697
town7_009650.png,GO,"[0.08845, 0.91155]",GO,"[0.18297, 0.81703]",False,128.0,100.00%,,,,,,,,0.47236
town7_009663.png,GO,"[0.25778, 0.74222]",STOP,"[0.52189, 0.47811]",True,42.0,32.81%,42.0,6.52197,0.63231,235.48031,24.41126,0.95963,0.17811,0.30757
town7_009665.png,GO,"[0.26894, 0.73106]",STOP,"[0.50641, 0.49359]",True,101.0,78.91%,101.0,9.05312,0.61299,394.55057,22.16978,0.96566,0.16906,0.40033
town7_009680.png,GO,"[0.24492, 0.75508]",STOP,"[0.67881, 0.32119]",True,74.0,57.81%,74.0,7.77954,0.6532,303.91547,23.30328,0.96597,0.18748,0.30085
town7_009681.png,GO,"[0.28773, 0.71227]",STOP,"[0.54594, 0.45406]",True,76.0,59.38%,76.0,8.74497,0.64152,363.18352,22.52954,0.96251,0.17733,0.32703
town7_009682.png,GO,"[0.29224, 0.70776]",STOP,"[0.5291, 0.4709]",True,56.0,43.75%,56.0,6.91716,0.63733,240.2337,24.32446,0.96387,0.17223,0.45888
town7_009684.png,GO,"[0.30299, 0.69701]",GO,"[0.32676, 0.67324]",False,128.0,100.00%,,,,,,,,0.53474
town7_009689.png,GO,"[0.3544, 0.6456]",STOP,"[0.55021, 0.44979]",True,2.0,1.56%,2.0,1.06343,0.71661,128.47714,27.04255,0.97989,0.23807,0.19363
town7_009696.png,STOP,"[0.88114, 0.11886]",GO,"[0.45974, 0.54026]",True,35.0,27.34%,35.0,6.01272,0.65998,267.51932,23.85725,0.96637,0.20193,0.24706
town7_009698.png,STOP,"[0.87361, 0.12639]",GO,"[0.48956, 0.51044]",True,29.0,22.66%,29.0,5.16961,0.67179,233.18677,24.45376,0.97006,0.21308,0.19668
town7_009707.png,STOP,"[0.85042, 0.14958]",GO,"[0.45247, 0.54753]",True,27.0,21.09%,27.0,5.01556,0.67243,232.61438,24.46444,0.97114,0.21321,0.21658
town7_009713.png,GO,"[0.11715, 0.88285]",GO,"[0.06783, 0.93217]",False,128.0,100.00%,,,,,,,,0.45436
town7_009714.png,GO,"[0.102, 0.898]",GO,"[0.06054, 0.93946]",False,128.0,100.00%,,,,,,,,0.48781
town7_009720.png,GO,"[0.14257, 0.85743]",GO,"[0.27421, 0.72579]",False,128.0,100.00%,,,,,,,,0.44142
town7_009726.png,GO,"[0.30504, 0.69496]",GO,"[0.27978, 0.72022]",False,128.0,100.00%,,,,,,,,0.40995
town7_009728.png,GO,"[0.32016, 0.67984]",GO,"[0.28864, 0.71136]",False,128.0,100.00%,,,,,,,,0.42458
town7_009735.png,GO,"[0.32252, 0.67748]",GO,"[0.29159, 0.70841]",False,128.0,100.00%,,,,,,,,0.52728
town7_009736.png,GO,"[0.32618, 0.67382]",GO,"[0.26334, 0.73666]",False,128.0,100.00%,,,,,,,,0.69831
town7_009748.png,STOP,"[0.84017, 0.15983]",GO,"[0.49148, 0.50852]",True,23.0,17.97%,23.0,3.04298,0.77508,164.89672,25.95868,0.99335,0.29419,0.23095
town7_009754.png,STOP,"[0.90968, 0.09032]",GO,"[0.48827, 0.51173]",True,43.0,33.59%,43.0,4.07932,0.76213,203.68073,25.0413,0.99204,0.28522,0.22757
town7_009756.png,STOP,"[0.89581, 0.10419]",GO,"[0.42205, 0.57795]",True,33.0,25.78%,33.0,3.57942,0.76446,198.29508,25.15768,0.99236,0.28597,0.26505
town7_009762.png,STOP,"[0.88969, 0.11031]",GO,"[0.47658, 0.52342]",True,29.0,22.66%,29.0,3.73644,0.76014,203.50802,25.04499,0.99213,0.28182,0.20551
town7_009765.png,STOP,"[0.90125, 0.09875]",GO,"[0.49651, 0.50349]",True,26.0,20.31%,26.0,3.48318,0.76445,196.51042,25.19695,0.99252,0.29055,0.27417
town7_009767.png,STOP,"[0.8896, 0.1104]",GO,"[0.46956, 0.53044]",True,30.0,23.44%,30.0,3.5465,0.76358,200.0732,25.11891,0.99216,0.29086,0.32518
town7_009769.png,STOP,"[0.86372, 0.13628]",GO,"[0.44066, 0.55934]",True,26.0,20.31%,26.0,3.36767,0.76601,195.06273,25.22906,0.99268,0.28948,0.25869
town7_009772.png,STOP,"[0.88461, 0.11539]",GO,"[0.48669, 0.51331]",True,36.0,28.12%,36.0,3.63561,0.76232,201.8044,25.0815,0.99218,0.28447,0.23696
town7_009778.png,STOP,"[0.87549, 0.12451]",GO,"[0.49803, 0.50197]",True,28.0,21.88%,28.0,3.33575,0.76595,190.33276,25.33567,0.99268,0.28938,0.27074
town7_009783.png,STOP,"[0.90791, 0.09209]",GO,"[0.49415, 0.50585]",True,49.0,38.28%,49.0,4.13056,0.75826,208.05604,24.949,0.9918,0.28207,0.30647
town7_009785.png,STOP,"[0.86294, 0.13706]",GO,"[0.41664, 0.58336]",True,33.0,25.78%,33.0,3.80589,0.76157,200.4313,25.11115,0.99234,0.28675,0.3038
town7_009787.png,STOP,"[0.89702, 0.10298]",GO,"[0.49601, 0.50399]",True,36.0,28.12%,36.0,3.73898,0.76267,199.36206,25.13438,0.9921,0.2866,0.37539
town7_009808.png,GO,"[0.25356, 0.74644]",GO,"[0.3305, 0.6695]",False,128.0,100.00%,,,,,,,,0.63995
town7_009809.png,GO,"[0.25282, 0.74718]",GO,"[0.20124, 0.79876]",False,128.0,100.00%,,,,,,,,0.63286
town7_009810.png,GO,"[0.24306, 0.75694]",GO,"[0.30613, 0.69387]",False,128.0,100.00%,,,,,,,,0.48361
town7_009812.png,GO,"[0.26262, 0.73738]",GO,"[0.28271, 0.71729]",False,128.0,100.00%,,,,,,,,0.46983
town7_009817.png,GO,"[0.33531, 0.66469]",GO,"[0.3405, 0.6595]",False,128.0,100.00%,,,,,,,,0.51056
town7_009824.png,GO,"[0.32176, 0.67824]",GO,"[0.33646, 0.66354]",False,128.0,100.00%,,,,,,,,0.56365
town7_009825.png,GO,"[0.31207, 0.68793]",GO,"[0.34101, 0.65899]",False,128.0,100.00%,,,,,,,,0.54609
town7_009827.png,GO,"[0.29995, 0.70005]",GO,"[0.33926, 0.66074]",False,128.0,100.00%,,,,,,,,0.49381
town7_009832.png,GO,"[0.29386, 0.70614]",GO,"[0.33562, 0.66438]",False,128.0,100.00%,,,,,,,,0.60903
town7_009846.png,GO,"[0.30063, 0.69937]",GO,"[0.33919, 0.66081]",False,128.0,100.00%,,,,,,,,0.43158
town7_009860.png,GO,"[0.44884, 0.55116]",STOP,"[0.55097, 0.44903]",True,4.0,3.12%,4.0,1.31857,0.74994,147.94471,26.42981,0.99173,0.26328,0.31702
town7_009864.png,GO,"[0.39665, 0.60335]",STOP,"[0.50787, 0.49213]",True,23.0,17.97%,23.0,2.87464,0.73665,178.4599,25.6154,0.99056,0.2666,0.19793
town7_009869.png,STOP,"[0.81878, 0.18122]",GO,"[0.45263, 0.54737]",True,38.0,29.69%,38.0,2.7578,0.79716,107.24104,27.82719,0.99314,0.33403,0.41634
town7_009875.png,STOP,"[0.75989, 0.24011]",GO,"[0.44881, 0.55119]",True,24.0,18.75%,24.0,1.69756,0.78827,118.4262,27.39633,0.99288,0.34289,0.19639
town7_009883.png,STOP,"[0.74601, 0.25399]",GO,"[0.4682, 0.5318]",True,20.0,15.62%,20.0,1.67484,0.78563,118.23091,27.40349,0.9929,0.33866,0.27551
town7_009885.png,STOP,"[0.50761, 0.49239]",GO,"[0.44033, 0.55967]",True,1.0,0.78%,1.0,0.35127,0.78501,130.87354,26.96229,0.99122,0.33864,0.1487
town7_009886.png,GO,"[0.38617, 0.61383]",STOP,"[0.55207, 0.44793]",True,66.0,51.56%,66.0,2.16736,0.77717,166.08641,25.92746,0.98761,0.32736,0.38137
town7_009897.png,GO,"[0.26728, 0.73272]",GO,"[0.39918, 0.60082]",False,128.0,100.00%,,,,,,,,0.78658
town7_009898.png,GO,"[0.22033, 0.77967]",STOP,"[0.53672, 0.46328]",True,98.0,76.56%,98.0,6.59958,0.68093,357.8899,22.59331,0.96445,0.20247,0.45456
town7_009901.png,GO,"[0.1734, 0.8266]",STOP,"[0.50911, 0.49089]",True,82.0,64.06%,82.0,8.6659,0.63504,406.55839,22.03957,0.95524,0.18527,0.43726
town7_009908.png,GO,"[0.28236, 0.71764]",STOP,"[0.51316, 0.48684]",True,37.0,28.91%,37.0,6.59298,0.64151,231.35318,24.48805,0.92529,0.22805,0.24144
town7_009910.png,GO,"[0.26337, 0.73663]",STOP,"[0.51357, 0.48643]",True,34.0,26.56%,34.0,5.9395,0.68431,184.70292,25.46607,0.94398,0.25356,0.24399
town7_009916.png,GO,"[0.28835, 0.71165]",STOP,"[0.55399, 0.44601]",True,52.0,40.62%,52.0,6.91665,0.66876,214.33997,24.81977,0.92317,0.23467,0.41985
town7_009922.png,GO,"[0.24308, 0.75692]",STOP,"[0.50046, 0.49954]",True,116.0,90.62%,116.0,11.42112,0.50448,1100.27818,17.71578,0.86108,0.11885,0.46795
town7_009937.png,STOP,"[0.91594, 0.08406]",GO,"[0.36688, 0.63312]",True,24.0,18.75%,24.0,6.17716,0.63727,350.94568,22.6784,0.93539,0.20483,0.29211
town7_009940.png,STOP,"[0.97948, 0.02052]",GO,"[0.47232, 0.52768]",True,43.0,33.59%,43.0,5.63885,0.79362,168.44841,25.86613,0.97674,0.31972,0.25511
town7_009947.png,STOP,"[0.98065, 0.01935]",GO,"[0.42135, 0.57865]",True,32.0,25.00%,32.0,5.09821,0.81238,150.02854,26.36906,0.97796,0.3562,0.20039
town7_009953.png,STOP,"[0.98112, 0.01888]",GO,"[0.33134, 0.66866]",True,54.0,42.19%,54.0,5.97085,0.80383,165.43487,25.94453,0.97756,0.34803,0.3722
town7_009968.png,STOP,"[0.9793, 0.0207]",GO,"[0.49509, 0.50491]",True,26.0,20.31%,26.0,4.38178,0.82344,127.37203,27.08006,0.9845,0.37905,0.33233
town7_009979.png,STOP,"[0.97319, 0.02681]",GO,"[0.32822, 0.67178]",True,38.0,29.69%,38.0,5.49289,0.81016,148.8518,26.40326,0.98091,0.35266,0.26596
town7_009981.png,STOP,"[0.97569, 0.02431]",GO,"[0.46571, 0.53429]",True,38.0,29.69%,38.0,5.37288,0.81212,148.68,26.40828,0.9805,0.35467,0.39685
town7_009994.png,STOP,"[0.97763, 0.02237]",GO,"[0.42713, 0.57287]",True,32.0,25.00%,32.0,4.82324,0.81602,145.77794,26.49389,0.98061,0.35905,0.24897
town7_010006.png,STOP,"[0.97761, 0.02239]",GO,"[0.4874, 0.5126]",True,37.0,28.91%,37.0,5.28614,0.81075,150.32253,26.36056,0.97995,0.35386,0.38768
town7_010008.png,STOP,"[0.97763, 0.02237]",GO,"[0.45619, 0.54381]",True,40.0,31.25%,40.0,5.37933,0.81379,142.56922,26.59055,0.98069,0.35875,0.35367
town7_010009.png,STOP,"[0.96858, 0.03142]",GO,"[0.43478, 0.56522]",True,36.0,28.12%,36.0,4.94793,0.8139,141.62372,26.61944,0.98033,0.36144,0.21677
town7_010013.png,STOP,"[0.97789, 0.02211]",GO,"[0.40847, 0.59153]",True,32.0,25.00%,32.0,5.01612,0.81585,140.91133,26.64134,0.9807,0.35838,0.23192
town7_010025.png,STOP,"[0.97838, 0.02162]",GO,"[0.46419, 0.53581]",True,32.0,25.00%,32.0,5.19848,0.81508,142.99263,26.57767,0.98162,0.35721,0.26138
town7_010039.png,STOP,"[0.97157, 0.02843]",GO,"[0.45331, 0.54669]",True,40.0,31.25%,40.0,5.19335,0.80726,156.36927,26.18929,0.9785,0.35822,0.22971
town7_010050.png,STOP,"[0.97259, 0.02741]",GO,"[0.35466, 0.64534]",True,36.0,28.12%,36.0,5.27401,0.81156,150.14747,26.36562,0.97853,0.35604,0.25641
town7_010051.png,STOP,"[0.98109, 0.01891]",GO,"[0.47809, 0.52191]",True,35.0,27.34%,35.0,5.02908,0.81369,144.55706,26.53041,0.98128,0.36037,0.66257
town7_010058.png,STOP,"[0.97735, 0.02265]",GO,"[0.47302, 0.52698]",True,34.0,26.56%,34.0,5.10995,0.8161,143.99279,26.5474,0.98008,0.36278,0.29366
town7_010062.png,STOP,"[0.97448, 0.02552]",GO,"[0.30921, 0.69079]",True,38.0,29.69%,38.0,5.36708,0.8105,149.66669,26.37955,0.97937,0.35389,0.22259
town7_010063.png,STOP,"[0.97274, 0.02726]",GO,"[0.47864, 0.52136]",True,31.0,24.22%,31.0,4.85892,0.82003,138.32216,26.72189,0.98199,0.36556,0.25748
town7_010069.png,STOP,"[0.97563, 0.02437]",GO,"[0.44315, 0.55685]",True,39.0,30.47%,39.0,5.12749,0.80867,154.23508,26.24897,0.98007,0.35144,0.32791
town7_010084.png,GO,"[0.04845, 0.95155]",GO,"[0.09827, 0.90173]",False,128.0,100.00%,,,,,,,,0.43387
town7_010093.png,GO,"[0.12625, 0.87375]",GO,"[0.23756, 0.76244]",False,128.0,100.00%,,,,,,,,0.41935
town7_010095.png,GO,"[0.14302, 0.85698]",GO,"[0.03227, 0.96773]",False,128.0,100.00%,,,,,,,,0.43799
town7_010096.png,GO,"[0.06984, 0.93016]",GO,"[0.20188, 0.79812]",False,128.0,100.00%,,,,,,,,0.54009
town7_010104.png,GO,"[0.037, 0.963]",GO,"[0.04784, 0.95216]",False,128.0,100.00%,,,,,,,,0.50808
town7_010107.png,GO,"[0.06247, 0.93753]",GO,"[0.24798, 0.75202]",False,128.0,100.00%,,,,,,,,0.42724
town7_010110.png,GO,"[0.15601, 0.84399]",GO,"[0.0344, 0.9656]",False,128.0,100.00%,,,,,,,,0.42061
town7_010121.png,GO,"[0.26223, 0.73777]",GO,"[0.37869, 0.62131]",False,128.0,100.00%,,,,,,,,0.43063
town7_010128.png,GO,"[0.29802, 0.70198]",STOP,"[0.58712, 0.41288]",True,86.0,67.19%,86.0,11.35846,0.60015,707.78435,19.63179,0.94447,0.16405,0.38653
town7_010129.png,GO,"[0.30546, 0.69454]",STOP,"[0.51969, 0.48031]",True,70.0,54.69%,70.0,9.554,0.65994,538.12997,20.82193,0.94882,0.20562,0.26664
town7_010137.png,GO,"[0.29658, 0.70342]",STOP,"[0.54332, 0.45668]",True,72.0,56.25%,72.0,9.22892,0.66009,444.30768,21.65397,0.95552,0.19156,0.3157
town7_010140.png,GO,"[0.24924, 0.75076]",STOP,"[0.65717, 0.34283]",True,78.0,60.94%,78.0,10.41354,0.67755,583.03143,20.47388,0.94222,0.20761,0.49091
town7_010142.png,GO,"[0.25944, 0.74056]",STOP,"[0.55072, 0.44928]",True,71.0,55.47%,71.0,12.57613,0.62954,712.00807,19.60595,0.93847,0.17852,0.50054
town7_010143.png,GO,"[0.32335, 0.67665]",GO,"[0.33866, 0.66134]",False,128.0,100.00%,,,,,,,,0.43756
town7_010147.png,GO,"[0.33079, 0.66921]",STOP,"[0.601, 0.399]",True,72.0,56.25%,72.0,9.68197,0.65748,450.68424,21.59208,0.96682,0.20608,0.29536
town7_010149.png,GO,"[0.33095, 0.66905]",STOP,"[0.56873, 0.43127]",True,79.0,61.72%,79.0,9.5483,0.67451,350.61555,22.68249,0.97332,0.20705,0.41441
town7_010150.png,GO,"[0.34206, 0.65794]",STOP,"[0.50621, 0.49379]",True,78.0,60.94%,78.0,10.06097,0.65859,425.0012,21.8469,0.96328,0.20348,0.30847
town7_010154.png,GO,"[0.32422, 0.67578]",STOP,"[0.62784, 0.37216]",True,76.0,59.38%,76.0,9.75263,0.68038,362.03844,22.54326,0.96991,0.21231,0.30599
town7_010155.png,GO,"[0.3214, 0.6786]",STOP,"[0.57134, 0.42866]",True,76.0,59.38%,76.0,9.49615,0.67536,391.63992,22.20193,0.97236,0.20993,0.35389
town7_010159.png,GO,"[0.34014, 0.65986]",STOP,"[0.53186, 0.46814]",True,69.0,53.91%,69.0,8.0153,0.74093,247.12385,24.20166,0.98134,0.27803,0.4166
town7_010161.png,GO,"[0.33341, 0.66659]",STOP,"[0.541, 0.459]",True,71.0,55.47%,71.0,9.17329,0.71015,311.41849,23.19736,0.97738,0.23683,0.45067
town7_010162.png,GO,"[0.35244, 0.64756]",STOP,"[0.55125, 0.44875]",True,67.0,52.34%,67.0,7.91932,0.72566,279.07737,23.67356,0.98159,0.24635,0.33141
town7_010166.png,GO,"[0.32103, 0.67897]",GO,"[0.25776, 0.74224]",False,128.0,100.00%,,,,,,,,0.47802
town7_010190.png,GO,"[0.20844, 0.79156]",STOP,"[0.52218, 0.47782]",True,81.0,63.28%,81.0,6.26524,0.80817,232.47794,24.46699,0.99128,0.30198,0.42394
town7_010194.png,GO,"[0.11471, 0.88529]",STOP,"[0.54234, 0.45766]",True,104.0,81.25%,104.0,12.33996,0.69493,759.05682,19.32806,0.97238,0.15442,0.54582
town7_010200.png,GO,"[0.3399, 0.6601]",GO,"[0.24079, 0.75921]",False,128.0,100.00%,,,,,,,,0.50006
town7_010204.png,GO,"[0.14343, 0.85657]",GO,"[0.26725, 0.73275]",False,128.0,100.00%,,,,,,,,0.67878
town7_010214.png,GO,"[0.25429, 0.74571]",GO,"[0.26152, 0.73848]",False,128.0,100.00%,,,,,,,,0.49884
town7_010217.png,GO,"[0.34301, 0.65699]",STOP,"[0.56384, 0.43616]",True,29.0,22.66%,29.0,4.40987,0.72441,213.82036,24.83031,0.98784,0.23542,0.25819
town7_010225.png,STOP,"[0.98982, 0.01018]",STOP,"[0.82177, 0.17823]",False,128.0,100.00%,,,,,,,,0.5107
town7_010228.png,STOP,"[0.98671, 0.01329]",STOP,"[0.74708, 0.25292]",False,128.0,100.00%,,,,,,,,0.41102
town7_010232.png,STOP,"[0.99054, 0.00946]",STOP,"[0.68453, 0.31547]",False,128.0,100.00%,,,,,,,,0.48788
town7_010234.png,STOP,"[0.99111, 0.00889]",STOP,"[0.76326, 0.23674]",False,128.0,100.00%,,,,,,,,0.41697
town7_010236.png,STOP,"[0.99087, 0.00913]",STOP,"[0.80088, 0.19912]",False,128.0,100.00%,,,,,,,,0.42167
town7_010245.png,STOP,"[0.98808, 0.01192]",STOP,"[0.82185, 0.17815]",False,128.0,100.00%,,,,,,,,0.41116
town7_010249.png,STOP,"[0.9882, 0.0118]",STOP,"[0.75222, 0.24778]",False,128.0,100.00%,,,,,,,,0.73143
town7_010251.png,STOP,"[0.99164, 0.00836]",STOP,"[0.82707, 0.17293]",False,128.0,100.00%,,,,,,,,0.54596
town7_010258.png,STOP,"[0.98482, 0.01518]",STOP,"[0.80136, 0.19864]",False,128.0,100.00%,,,,,,,,0.54066
town7_010261.png,STOP,"[0.98754, 0.01246]",STOP,"[0.79235, 0.20765]",False,128.0,100.00%,,,,,,,,0.52029
town7_010262.png,STOP,"[0.98814, 0.01186]",STOP,"[0.81597, 0.18403]",False,128.0,100.00%,,,,,,,,0.48911
town7_010275.png,STOP,"[0.98517, 0.01483]",STOP,"[0.69313, 0.30687]",False,128.0,100.00%,,,,,,,,0.42936
town7_010278.png,STOP,"[0.98618, 0.01382]",STOP,"[0.75676, 0.24324]",False,128.0,100.00%,,,,,,,,0.46732
town7_010281.png,STOP,"[0.98309, 0.01691]",STOP,"[0.71465, 0.28535]",False,128.0,100.00%,,,,,,,,0.5572
town7_010282.png,STOP,"[0.98339, 0.01661]",STOP,"[0.81574, 0.18426]",False,128.0,100.00%,,,,,,,,0.59374
town7_010289.png,STOP,"[0.98718, 0.01282]",STOP,"[0.73554, 0.26446]",False,128.0,100.00%,,,,,,,,0.48173
town7_010292.png,STOP,"[0.9784, 0.0216]",STOP,"[0.72837, 0.27163]",False,128.0,100.00%,,,,,,,,0.4574
town7_010294.png,STOP,"[0.98366, 0.01634]",STOP,"[0.66077, 0.33923]",False,128.0,100.00%,,,,,,,,0.41484
town7_010295.png,STOP,"[0.98303, 0.01697]",STOP,"[0.70643, 0.29357]",False,128.0,100.00%,,,,,,,,0.53416
town7_010310.png,STOP,"[0.984, 0.016]",STOP,"[0.81922, 0.18078]",False,128.0,100.00%,,,,,,,,0.39141
town7_010312.png,STOP,"[0.98114, 0.01886]",STOP,"[0.64884, 0.35116]",False,128.0,100.00%,,,,,,,,0.46589
town7_010320.png,STOP,"[0.98338, 0.01662]",STOP,"[0.80061, 0.19939]",False,128.0,100.00%,,,,,,,,0.43861
town7_010329.png,STOP,"[0.98043, 0.01957]",STOP,"[0.84503, 0.15497]",False,128.0,100.00%,,,,,,,,0.42055
town7_010330.png,STOP,"[0.98139, 0.01861]",STOP,"[0.72139, 0.27861]",False,128.0,100.00%,,,,,,,,0.42826
town7_010335.png,STOP,"[0.9855, 0.0145]",STOP,"[0.8163, 0.1837]",False,128.0,100.00%,,,,,,,,0.48655
town7_010336.png,STOP,"[0.98242, 0.01758]",STOP,"[0.79873, 0.20127]",False,128.0,100.00%,,,,,,,,0.47659
