Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_009016.png,STOP,"[0.98747, 0.01245, 5e-05, 4e-05]",GO,"[0.47713, 0.52052, 0.00124, 0.00111]",True,71.0,55.47%,0.70028,242.34117,24.28653,0.91389,0.27236,7.69923
town7_009024.png,STOP,"[0.99197, 0.00801, 1e-05, 1e-05]",GO,"[0.42587, 0.57159, 0.00089, 0.00165]",True,84.0,65.62%,0.68012,283.12203,23.61107,0.90504,0.25632,7.7616
town7_009025.png,STOP,"[0.99258, 0.00739, 2e-05, 1e-05]",GO,"[0.43996, 0.55759, 0.00189, 0.00056]",True,77.0,60.16%,0.68449,283.60232,23.60371,0.90207,0.26312,7.60962
town7_009026.png,STOP,"[0.98922, 0.01073, 1e-05, 4e-05]",GO,"[0.34304, 0.65531, 0.00041, 0.00124]",True,66.0,51.56%,0.68439,264.32328,23.90945,0.90686,0.26447,7.72288
town7_009028.png,STOP,"[0.99192, 0.00806, 1e-05, 2e-05]",GO,"[0.46186, 0.53209, 0.00443, 0.00162]",True,84.0,65.62%,0.69596,245.01964,24.23879,0.90997,0.27179,7.41356
town7_009037.png,STOP,"[0.99351, 0.00648, 0.0, 1e-05]",GO,"[0.46011, 0.5388, 0.00024, 0.00085]",True,84.0,65.62%,0.66811,316.51102,23.12692,0.90137,0.24408,7.10844
town7_009039.png,STOP,"[0.98223, 0.01774, 1e-05, 2e-05]",GO,"[0.44144, 0.55711, 0.00024, 0.00121]",True,53.0,41.41%,0.73792,181.04737,25.55288,0.93069,0.3058,7.96152
town7_009045.png,GO,"[0.00066, 0.96405, 0.01105, 0.02424]",STOP,"[0.54194, 0.45651, 0.00029, 0.00125]",True,89.0,69.53%,0.55122,980.53552,18.21617,0.86467,0.15808,8.26321
town7_009050.png,RIGHT,"[0.0, 0.00308, 0.9969, 1e-05]",GO,"[0.01285, 0.49084, 0.37167, 0.12464]",True,84.0,65.62%,0.46512,933.94661,18.42758,0.91326,0.08049,7.34158
town7_009055.png,GO,"[2e-05, 0.93249, 0.00027, 0.06722]",LEFT,"[5e-05, 0.35191, 0.00013, 0.64791]",True,26.0,20.31%,0.56282,444.73523,21.64979,0.89995,0.15369,7.61108
town7_009058.png,LEFT,"[1e-05, 0.06815, 1e-05, 0.93183]",GO,"[0.0, 0.55142, 0.00015, 0.44842]",True,127.0,99.22%,0.33207,2294.47323,14.52397,0.7187,0.05689,7.07247
town7_009063.png,LEFT,"[4e-05, 0.00773, 1e-05, 0.99221]",GO,"[0.00015, 0.50901, 0.00076, 0.49008]",True,35.0,27.34%,0.52054,450.67919,21.59213,0.84682,0.14106,5.95672
town7_009068.png,LEFT,"[0.00164, 0.0233, 0.00087, 0.97418]",GO,"[0.00086, 0.50473, 0.0015, 0.49291]",True,117.0,91.41%,0.42721,1033.64138,17.9871,0.85565,0.07684,6.74619
town7_009070.png,RIGHT,"[2e-05, 0.00669, 0.99307, 0.00023]",LEFT,"[0.00285, 0.04046, 0.29924, 0.65745]",True,36.0,28.12%,0.63985,316.90823,23.12147,0.94797,0.20637,5.6599
town7_009074.png,RIGHT,"[0.0, 0.00335, 0.99661, 3e-05]",GO,"[4e-05, 0.54466, 0.40783, 0.04747]",True,81.0,63.28%,0.5006,929.16943,18.44985,0.84763,0.12364,6.13809
town7_009078.png,RIGHT,"[0.0, 0.00418, 0.99581, 1e-05]",GO,"[0.00059, 0.49914, 0.48879, 0.01149]",True,60.0,46.88%,0.53208,745.26339,19.40771,0.85587,0.11281,5.97481
town7_009083.png,GO,"[0.00022, 0.69021, 0.20335, 0.10621]",LEFT,"[0.0003, 0.26357, 0.01717, 0.71896]",True,23.0,17.97%,0.57672,318.58326,23.09857,0.90022,0.18331,5.45367
town7_009085.png,GO,"[3e-05, 0.91217, 0.00424, 0.08355]",RIGHT,"[1e-05, 0.42887, 0.55974, 0.01138]",True,87.0,67.97%,0.48596,684.25893,19.7786,0.84542,0.12425,6.93444
town7_009087.png,GO,"[1e-05, 0.98921, 0.00927, 0.00151]",RIGHT,"[1e-05, 0.45768, 0.53312, 0.00918]",True,35.0,27.34%,0.54379,588.89336,20.43044,0.88922,0.16441,6.44953
town7_009088.png,RIGHT,"[3e-05, 0.06472, 0.93391, 0.00134]",GO,"[8e-05, 0.55698, 0.42699, 0.01595]",True,43.0,33.59%,0.5805,363.75635,22.5227,0.85898,0.18195,6.99661
town7_009092.png,GO,"[0.0, 0.99804, 4e-05, 0.00191]",RIGHT,"[0.0, 0.36817, 0.62509, 0.00673]",True,46.0,35.94%,0.61084,496.39604,21.17252,0.95405,0.17954,7.0681
town7_009093.png,GO,"[0.0, 0.99881, 6e-05, 0.00113]",LEFT,"[0.00019, 0.20668, 0.00161, 0.79152]",True,58.0,45.31%,0.54177,689.20487,19.74732,0.89638,0.11388,7.21544
town7_009094.png,GO,"[0.0, 0.99558, 0.00016, 0.00426]",LEFT,"[9e-05, 0.48233, 0.00223, 0.51534]",True,48.0,37.50%,0.52055,620.73451,20.20174,0.8966,0.12472,6.79558
town7_009099.png,GO,"[0.0, 0.99643, 3e-05, 0.00353]",LEFT,"[0.00023, 0.4955, 0.00033, 0.50394]",True,51.0,39.84%,0.50931,694.48974,19.71415,0.92705,0.12479,6.36612
town7_009102.png,GO,"[1e-05, 0.54531, 0.00017, 0.45451]",LEFT,"[1e-05, 0.29087, 0.00011, 0.70901]",True,2.0,1.56%,0.63946,271.08182,23.7998,0.95427,0.21992,6.47474
town7_009103.png,GO,"[0.00021, 0.55719, 0.03938, 0.40323]",LEFT,"[0.00018, 0.45644, 0.05468, 0.4887]",True,14.0,10.94%,0.59887,337.16203,22.85242,0.9473,0.2048,5.0629
town7_009104.png,LEFT,"[0.0, 0.32952, 0.00398, 0.66649]",GO,"[1e-05, 0.60994, 0.00963, 0.38042]",True,1.0,0.78%,0.55114,418.34214,21.91549,0.91409,0.1658,5.71415
town7_009105.png,LEFT,"[0.0, 0.06514, 0.0, 0.93486]",GO,"[0.0, 0.53455, 5e-05, 0.4654]",True,28.0,21.88%,0.57395,479.41419,21.32369,0.91034,0.18693,7.07739
town7_009106.png,LEFT,"[0.0, 0.06603, 0.0, 0.93397]",GO,"[0.0, 0.50506, 6e-05, 0.49488]",True,22.0,17.19%,0.58736,373.04964,22.41314,0.8899,0.18389,6.92834
town7_009115.png,LEFT,"[3e-05, 0.25256, 0.00032, 0.74709]",GO,"[4e-05, 0.62483, 0.00049, 0.37464]",True,22.0,17.19%,0.61662,308.10695,23.24379,0.89921,0.22354,7.23298
town7_009118.png,GO,"[2e-05, 0.76013, 0.23854, 0.00131]",RIGHT,"[1e-05, 0.41646, 0.58192, 0.00161]",True,9.0,7.03%,0.65718,238.93052,24.34809,0.93272,0.24018,7.02913
town7_009127.png,RIGHT,"[0.0, 0.02407, 0.97574, 0.00019]",GO,"[1e-05, 0.73394, 0.26245, 0.0036]",True,66.0,51.56%,0.57716,437.29339,21.72307,0.88479,0.16897,7.19108
town7_009128.png,GO,"[1e-05, 0.98059, 0.01039, 0.00901]",RIGHT,"[1e-05, 0.42911, 0.56711, 0.00377]",True,76.0,59.38%,0.46517,635.17867,20.10184,0.81652,0.09709,5.59107
town7_009129.png,GO,"[1e-05, 0.84776, 0.13864, 0.01359]",RIGHT,"[0.0, 0.48735, 0.50862, 0.00403]",True,80.0,62.50%,0.49298,752.89677,19.36345,0.86136,0.13252,5.08755
town7_009133.png,GO,"[1e-05, 0.99576, 0.00082, 0.00342]",GO,"[3e-05, 0.80712, 0.17739, 0.01546]",False,128.0,100.00%,,,,,,5.24471
town7_009148.png,GO,"[0.0, 0.97052, 7e-05, 0.02942]",LEFT,"[0.0, 0.49151, 0.00021, 0.50827]",True,53.0,41.41%,0.50899,566.75883,20.59682,0.92092,0.13609,4.97213
town7_009150.png,GO,"[0.0, 0.87575, 7e-05, 0.12418]",LEFT,"[0.0, 0.48351, 0.0001, 0.51639]",True,21.0,16.41%,0.56566,362.67818,22.53559,0.95595,0.19134,6.15688
town7_009152.png,LEFT,"[3e-05, 0.03904, 0.0, 0.96093]",GO,"[2e-05, 0.51282, 0.00011, 0.48705]",True,33.0,25.78%,0.52114,607.10917,20.29814,0.9305,0.13979,7.0393
town7_009153.png,LEFT,"[0.0, 0.00302, 0.0, 0.99698]",GO,"[8e-05, 0.60558, 4e-05, 0.3943]",True,39.0,30.47%,0.47368,781.0457,19.20404,0.93034,0.11617,7.41586
town7_009158.png,LEFT,"[0.0, 0.01664, 4e-05, 0.98332]",GO,"[0.0649, 0.48754, 0.00641, 0.44115]",True,106.0,82.81%,0.47404,1076.39628,17.81108,0.95067,0.06765,8.06271
town7_009163.png,LEFT,"[8e-05, 0.01148, 0.00014, 0.98829]",STOP,"[0.41976, 0.16086, 0.00246, 0.41693]",True,96.0,75.00%,0.56144,551.36807,20.71639,0.97516,0.11249,7.69937
town7_009166.png,LEFT,"[0.00011, 0.01526, 0.00014, 0.98448]",STOP,"[0.64548, 0.15589, 0.01356, 0.18507]",True,90.0,70.31%,0.64871,239.92964,24.32996,0.98906,0.17577,7.37152
town7_009175.png,STOP,"[0.95924, 0.04065, 7e-05, 4e-05]",LEFT,"[0.26974, 0.29846, 0.00061, 0.4312]",True,90.0,70.31%,0.7137,219.48365,24.71678,0.98788,0.21808,7.60437
town7_009179.png,STOP,"[0.95946, 0.04044, 6e-05, 3e-05]",LEFT,"[0.08848, 0.12935, 0.00374, 0.77843]",True,93.0,72.66%,0.69056,264.66836,23.90378,0.98539,0.19927,8.50204
town7_009183.png,STOP,"[0.95374, 0.0462, 3e-05, 3e-05]",LEFT,"[0.35233, 0.2032, 0.00133, 0.44313]",True,100.0,78.12%,0.69338,258.52615,24.00576,0.98583,0.19871,7.08753
town7_009187.png,STOP,"[0.95644, 0.04347, 6e-05, 3e-05]",LEFT,"[0.04932, 0.06946, 0.00221, 0.87902]",True,94.0,73.44%,0.65751,331.51586,22.92576,0.98229,0.16666,7.43121
town7_009190.png,STOP,"[0.94927, 0.05066, 5e-05, 3e-05]",LEFT,"[0.1492, 0.12566, 0.00487, 0.72028]",True,94.0,73.44%,0.69257,253.59518,24.08939,0.98612,0.19589,6.95849
town7_009191.png,STOP,"[0.95443, 0.04545, 8e-05, 4e-05]",LEFT,"[0.34568, 0.19762, 0.00016, 0.45653]",True,88.0,68.75%,0.7042,229.60104,24.52107,0.98731,0.21267,7.11807
town7_009202.png,STOP,"[0.95669, 0.04323, 5e-05, 3e-05]",LEFT,"[0.20343, 0.14031, 0.00205, 0.6542]",True,93.0,72.66%,0.67199,312.5343,23.18183,0.98352,0.17945,7.13636
town7_009203.png,STOP,"[0.94382, 0.05609, 6e-05, 3e-05]",LEFT,"[0.39832, 0.16411, 0.00618, 0.43138]",True,90.0,70.31%,0.68944,245.37289,24.23254,0.98582,0.19514,6.07769
town7_009205.png,STOP,"[0.95646, 0.04343, 8e-05, 3e-05]",LEFT,"[0.22958, 0.2329, 0.00292, 0.53461]",True,94.0,73.44%,0.6863,261.39648,23.95781,0.98601,0.19621,6.50314
town7_009209.png,STOP,"[0.95958, 0.04036, 4e-05, 1e-05]",LEFT,"[0.37378, 0.18755, 0.00264, 0.43603]",True,88.0,68.75%,0.6979,228.62656,24.53954,0.98752,0.2099,6.29157
town7_009211.png,STOP,"[0.95971, 0.04022, 5e-05, 2e-05]",LEFT,"[0.03165, 0.13948, 0.01391, 0.81496]",True,96.0,75.00%,0.68493,270.92844,23.80226,0.98451,0.1946,6.08676
town7_009213.png,STOP,"[0.95263, 0.04726, 8e-05, 3e-05]",LEFT,"[0.23128, 0.22714, 0.00218, 0.5394]",True,86.0,67.19%,0.68928,255.33807,24.05965,0.9857,0.19225,5.85067
town7_009214.png,STOP,"[0.95887, 0.04097, 0.00012, 4e-05]",LEFT,"[0.06162, 0.13573, 0.01163, 0.79102]",True,86.0,67.19%,0.7063,229.77469,24.51778,0.98774,0.21542,7.00701
town7_009216.png,STOP,"[0.95625, 0.04362, 0.0001, 4e-05]",LEFT,"[0.39991, 0.15615, 0.00101, 0.44292]",True,79.0,61.72%,0.70867,229.33878,24.52603,0.98746,0.21355,7.13422
town7_009222.png,STOP,"[0.95782, 0.04205, 0.0001, 3e-05]",GO,"[0.27351, 0.41, 0.0013, 0.31518]",True,97.0,75.78%,0.6838,268.86497,23.83546,0.98504,0.18855,7.15451
town7_009231.png,STOP,"[0.95153, 0.04838, 5e-05, 4e-05]",LEFT,"[0.29078, 0.28097, 0.00334, 0.42492]",True,106.0,82.81%,0.66836,301.32578,23.34044,0.98347,0.18014,8.85242
town7_009238.png,STOP,"[0.9621, 0.03783, 5e-05, 2e-05]",GO,"[0.40881, 0.56891, 0.00018, 0.02209]",True,77.0,60.16%,0.73033,174.55643,25.71145,0.99053,0.26643,7.81866
town7_009239.png,STOP,"[0.95772, 0.04215, 9e-05, 4e-05]",LEFT,"[0.2623, 0.16141, 0.01111, 0.56519]",True,89.0,69.53%,0.70402,227.5549,24.55994,0.98741,0.21008,7.36305
town7_009244.png,STOP,"[0.95771, 0.04222, 5e-05, 2e-05]",LEFT,"[0.36146, 0.13348, 0.00303, 0.50203]",True,91.0,71.09%,0.70472,230.28698,24.50811,0.98743,0.21304,7.10083
town7_009248.png,STOP,"[0.95397, 0.0459, 0.0001, 3e-05]",LEFT,"[0.29695, 0.21682, 0.00436, 0.48187]",True,87.0,67.97%,0.69719,256.62609,24.0378,0.98564,0.20106,6.70664
town7_009250.png,STOP,"[0.94821, 0.05164, 9e-05, 6e-05]",LEFT,"[0.36362, 0.15788, 0.00247, 0.47604]",True,97.0,75.78%,0.67506,293.04839,23.46141,0.98369,0.18105,6.04025
town7_009256.png,STOP,"[0.95923, 0.04072, 3e-05, 2e-05]",LEFT,"[0.2292, 0.28816, 0.00177, 0.48087]",True,101.0,78.91%,0.67057,306.56536,23.26557,0.98313,0.17636,5.67309
town7_009259.png,STOP,"[0.95444, 0.04542, 0.00013, 2e-05]",LEFT,"[0.25544, 0.26723, 0.00291, 0.47442]",True,102.0,79.69%,0.66851,303.53242,23.30875,0.98379,0.1772,7.02144
town7_009260.png,STOP,"[0.95483, 0.04509, 6e-05, 2e-05]",LEFT,"[0.07729, 0.19288, 0.00306, 0.72677]",True,94.0,73.44%,0.68748,268.19451,23.8463,0.98475,0.18927,6.73727
town7_009264.png,STOP,"[0.94606, 0.05382, 7e-05, 5e-05]",LEFT,"[0.37477, 0.173, 0.00155, 0.45068]",True,97.0,75.78%,0.68342,271.72549,23.7895,0.98507,0.19103,6.52516
town7_009266.png,STOP,"[0.95763, 0.04231, 3e-05, 3e-05]",LEFT,"[0.33177, 0.26933, 0.00199, 0.39691]",True,88.0,68.75%,0.67569,300.00404,23.35953,0.98366,0.18506,7.45758
town7_009271.png,STOP,"[0.95842, 0.04154, 4e-05, 1e-05]",GO,"[0.35689, 0.45054, 0.0057, 0.18687]",True,91.0,71.09%,0.69323,259.27456,23.9932,0.986,0.1958,7.15254
town7_009273.png,STOP,"[0.95676, 0.04319, 3e-05, 2e-05]",LEFT,"[0.18482, 0.07973, 0.00057, 0.73488]",True,86.0,67.19%,0.68289,268.22695,23.84578,0.98542,0.19378,7.66013
town7_009277.png,STOP,"[0.95673, 0.04322, 2e-05, 3e-05]",LEFT,"[0.03232, 0.1962, 0.00142, 0.77006]",True,89.0,69.53%,0.68537,262.44799,23.94037,0.98534,0.18936,7.16882
town7_009292.png,STOP,"[0.96022, 0.0397, 5e-05, 2e-05]",LEFT,"[0.23549, 0.16651, 0.0013, 0.59671]",True,102.0,79.69%,0.67249,311.15893,23.20098,0.98347,0.18278,7.36987
town7_009293.png,STOP,"[0.94865, 0.05118, 0.0001, 7e-05]",GO,"[0.22729, 0.41036, 0.00071, 0.36164]",True,99.0,77.34%,0.67481,278.50292,23.68251,0.98458,0.18456,6.71263
town7_009300.png,STOP,"[0.95824, 0.04169, 5e-05, 3e-05]",LEFT,"[0.31104, 0.30478, 0.0036, 0.38058]",True,87.0,67.97%,0.69369,241.47766,24.30203,0.98668,0.20091,7.23948
town7_009318.png,STOP,"[0.87682, 0.1231, 2e-05, 7e-05]",GO,"[0.46427, 0.53238, 4e-05, 0.00331]",True,27.0,21.09%,0.74858,136.16979,26.79,0.99341,0.3239,6.32253
town7_009322.png,GO,"[0.01067, 0.75491, 8e-05, 0.23433]",LEFT,"[0.00605, 0.48547, 0.00017, 0.5083]",True,47.0,36.72%,0.66998,186.59281,25.42185,0.98773,0.22965,6.26663
town7_009333.png,LEFT,"[5e-05, 0.07802, 4e-05, 0.92188]",GO,"[6e-05, 0.58202, 0.0006, 0.41732]",True,41.0,32.03%,0.60807,336.93352,22.85536,0.89263,0.16686,6.75544
town7_009338.png,GO,"[0.01067, 0.8943, 0.02607, 0.06896]",GO,"[0.0003, 0.79779, 0.18615, 0.01576]",False,128.0,100.00%,,,,,,6.6167
town7_009341.png,GO,"[0.09824, 0.72312, 0.17669, 0.00194]",GO,"[0.18013, 0.81693, 0.00069, 0.00225]",False,128.0,100.00%,,,,,,6.69111
town7_009346.png,GO,"[0.00045, 0.91459, 0.00144, 0.08353]",RIGHT,"[0.01493, 0.26438, 0.68815, 0.03254]",True,101.0,78.91%,0.65528,385.18331,22.27413,0.94539,0.19947,5.65548
town7_009349.png,RIGHT,"[0.00057, 0.13897, 0.7868, 0.07366]",GO,"[0.00427, 0.37378, 0.31853, 0.30342]",True,1.0,0.78%,0.65569,232.25716,24.47111,0.97405,0.18337,6.23612
town7_009353.png,LEFT,"[8e-05, 0.06665, 7e-05, 0.9332]",GO,"[0.00071, 0.50291, 0.00169, 0.49469]",True,51.0,39.84%,0.63426,353.27974,22.64962,0.91306,0.17746,7.13619
town7_009358.png,LEFT,"[2e-05, 0.05974, 6e-05, 0.94019]",GO,"[2e-05, 0.50693, 0.0002, 0.49286]",True,28.0,21.88%,0.64783,193.84305,25.2563,0.88533,0.19424,5.82835
town7_009361.png,LEFT,"[0.0, 0.00995, 0.0, 0.99004]",RIGHT,"[0.00025, 0.15639, 0.47332, 0.37004]",True,78.0,60.94%,0.50653,869.34174,18.7389,0.76573,0.10817,6.15924
town7_009362.png,LEFT,"[0.0, 0.01346, 1e-05, 0.98653]",RIGHT,"[0.0004, 0.15997, 0.56866, 0.27097]",True,88.0,68.75%,0.48783,960.92703,18.3039,0.76161,0.10133,6.17032
town7_009364.png,LEFT,"[0.0, 0.03055, 1e-05, 0.96944]",GO,"[2e-05, 0.50846, 0.00957, 0.48194]",True,96.0,75.00%,0.54929,641.25938,20.06047,0.85641,0.0882,6.31625
town7_009371.png,GO,"[0.00084, 0.70458, 0.08375, 0.21083]",RIGHT,"[0.00108, 0.34366, 0.47208, 0.18319]",True,1.0,0.78%,0.66298,173.75104,25.73153,0.95871,0.18072,5.50734
town7_009373.png,GO,"[0.0001, 0.58531, 0.406, 0.0086]",RIGHT,"[0.00043, 0.21414, 0.78069, 0.00475]",True,1.0,0.78%,0.66339,190.65346,25.32836,0.95105,0.22417,5.2935
town7_009376.png,RIGHT,"[1e-05, 0.13975, 0.85931, 0.00092]",GO,"[0.00012, 0.71361, 0.28116, 0.00511]",True,1.0,0.78%,0.61529,305.06227,23.28692,0.94465,0.17958,6.37415
town7_009383.png,RIGHT,"[1e-05, 0.00917, 0.99073, 9e-05]",GO,"[0.0002, 0.49885, 0.4393, 0.06166]",True,56.0,43.75%,0.58871,591.86151,20.4086,0.91239,0.16378,6.45111
town7_009385.png,RIGHT,"[7e-05, 0.05349, 0.93825, 0.0082]",GO,"[0.00027, 0.41987, 0.41276, 0.1671]",True,43.0,33.59%,0.61686,449.01141,21.60823,0.89571,0.20479,6.99582
town7_009389.png,RIGHT,"[1e-05, 0.02032, 0.97953, 0.00013]",GO,"[0.00405, 0.53732, 0.44948, 0.00915]",True,38.0,29.69%,0.57324,700.79846,19.67487,0.8402,0.16807,7.47295
town7_009397.png,RIGHT,"[0.00101, 0.02602, 0.97284, 0.00013]",GO,"[0.00617, 0.54203, 0.44995, 0.00185]",True,42.0,32.81%,0.60771,424.25497,21.85453,0.93528,0.18635,7.75822
town7_009411.png,LEFT,"[0.0009, 0.0971, 7e-05, 0.90193]",GO,"[0.00225, 0.50277, 0.00047, 0.4945]",True,27.0,21.09%,0.67455,186.06852,25.43407,0.94612,0.23337,7.04078
town7_009412.png,GO,"[0.01025, 0.71532, 0.00041, 0.27401]",LEFT,"[0.01225, 0.4818, 0.00188, 0.50407]",True,13.0,10.16%,0.69565,207.00914,24.97091,0.95611,0.24166,6.85226
town7_009416.png,LEFT,"[0.00035, 0.40442, 0.0004, 0.59482]",GO,"[0.00015, 0.50644, 0.00043, 0.49299]",True,5.0,3.91%,0.73251,146.71586,26.46603,0.97217,0.27796,6.662
town7_009418.png,GO,"[0.00011, 0.80711, 7e-05, 0.19272]",LEFT,"[9e-05, 0.47461, 0.00026, 0.52504]",True,41.0,32.03%,0.71855,174.90909,25.70268,0.97271,0.25189,7.17153
town7_009422.png,GO,"[6e-05, 0.51268, 1e-05, 0.48724]",LEFT,"[4e-05, 0.31569, 4e-05, 0.68423]",True,6.0,4.69%,0.7087,147.37646,26.44652,0.98057,0.24262,6.78638
town7_009426.png,GO,"[0.00024, 0.7647, 0.00234, 0.23272]",LEFT,"[0.00092, 0.32469, 0.00562, 0.66877]",True,2.0,1.56%,0.66693,186.46849,25.42475,0.97857,0.20178,5.82597
town7_009429.png,LEFT,"[0.0001, 0.47072, 0.00178, 0.5274]",GO,"[0.00048, 0.51498, 0.00238, 0.48216]",True,14.0,10.94%,0.69373,178.85008,25.60591,0.98473,0.1782,6.62995
town7_009434.png,LEFT,"[1e-05, 0.03165, 1e-05, 0.96833]",GO,"[0.0, 0.76749, 0.00019, 0.23232]",True,91.0,71.09%,0.54094,880.25445,18.68472,0.90777,0.07539,7.13613
town7_009435.png,LEFT,"[1e-05, 0.03043, 0.0, 0.96956]",GO,"[0.00054, 0.53248, 0.00055, 0.46643]",True,122.0,95.31%,0.49464,979.07073,18.22266,0.91138,0.06774,7.65616
town7_009445.png,GO,"[0.00035, 0.69861, 0.01487, 0.28617]",LEFT,"[0.00035, 0.48446, 0.01654, 0.49865]",True,43.0,33.59%,0.63721,313.89867,23.16291,0.92681,0.16069,7.37297
town7_009449.png,GO,"[3e-05, 0.97587, 0.00278, 0.02131]",RIGHT,"[2e-05, 0.46746, 0.51687, 0.01565]",True,72.0,56.25%,0.62022,418.17229,21.91725,0.92842,0.16211,7.83667
town7_009453.png,GO,"[0.00017, 0.99552, 0.00131, 0.003]",STOP,"[0.54218, 0.45409, 0.002, 0.00173]",True,74.0,57.81%,0.53492,803.3574,19.08172,0.91987,0.11518,6.46847
town7_009454.png,GO,"[0.00015, 0.99753, 0.00117, 0.00115]",RIGHT,"[0.00124, 0.45706, 0.53598, 0.00571]",True,122.0,95.31%,0.49186,1805.60268,15.56458,0.86311,0.11794,7.3768
town7_009458.png,GO,"[2e-05, 0.98167, 0.00353, 0.01478]",LEFT,"[7e-05, 0.47725, 0.00237, 0.52031]",True,48.0,37.50%,0.73064,214.75349,24.8114,0.9851,0.24773,6.35379
town7_009460.png,GO,"[0.00032, 0.98551, 0.00513, 0.00904]",LEFT,"[0.0005, 0.39347, 0.00357, 0.60246]",True,92.0,71.88%,0.67318,518.46643,20.9836,0.96525,0.2208,7.15696
town7_009466.png,GO,"[2e-05, 0.99157, 0.00058, 0.00783]",LEFT,"[7e-05, 0.49719, 0.00148, 0.50126]",True,38.0,29.69%,0.73079,291.60948,23.48279,0.98134,0.23268,5.94021
town7_009467.png,GO,"[2e-05, 0.97365, 0.00261, 0.02372]",LEFT,"[0.00013, 0.41594, 0.00343, 0.58049]",True,64.0,50.00%,0.71407,284.36026,23.59211,0.98466,0.24378,6.44094
town7_009472.png,GO,"[0.00062, 0.97653, 0.00025, 0.02259]",LEFT,"[0.00046, 0.45765, 0.00168, 0.5402]",True,32.0,25.00%,0.67133,305.65966,23.27842,0.98385,0.21474,7.16981
town7_009498.png,GO,"[4e-05, 0.98881, 0.0003, 0.01085]",STOP,"[0.5547, 0.44434, 3e-05, 0.00093]",True,118.0,92.19%,0.5831,900.47461,18.58609,0.92669,0.1404,7.33613
town7_009503.png,GO,"[0.00017, 0.99322, 0.00164, 0.00497]",STOP,"[0.71285, 0.2626, 0.00238, 0.02217]",True,64.0,50.00%,0.6472,310.54339,23.20958,0.96585,0.21311,6.55596
town7_009509.png,GO,"[0.0005, 0.97561, 0.01384, 0.01005]",STOP,"[0.52865, 0.46384, 0.00535, 0.00216]",True,75.0,58.59%,0.60847,310.97284,23.20358,0.94489,0.16526,8.06543
town7_009514.png,GO,"[0.00524, 0.93635, 0.04548, 0.01294]",STOP,"[0.592, 0.39469, 0.00915, 0.00417]",True,72.0,56.25%,0.63035,281.58674,23.63468,0.93997,0.18807,7.77495
town7_009523.png,GO,"[0.00057, 0.96676, 0.02601, 0.00666]",STOP,"[0.5045, 0.47466, 0.01882, 0.00202]",True,90.0,70.31%,0.60851,376.8544,22.36907,0.93928,0.1646,7.21214
town7_009525.png,GO,"[0.00089, 0.96363, 0.02835, 0.00712]",STOP,"[0.49709, 0.48395, 0.01598, 0.00299]",True,87.0,67.97%,0.60311,353.64154,22.64517,0.94408,0.15899,8.13073
town7_009527.png,GO,"[0.00112, 0.95533, 0.03772, 0.00583]",RIGHT,"[0.00405, 0.41599, 0.57344, 0.00652]",True,44.0,34.38%,0.62744,256.41883,24.0413,0.9468,0.19936,7.54608
town7_009537.png,GO,"[0.00115, 0.95424, 0.03876, 0.00585]",STOP,"[0.49539, 0.49101, 0.01186, 0.00174]",True,81.0,63.28%,0.60398,341.38133,22.79841,0.94079,0.16825,7.92314
town7_009554.png,GO,"[0.03489, 0.88113, 0.07791, 0.00606]",STOP,"[0.50156, 0.47782, 0.01845, 0.00217]",True,47.0,36.72%,0.64974,270.09815,23.81559,0.95582,0.20069,8.18814
town7_009556.png,GO,"[0.00483, 0.98974, 0.00145, 0.00398]",STOP,"[0.55255, 0.44611, 0.00061, 0.00073]",True,37.0,28.91%,0.621,403.80365,22.0691,0.94048,0.19501,7.69091
town7_009558.png,STOP,"[0.79881, 0.20009, 0.0007, 0.0004]",GO,"[0.24529, 0.7281, 0.0084, 0.01821]",True,88.0,68.75%,0.67218,244.68589,24.24471,0.95488,0.2349,7.2502
town7_009562.png,STOP,"[0.74447, 0.25293, 0.00089, 0.00171]",GO,"[0.41531, 0.57486, 0.00343, 0.0064]",True,9.0,7.03%,0.69536,135.42417,26.81384,0.965,0.27755,7.28621
town7_009571.png,STOP,"[0.76122, 0.2366, 0.00082, 0.00136]",GO,"[0.29012, 0.68986, 0.00499, 0.01503]",True,26.0,20.31%,0.67638,153.52375,26.26905,0.96225,0.26119,7.14009
town7_009576.png,GO,"[0.03591, 0.90875, 0.01163, 0.04371]",STOP,"[0.51204, 0.47514, 0.00303, 0.00979]",True,32.0,25.00%,0.67352,162.6144,26.01921,0.96022,0.24037,7.17146
town7_009580.png,GO,"[0.00302, 0.94662, 0.01206, 0.0383]",LEFT,"[0.00218, 0.46565, 0.01879, 0.51337]",True,46.0,35.94%,0.62954,235.37042,24.41328,0.96837,0.20059,7.31555
town7_009582.png,GO,"[0.00166, 0.91303, 0.07493, 0.01038]",LEFT,"[0.00437, 0.38597, 0.03417, 0.57548]",True,62.0,48.44%,0.63419,321.43935,23.05981,0.96423,0.19261,6.80762
town7_009585.png,GO,"[0.00013, 0.49615, 0.02927, 0.47445]",LEFT,"[0.00012, 0.30201, 0.00929, 0.68858]",True,1.0,0.78%,0.65869,199.13362,25.13936,0.9818,0.23382,6.29012
