Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity
town7_009498.png,GO,"[2e-05, 0.99375, 0.00023, 0.006]",STOP,"[0.49924, 0.49832, 3e-05, 0.00242]",True,128.0,100.00%,0.581,939.05773,18.40388,0.9255,0.14027,0.62351,128.0,13.10781
town7_009503.png,GO,"[0.00016, 0.99417, 0.00132, 0.00435]",STOP,"[0.6887, 0.29103, 0.00162, 0.01864]",True,81.0,63.28%,0.63276,383.00589,22.29875,0.95871,0.2043,0.5514,81.0,8.48393
town7_009509.png,GO,"[0.00074, 0.96824, 0.01964, 0.01138]",STOP,"[0.59787, 0.39237, 0.00702, 0.00274]",True,78.0,60.94%,0.6035,329.85034,22.94763,0.93964,0.16013,0.52311,78.0,8.98113
town7_009514.png,GO,"[0.00262, 0.95589, 0.02969, 0.0118]",RIGHT,"[0.0023, 0.49213, 0.50002, 0.00554]",True,15.0,11.72%,0.67155,178.18807,25.62202,0.96793,0.2174,0.23239,15.0,4.907
town7_009523.png,GO,"[0.00089, 0.97566, 0.0168, 0.00665]",STOP,"[0.55768, 0.41312, 0.01648, 0.01271]",True,47.0,36.72%,0.65722,260.62917,23.97057,0.96219,0.22127,0.47901,47.0,6.94593
town7_009525.png,GO,"[0.00116, 0.97049, 0.02272, 0.00564]",STOP,"[0.52791, 0.45767, 0.01166, 0.00276]",True,74.0,57.81%,0.61061,326.82919,22.9876,0.94364,0.16867,0.45865,74.0,8.70495
town7_009527.png,GO,"[0.00134, 0.9638, 0.02895, 0.00591]",RIGHT,"[0.00694, 0.48906, 0.49752, 0.00648]",True,47.0,36.72%,0.61728,253.81615,24.08561,0.95803,0.19172,0.30422,47.0,7.54934
town7_009537.png,GO,"[0.00061, 0.96475, 0.02851, 0.00613]",STOP,"[0.50053, 0.48415, 0.01181, 0.00351]",True,83.0,64.84%,0.58913,408.96167,22.01398,0.92779,0.157,0.60945,83.0,9.41268
town7_009554.png,GO,"[0.02144, 0.88088, 0.09096, 0.00672]",STOP,"[0.54901, 0.43407, 0.01571, 0.00121]",True,47.0,36.72%,0.64305,286.34406,23.56192,0.94991,0.19767,0.31286,47.0,5.50564
town7_009556.png,GO,"[0.00553, 0.98944, 0.00126, 0.00378]",STOP,"[0.59687, 0.40178, 0.0008, 0.00055]",True,47.0,36.72%,0.61449,445.26581,21.64461,0.93969,0.19116,0.32051,47.0,8.05093
town7_009558.png,STOP,"[0.73759, 0.25925, 0.00259, 0.00058]",GO,"[0.49269, 0.49583, 0.00353, 0.00795]",True,66.0,51.56%,0.68001,223.24724,24.64294,0.95643,0.24218,0.33994,66.0,5.19724
town7_009562.png,STOP,"[0.79685, 0.20097, 0.00071, 0.00147]",GO,"[0.46061, 0.52823, 0.00475, 0.00641]",True,32.0,25.00%,0.69484,137.02396,26.76284,0.96551,0.27769,0.28978,32.0,1.97161
town7_009571.png,STOP,"[0.81082, 0.18776, 0.00035, 0.00107]",GO,"[0.43467, 0.55558, 0.00344, 0.00632]",True,28.0,21.88%,0.67738,152.7487,26.29103,0.96235,0.26292,0.295,28.0,1.77209
town7_009576.png,GO,"[0.05277, 0.90741, 0.00916, 0.03066]",STOP,"[0.5321, 0.46002, 0.00247, 0.00541]",True,58.0,45.31%,0.67558,161.75039,26.04235,0.9613,0.24186,0.3198,58.0,2.23004
town7_009580.png,GO,"[0.00286, 0.89432, 0.02577, 0.07705]",LEFT,"[0.00069, 0.40587, 0.01327, 0.58017]",True,35.0,27.34%,0.61854,216.14034,24.78345,0.96936,0.19904,0.3591,35.0,4.13925
town7_009582.png,GO,"[0.00169, 0.93642, 0.04763, 0.01426]",LEFT,"[0.00019, 0.47213, 0.01286, 0.51481]",True,66.0,51.56%,0.61761,285.42531,23.57588,0.95579,0.19603,0.51776,66.0,5.30536
town7_009585.png,GO,"[0.0001, 0.5139, 0.03992, 0.44608]",LEFT,"[9e-05, 0.34653, 0.01044, 0.64294]",True,1.0,0.78%,0.65731,200.86641,25.10173,0.98117,0.23174,0.44643,1.0,1.06517
town7_009588.png,LEFT,"[1e-05, 0.0214, 0.00249, 0.9761]",GO,"[0.00138, 0.62003, 0.0085, 0.37009]",True,68.0,53.12%,0.53035,719.74786,19.559,0.92908,0.1221,0.49416,68.0,9.11561
town7_009592.png,LEFT,"[2e-05, 0.00235, 0.00976, 0.98787]",RIGHT,"[0.00059, 0.07495, 0.64749, 0.27697]",True,51.0,39.84%,0.65884,499.52823,21.1452,0.97511,0.16474,0.44111,51.0,8.51215
town7_009597.png,GO,"[5e-05, 0.97118, 0.00118, 0.02759]",GO,"[0.00234, 0.56049, 0.18702, 0.25015]",False,128.0,100.00%,,,,,,0.59618,,
town7_009598.png,GO,"[0.0006, 0.98532, 0.00586, 0.00823]",RIGHT,"[0.00029, 0.28372, 0.70117, 0.01482]",True,22.0,17.19%,0.58744,700.47208,19.6769,0.92383,0.14657,0.41874,22.0,6.32731
town7_009604.png,GO,"[1e-05, 0.99823, 6e-05, 0.0017]",RIGHT,"[0.00087, 0.42484, 0.46271, 0.11158]",True,125.0,97.66%,0.58003,1044.39708,17.94215,0.88911,0.14388,0.5383,125.0,13.08203
town7_009611.png,GO,"[3e-05, 0.99485, 0.00119, 0.00392]",RIGHT,"[0.00072, 0.42477, 0.46538, 0.10912]",True,124.0,96.88%,0.57121,863.07305,18.77033,0.89993,0.14708,0.46024,124.0,12.38266
town7_009612.png,GO,"[0.00012, 0.99757, 0.00027, 0.00204]",RIGHT,"[0.00049, 0.41811, 0.50503, 0.07638]",True,117.0,91.41%,0.59473,697.43482,19.69577,0.91783,0.1503,0.52342,117.0,11.62054
town7_009613.png,GO,"[0.00037, 0.99337, 0.00166, 0.00459]",RIGHT,"[0.00101, 0.37829, 0.48539, 0.13531]",True,126.0,98.44%,0.54694,786.30815,19.17488,0.91442,0.13483,0.49537,126.0,11.89283
town7_009614.png,GO,"[0.00022, 0.99067, 0.00152, 0.0076]",GO,"[0.00064, 0.48716, 0.40755, 0.10465]",False,128.0,100.00%,,,,,,0.57408,,
town7_009617.png,GO,"[0.09678, 0.89784, 0.00174, 0.00363]",STOP,"[0.5668, 0.42228, 0.00196, 0.00895]",True,17.0,13.28%,0.63689,333.52516,22.89952,0.9667,0.18578,0.25854,17.0,3.71045
town7_009628.png,STOP,"[0.89672, 0.10325, 0.0, 3e-05]",GO,"[0.49223, 0.50631, 0.00028, 0.00118]",True,61.0,47.66%,0.594,761.20667,19.31578,0.92422,0.15291,0.36336,61.0,13.12503
town7_009629.png,STOP,"[0.89562, 0.10434, 0.0, 4e-05]",GO,"[0.43671, 0.56012, 0.00055, 0.00262]",True,60.0,46.88%,0.5888,775.89414,19.23278,0.92226,0.14941,0.34938,60.0,13.30966
town7_009633.png,STOP,"[0.88253, 0.11741, 0.0, 5e-05]",GO,"[0.36102, 0.63634, 0.00051, 0.00213]",True,56.0,43.75%,0.59045,743.42987,19.4184,0.92782,0.14995,0.34061,56.0,13.05687
town7_009637.png,STOP,"[0.91888, 0.08111, 0.0, 2e-05]",GO,"[0.31104, 0.68529, 0.00028, 0.00338]",True,66.0,51.56%,0.57603,880.44812,18.68377,0.92364,0.14496,0.37157,66.0,14.03366
town7_009645.png,RIGHT,"[0.00034, 0.09965, 0.89104, 0.00898]",GO,"[0.00093, 0.52758, 0.44341, 0.02807]",True,14.0,10.94%,0.69909,239.14555,24.34418,0.99046,0.20506,0.3933,14.0,3.30814
town7_009646.png,RIGHT,"[0.00015, 0.07221, 0.92066, 0.00698]",LEFT,"[0.00104, 0.09789, 0.08254, 0.81854]",True,91.0,71.09%,0.67207,433.90888,21.75682,0.98197,0.17729,0.36225,91.0,9.72572
town7_009648.png,RIGHT,"[0.0, 0.01673, 0.98206, 0.0012]",LEFT,"[0.00093, 0.07865, 0.44029, 0.48013]",True,78.0,60.94%,0.68443,370.68326,22.44077,0.98461,0.17267,0.39905,78.0,8.85003
town7_009650.png,RIGHT,"[1e-05, 0.0115, 0.98368, 0.0048]",LEFT,"[8e-05, 0.06993, 0.43429, 0.4957]",True,37.0,28.91%,0.69314,226.07219,24.58833,0.99063,0.17197,0.34902,37.0,5.20673
town7_009663.png,GO,"[0.00162, 0.9634, 0.02412, 0.01086]",STOP,"[0.62628, 0.36582, 0.00573, 0.00217]",True,61.0,47.66%,0.6249,262.08117,23.94645,0.95353,0.17024,0.35046,61.0,7.81887
town7_009665.png,GO,"[0.00013, 0.98086, 0.01343, 0.00559]",STOP,"[0.58062, 0.41782, 5e-05, 0.00151]",True,119.0,92.97%,0.59187,508.79323,21.06539,0.95513,0.15491,0.50832,119.0,9.99386
town7_009680.png,GO,"[0.00049, 0.98732, 0.00781, 0.00439]",STOP,"[0.6141, 0.37002, 0.00066, 0.01522]",True,76.0,59.38%,0.65059,321.08927,23.06455,0.96845,0.17915,0.53708,76.0,7.72036
town7_009681.png,GO,"[0.00025, 0.97881, 0.01567, 0.00527]",STOP,"[0.53344, 0.44293, 0.00541, 0.01822]",True,122.0,95.31%,0.60204,523.40641,20.94241,0.95572,0.14967,0.44384,122.0,11.07789
town7_009682.png,GO,"[0.00045, 0.95847, 0.03557, 0.00551]",STOP,"[0.49996, 0.49294, 4e-05, 0.00706]",True,103.0,80.47%,0.58314,527.50948,20.9085,0.93523,0.147,0.4095,103.0,10.63556
town7_009684.png,GO,"[0.00021, 0.95799, 0.02528, 0.01653]",LEFT,"[0.00024, 0.32697, 0.18862, 0.48416]",True,24.0,18.75%,0.695,194.56172,25.24023,0.9688,0.21208,0.22993,24.0,5.44097
town7_009689.png,GO,"[0.00377, 0.93448, 0.04408, 0.01766]",STOP,"[0.50923, 0.45428, 0.01209, 0.0244]",True,34.0,26.56%,0.69082,178.71641,25.60916,0.97191,0.21619,0.53345,34.0,5.29915
town7_009696.png,STOP,"[0.86426, 0.1353, 9e-05, 0.00035]",GO,"[0.38384, 0.60312, 0.01025, 0.00279]",True,79.0,61.72%,0.62314,454.57,21.5548,0.9448,0.17267,0.37361,79.0,7.46182
town7_009698.png,STOP,"[0.87124, 0.12854, 4e-05, 0.00018]",GO,"[0.44051, 0.54794, 0.00853, 0.00302]",True,87.0,67.97%,0.62449,428.36549,21.81266,0.94839,0.17798,0.39389,87.0,7.50151
town7_009707.png,STOP,"[0.84714, 0.15235, 0.00013, 0.00038]",GO,"[0.29945, 0.68322, 0.01244, 0.00489]",True,94.0,73.44%,0.61375,461.51299,21.48896,0.94494,0.16995,0.44806,94.0,8.04435
town7_009713.png,RIGHT,"[0.00229, 0.40668, 0.58847, 0.00256]",LEFT,"[0.00664, 0.08188, 0.38222, 0.52925]",True,84.0,65.62%,0.68624,688.00146,19.75491,0.97316,0.21171,0.5046,84.0,9.31965
town7_009714.png,RIGHT,"[0.00451, 0.46997, 0.51142, 0.01409]",LEFT,"[0.00549, 0.14177, 0.39841, 0.45433]",True,73.0,57.03%,0.75358,208.67643,24.93607,0.99064,0.2606,0.44011,73.0,5.98596
town7_009720.png,LEFT,"[0.00014, 0.0138, 0.00025, 0.98582]",GO,"[0.00428, 0.52072, 0.00251, 0.47249]",True,53.0,41.41%,0.63976,371.06279,22.43633,0.97957,0.17187,0.33085,53.0,7.453
town7_009726.png,GO,"[0.0004, 0.99297, 0.00137, 0.00527]",LEFT,"[0.00062, 0.28013, 0.03016, 0.68909]",True,64.0,50.00%,0.66141,377.31503,22.36376,0.9712,0.1952,0.3393,64.0,8.1855
town7_009728.png,GO,"[0.00014, 0.995, 0.00088, 0.00399]",RIGHT,"[0.0005, 0.32549, 0.63293, 0.04109]",True,81.0,63.28%,0.70493,312.56604,23.18139,0.97755,0.23983,0.36242,81.0,7.99732
town7_009735.png,GO,"[0.00031, 0.99623, 0.00062, 0.00283]",LEFT,"[0.00146, 0.44061, 0.05339, 0.50453]",True,71.0,55.47%,0.66389,388.74622,22.23414,0.9705,0.18947,0.51641,71.0,8.10721
town7_009736.png,GO,"[0.00141, 0.98669, 0.00168, 0.01022]",LEFT,"[0.00071, 0.44542, 0.0429, 0.51097]",True,55.0,42.97%,0.68601,250.90716,24.13567,0.9812,0.21663,0.33397,55.0,6.46807
town7_009748.png,STOP,"[0.89111, 0.10882, 2e-05, 5e-05]",GO,"[0.46763, 0.52983, 0.00129, 0.00125]",True,94.0,73.44%,0.76054,201.66185,25.08457,0.9909,0.27714,0.52031,94.0,4.72997
town7_009754.png,STOP,"[0.90715, 0.0928, 2e-05, 3e-05]",GO,"[0.47037, 0.5262, 0.00208, 0.00135]",True,102.0,79.69%,0.74826,250.9649,24.13467,0.98856,0.26977,0.41807,102.0,4.94271
town7_009756.png,STOP,"[0.89833, 0.10164, 1e-05, 2e-05]",GO,"[0.45576, 0.54043, 0.00229, 0.00153]",True,94.0,73.44%,0.75029,239.55143,24.33682,0.98973,0.27257,0.37124,94.0,4.98023
town7_009762.png,STOP,"[0.90504, 0.0949, 2e-05, 4e-05]",GO,"[0.41556, 0.57892, 0.00415, 0.00138]",True,110.0,85.94%,0.74434,249.0924,24.1672,0.98884,0.26669,0.40703,110.0,5.06899
town7_009765.png,STOP,"[0.90474, 0.0952, 3e-05, 3e-05]",GO,"[0.4534, 0.5442, 0.00143, 0.00098]",True,69.0,53.91%,0.75751,218.98984,24.72656,0.99108,0.28127,0.39848,69.0,4.55288
town7_009767.png,STOP,"[0.90738, 0.09257, 2e-05, 3e-05]",GO,"[0.48346, 0.51008, 0.0051, 0.00135]",True,107.0,83.59%,0.74572,254.83159,24.06827,0.98865,0.26843,0.45434,107.0,5.00721
town7_009769.png,STOP,"[0.89626, 0.10369, 2e-05, 4e-05]",GO,"[0.43096, 0.56484, 0.00245, 0.00175]",True,68.0,53.12%,0.75617,218.38188,24.73864,0.9912,0.27337,0.36967,68.0,4.29286
town7_009772.png,STOP,"[0.89697, 0.10297, 2e-05, 4e-05]",GO,"[0.43758, 0.55808, 0.00257, 0.00176]",True,95.0,74.22%,0.74787,248.18299,24.18308,0.98912,0.26491,0.49126,95.0,4.8124
town7_009778.png,STOP,"[0.90529, 0.09466, 2e-05, 3e-05]",GO,"[0.40303, 0.59285, 0.00224, 0.00188]",True,102.0,79.69%,0.74935,240.74786,24.31518,0.98956,0.26918,0.52624,102.0,4.89728
town7_009783.png,STOP,"[0.90969, 0.09025, 2e-05, 3e-05]",GO,"[0.46771, 0.52557, 0.00476, 0.00196]",True,99.0,77.34%,0.74642,245.0256,24.23869,0.98958,0.26644,0.5905,99.0,4.99514
town7_009785.png,STOP,"[0.90246, 0.09746, 4e-05, 4e-05]",GO,"[0.46901, 0.52513, 0.00404, 0.00181]",True,104.0,81.25%,0.74673,239.41292,24.33933,0.98982,0.26744,0.45792,104.0,4.92436
town7_009787.png,STOP,"[0.89839, 0.10155, 2e-05, 4e-05]",GO,"[0.45755, 0.53898, 0.00164, 0.00183]",True,101.0,78.91%,0.75019,231.83445,24.47902,0.99035,0.26917,0.40055,101.0,4.90892
town7_009808.png,RIGHT,"[0.00463, 0.2299, 0.72768, 0.0378]",GO,"[0.05544, 0.67415, 0.22681, 0.0436]",True,50.0,39.06%,0.76294,156.78896,26.17765,0.99181,0.21454,0.3467,50.0,5.64069
town7_009809.png,RIGHT,"[0.00117, 0.20898, 0.77456, 0.01529]",LEFT,"[0.00163, 0.23273, 0.30143, 0.46421]",True,36.0,28.12%,0.76888,147.25794,26.45002,0.99236,0.23948,0.29477,36.0,4.93223
town7_009810.png,RIGHT,"[0.00071, 0.14514, 0.84581, 0.00834]",GO,"[0.0079, 0.82824, 0.14047, 0.02339]",True,23.0,17.97%,0.76742,137.81602,26.73781,0.99339,0.24218,0.27995,23.0,3.7884
town7_009812.png,RIGHT,"[0.00038, 0.2089, 0.77251, 0.01821]",GO,"[0.00067, 0.52016, 0.39483, 0.08434]",True,19.0,14.84%,0.70351,184.46979,25.47155,0.99178,0.17882,0.45422,19.0,3.07071
town7_009817.png,GO,"[0.00589, 0.94626, 0.00246, 0.04539]",LEFT,"[0.16141, 0.41235, 0.01108, 0.41515]",True,66.0,51.56%,0.65482,264.90234,23.89995,0.98358,0.20354,0.42754,66.0,5.85586
town7_009824.png,GO,"[0.01219, 0.95855, 0.02078, 0.00848]",STOP,"[0.50404, 0.41857, 0.00718, 0.07022]",True,75.0,58.59%,0.72725,167.74607,25.88428,0.99018,0.24298,0.39367,75.0,5.44001
town7_009825.png,GO,"[0.01261, 0.94546, 0.02834, 0.01359]",STOP,"[0.4377, 0.4327, 0.00802, 0.12158]",True,69.0,53.91%,0.72926,177.78458,25.63186,0.98834,0.25255,0.37358,69.0,5.14663
town7_009827.png,GO,"[0.00626, 0.95767, 0.02529, 0.01079]",STOP,"[0.47814, 0.41238, 0.00535, 0.10413]",True,81.0,63.28%,0.71671,201.68148,25.08414,0.98898,0.25018,0.54317,81.0,5.93004
town7_009832.png,GO,"[0.00286, 0.97793, 0.00352, 0.01569]",STOP,"[0.42401, 0.39712, 0.00769, 0.17118]",True,97.0,75.78%,0.69674,258.94872,23.99867,0.9865,0.20997,0.49052,97.0,7.18486
town7_009846.png,GO,"[0.0317, 0.95554, 0.00357, 0.00918]",STOP,"[0.49106, 0.39538, 0.0098, 0.10377]",True,88.0,68.75%,0.69786,228.04461,24.55061,0.98864,0.22996,0.45537,88.0,6.83307
town7_009860.png,GO,"[0.24772, 0.73286, 0.00097, 0.01845]",STOP,"[0.52613, 0.46792, 0.00045, 0.0055]",True,38.0,29.69%,0.73855,181.91167,25.5322,0.98956,0.24464,0.42051,38.0,4.42398
town7_009864.png,GO,"[0.26963, 0.72349, 0.00213, 0.00475]",STOP,"[0.55613, 0.441, 0.00082, 0.00205]",True,67.0,52.34%,0.72065,224.26576,24.62317,0.98833,0.24004,0.4829,67.0,5.23329
town7_009869.png,STOP,"[0.8079, 0.19142, 0.00019, 0.00048]",GO,"[0.47142, 0.52464, 0.00128, 0.00266]",True,74.0,57.81%,0.78871,121.38891,27.28901,0.99173,0.31925,0.35626,74.0,3.28826
town7_009875.png,STOP,"[0.76963, 0.22903, 0.0003, 0.00104]",GO,"[0.48855, 0.50689, 0.00202, 0.00254]",True,50.0,39.06%,0.78526,122.41167,27.25258,0.99243,0.33301,0.30253,50.0,2.28432
town7_009883.png,STOP,"[0.7683, 0.23051, 0.00034, 0.00086]",GO,"[0.43464, 0.56051, 0.00215, 0.0027]",True,38.0,29.69%,0.78397,124.71935,27.17147,0.99229,0.33655,0.32126,38.0,1.90304
town7_009885.png,STOP,"[0.56682, 0.43052, 0.00097, 0.00169]",GO,"[0.3461, 0.64785, 0.00231, 0.00374]",True,1.0,0.78%,0.78559,131.53432,26.94041,0.99103,0.33815,0.20455,1.0,0.19331
town7_009886.png,GO,"[0.27891, 0.71093, 0.00469, 0.00547]",STOP,"[0.53022, 0.46529, 0.00149, 0.003]",True,61.0,47.66%,0.77846,164.66487,25.96479,0.9878,0.33305,0.30728,61.0,2.0288
town7_009897.png,GO,"[0.0038, 0.97537, 0.00372, 0.0171]",STOP,"[0.53017, 0.46398, 0.00162, 0.00424]",True,96.0,75.00%,0.7109,290.71078,23.49619,0.97682,0.23622,0.38339,96.0,5.66932
town7_009898.png,GO,"[0.00049, 0.99192, 0.00218, 0.00541]",STOP,"[0.50311, 0.49367, 0.00091, 0.0023]",True,100.0,78.12%,0.68596,346.19135,22.73764,0.96508,0.21586,0.41159,100.0,6.54884
town7_009901.png,GO,"[0.00012, 0.99375, 0.00179, 0.00434]",GO,"[0.25765, 0.73364, 0.00326, 0.00545]",False,128.0,100.00%,,,,,,0.53144,,
town7_009908.png,GO,"[0.00604, 0.95077, 0.00692, 0.03628]",STOP,"[0.6152, 0.38372, 5e-05, 0.00104]",True,78.0,60.94%,0.57167,375.45341,22.38524,0.89619,0.16305,0.36855,78.0,9.69254
town7_009910.png,GO,"[0.00202, 0.96336, 0.01916, 0.01546]",STOP,"[0.58008, 0.41718, 0.00036, 0.00238]",True,59.0,46.09%,0.62521,315.84576,23.13605,0.91483,0.18669,0.29666,59.0,8.89077
town7_009916.png,GO,"[0.0024, 0.94327, 0.01257, 0.04176]",STOP,"[0.50205, 0.48651, 0.00028, 0.01116]",True,76.0,59.38%,0.62008,370.06568,22.44802,0.90682,0.17606,0.37492,76.0,9.62626
town7_009922.png,GO,"[0.00113, 0.98594, 0.00913, 0.0038]",STOP,"[0.54181, 0.45492, 0.00162, 0.00166]",True,112.0,87.50%,0.50509,1056.67872,17.89137,0.8639,0.115,0.60967,112.0,10.91231
town7_009937.png,STOP,"[0.93673, 0.06316, 3e-05, 8e-05]",GO,"[0.39099, 0.59369, 0.00396, 0.01137]",True,83.0,64.84%,0.58684,594.96622,20.38588,0.89976,0.17789,0.5724,83.0,10.92767
town7_009940.png,STOP,"[0.96806, 0.03183, 0.0, 0.00011]",GO,"[0.44001, 0.5319, 0.00231, 0.02578]",True,92.0,71.88%,0.75581,258.05409,24.0137,0.96092,0.27142,0.54067,92.0,7.5624
town7_009947.png,STOP,"[0.97607, 0.0239, 0.0, 3e-05]",GO,"[0.45071, 0.53572, 0.00026, 0.01331]",True,78.0,60.94%,0.77708,223.48151,24.63839,0.96496,0.30746,0.54482,78.0,6.98151
town7_009953.png,STOP,"[0.97635, 0.02359, 1e-05, 5e-05]",GO,"[0.17697, 0.80594, 0.00155, 0.01554]",True,76.0,59.38%,0.77678,235.63794,24.40835,0.96298,0.31012,0.35661,76.0,7.27867
town7_009968.png,STOP,"[0.97049, 0.02949, 0.0, 2e-05]",GO,"[0.3354, 0.65266, 0.00019, 0.01175]",True,85.0,66.41%,0.77131,239.73211,24.33354,0.96359,0.3088,0.37776,85.0,7.45501
town7_009979.png,STOP,"[0.97604, 0.02393, 0.0, 3e-05]",GO,"[0.48156, 0.50659, 0.00049, 0.01136]",True,92.0,71.88%,0.7693,236.61891,24.39031,0.96354,0.30508,0.54191,92.0,7.66926
town7_009981.png,STOP,"[0.97418, 0.02579, 0.0, 3e-05]",GO,"[0.44567, 0.54785, 0.00022, 0.00627]",True,78.0,60.94%,0.78581,210.10435,24.90645,0.96715,0.31999,0.54115,78.0,7.17219
town7_009994.png,STOP,"[0.97373, 0.02626, 0.0, 1e-05]",GO,"[0.41637, 0.57214, 0.00083, 0.01066]",True,73.0,57.03%,0.78472,211.6999,24.8736,0.96776,0.3185,0.36394,73.0,6.95546
town7_010006.png,STOP,"[0.96846, 0.03144, 1e-05, 9e-05]",GO,"[0.42485, 0.56075, 0.0004, 0.014]",True,80.0,62.50%,0.7859,206.02596,24.99158,0.96901,0.32295,0.37314,80.0,6.94713
town7_010008.png,STOP,"[0.9653, 0.03467, 0.0, 2e-05]",GO,"[0.32353, 0.65246, 0.00126, 0.02275]",True,75.0,58.59%,0.79327,191.12706,25.31758,0.97194,0.33088,0.46376,75.0,6.54052
town7_010009.png,STOP,"[0.96978, 0.03018, 0.0, 4e-05]",GO,"[0.44999, 0.53932, 0.001, 0.00969]",True,76.0,59.38%,0.7857,207.64807,24.95752,0.96758,0.32001,0.42317,76.0,6.66516
town7_010013.png,STOP,"[0.97633, 0.02365, 0.0, 2e-05]",GO,"[0.16797, 0.81203, 0.00205, 0.01795]",True,85.0,66.41%,0.78391,210.53268,24.89761,0.96792,0.31926,0.37771,85.0,6.8704
town7_010025.png,STOP,"[0.9778, 0.02215, 0.0, 5e-05]",GO,"[0.4159, 0.56432, 0.00054, 0.01925]",True,75.0,58.59%,0.77737,223.0187,24.64739,0.96582,0.31034,0.43917,75.0,6.93788
town7_010039.png,STOP,"[0.96183, 0.03811, 0.0, 5e-05]",GO,"[0.39788, 0.58984, 0.00184, 0.01045]",True,82.0,64.06%,0.78192,209.29716,24.92317,0.96871,0.31507,0.51504,82.0,6.62476
town7_010050.png,STOP,"[0.98153, 0.01844, 0.0, 2e-05]",GO,"[0.49337, 0.49967, 0.00014, 0.00683]",True,82.0,64.06%,0.77836,231.52776,24.48477,0.96486,0.30623,0.40007,82.0,7.24627
town7_010051.png,STOP,"[0.96191, 0.03803, 0.0, 6e-05]",GO,"[0.47555, 0.50963, 0.00025, 0.01457]",True,85.0,66.41%,0.78601,205.99185,24.9923,0.96733,0.32226,0.37548,85.0,6.90355
town7_010058.png,STOP,"[0.96489, 0.03507, 0.0, 3e-05]",GO,"[0.17844, 0.79417, 0.00176, 0.02563]",True,89.0,69.53%,0.78006,224.63844,24.61596,0.96361,0.31299,0.39487,89.0,7.18402
town7_010062.png,STOP,"[0.9604, 0.0395, 1e-05, 0.0001]",GO,"[0.35311, 0.62805, 0.00366, 0.01517]",True,72.0,56.25%,0.79199,193.80661,25.25712,0.97198,0.32817,0.66814,72.0,6.34314
town7_010063.png,STOP,"[0.96263, 0.03729, 1e-05, 7e-05]",GO,"[0.40013, 0.58702, 0.00108, 0.01178]",True,73.0,57.03%,0.79297,200.78984,25.10339,0.96898,0.33194,0.41516,73.0,6.39188
town7_010069.png,STOP,"[0.97348, 0.0265, 0.0, 1e-05]",GO,"[0.25216, 0.71852, 0.00082, 0.0285]",True,90.0,70.31%,0.76621,244.7412,24.24373,0.96201,0.30124,0.50549,90.0,7.60707
town7_010084.png,RIGHT,"[0.00025, 0.04262, 0.94459, 0.01253]",LEFT,"[0.00784, 0.08876, 0.21907, 0.68433]",True,81.0,63.28%,0.50354,929.66599,18.44753,0.91265,0.08278,0.49356,81.0,12.79151
town7_010093.png,RIGHT,"[0.00042, 0.03112, 0.968, 0.00046]",GO,"[0.00032, 0.52887, 0.46668, 0.00413]",True,17.0,13.28%,0.62144,285.55096,23.57397,0.95328,0.17478,0.26865,17.0,7.19236
town7_010095.png,RIGHT,"[2e-05, 0.03756, 0.96235, 8e-05]",GO,"[0.00126, 0.51845, 0.46989, 0.01039]",True,110.0,85.94%,0.51235,952.38969,18.34266,0.83749,0.13679,0.53461,110.0,14.26259
town7_010096.png,RIGHT,"[1e-05, 0.08924, 0.91006, 0.00069]",GO,"[4e-05, 0.53901, 0.45754, 0.0034]",True,29.0,22.66%,0.62847,309.08828,23.22998,0.96385,0.18261,0.37643,29.0,7.95208
town7_010104.png,GO,"[7e-05, 0.92911, 0.01117, 0.05965]",RIGHT,"[0.0002, 0.43348, 0.5008, 0.06552]",True,62.0,48.44%,0.52411,382.66909,22.30257,0.89318,0.12797,0.33632,62.0,8.76828
town7_010107.png,GO,"[0.0, 0.99212, 0.00164, 0.00624]",LEFT,"[5e-05, 0.47037, 0.00359, 0.52599]",True,84.0,65.62%,0.49328,992.41784,18.16386,0.84817,0.09074,0.42797,84.0,13.56007
town7_010110.png,GO,"[0.01176, 0.93394, 0.01004, 0.04426]",LEFT,"[0.00073, 0.38418, 0.01979, 0.5953]",True,59.0,46.09%,0.49418,956.87974,18.32223,0.84059,0.1273,0.42948,59.0,12.80842
town7_010121.png,GO,"[0.01165, 0.95849, 0.00437, 0.02549]",STOP,"[0.59595, 0.40045, 0.00045, 0.00315]",True,79.0,61.72%,0.62614,698.66341,19.68812,0.90831,0.19174,0.41718,79.0,10.87541
town7_010128.png,GO,"[1e-05, 0.97304, 9e-05, 0.02686]",LEFT,"[0.00029, 0.48096, 0.00011, 0.51864]",True,24.0,18.75%,0.70534,290.92943,23.49293,0.9741,0.2577,0.24668,24.0,6.51794
town7_010129.png,GO,"[1e-05, 0.99252, 0.00015, 0.00732]",LEFT,"[0.00468, 0.49143, 0.00689, 0.497]",True,57.0,44.53%,0.68336,407.28922,22.03177,0.96025,0.21989,0.33137,57.0,8.34555
town7_010137.png,GO,"[1e-05, 0.98967, 0.00127, 0.00905]",STOP,"[0.58768, 0.36381, 0.00318, 0.04533]",True,88.0,68.75%,0.61525,741.81453,19.42785,0.93458,0.15821,0.39384,88.0,10.92545
