Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity,Masked Patches
town7_010282.png,STOP,"0.98802, 0.01198",GO,"0.98802, 0.01198",True,,1.0,0.60058,812.35948,19.03332,0.95835,0.1619,0.35393,0.09375,14.00201,3.0
town7_010289.png,STOP,"0.98674, 0.01326",GO,"0.98674, 0.01326",True,,71.0,0.71307,244.18971,24.25353,0.98962,0.22223,0.23867,0.02344,6.40357,3.0
town7_010292.png,STOP,"0.98454, 0.01546",GO,"0.98454, 0.01546",True,,71.0,0.71993,234.32591,24.4326,0.98988,0.22673,0.23277,0.02344,6.55736,3.0
town7_010294.png,STOP,"0.98535, 0.01465",GO,"0.98535, 0.01465",True,,71.0,0.71502,245.4937,24.2304,0.98928,0.22533,0.23686,0.02344,6.24095,3.0
town7_010295.png,STOP,"0.9842, 0.0158",GO,"0.9842, 0.0158",True,,71.0,0.71457,246.20565,24.21782,0.98933,0.22366,0.24759,0.02344,6.59747,3.0
town7_010310.png,STOP,"0.98477, 0.01523",GO,"0.98477, 0.01523",True,,0.0,0.63568,812.03102,19.03508,0.9662,0.17961,0.43199,0.09375,12.27411,3.0
town7_010312.png,STOP,"0.98395, 0.01605",GO,"0.98395, 0.01605",True,,71.0,0.73039,230.96807,24.49528,0.99006,0.23783,0.24964,0.02344,6.72541,3.0
town7_010320.png,STOP,"0.98569, 0.01431",GO,"0.98569, 0.01431",True,,0.0,0.64024,813.7181,19.02606,0.96596,0.18149,0.35681,0.09375,12.39977,3.0
town7_010329.png,STOP,"0.98515, 0.01485",GO,"0.98515, 0.01485",True,,1.0,0.60867,802.74969,19.085,0.95774,0.16378,0.35248,0.09375,14.35433,3.0
town7_010330.png,STOP,"0.98475, 0.01525",GO,"0.98475, 0.01525",True,,72.0,0.7255,246.17792,24.21831,0.98869,0.23459,0.26835,0.02344,7.29342,3.0
town7_010335.png,STOP,"0.98061, 0.01939",GO,"0.98061, 0.01939",True,,0.0,0.6374,831.92292,18.92997,0.96541,0.17914,0.37394,0.09375,12.12867,3.0
town7_010336.png,STOP,"0.98366, 0.01634",GO,"0.98366, 0.01634",True,,0.0,0.63667,810.87227,19.04128,0.96625,0.17729,0.41729,0.09375,12.13906,3.0
town7_010337.png,STOP,"0.98518, 0.01482",GO,"0.98518, 0.01482",True,,1.0,0.60719,794.52615,19.12972,0.95844,0.16395,0.36083,0.09375,14.18716,3.0
town7_010340.png,STOP,"0.9854, 0.0146",GO,"0.9854, 0.0146",True,,71.0,0.72602,238.21497,24.36111,0.98955,0.23303,0.23515,0.02344,6.88116,3.0
town7_010354.png,STOP,"0.98575, 0.01425",GO,"0.98575, 0.01425",True,,1.0,0.60779,786.85242,19.17187,0.95825,0.16488,0.35524,0.09375,13.82058,3.0
town7_010361.png,STOP,"0.98597, 0.01403",GO,"0.98597, 0.01403",True,,0.0,0.64397,799.27469,19.10384,0.96623,0.18506,0.35287,0.09375,12.13749,3.0
town7_010370.png,STOP,"0.98343, 0.01657",GO,"0.98343, 0.01657",True,,1.0,0.60241,818.30143,19.00167,0.95624,0.16011,0.35434,0.09375,14.11687,3.0
town7_010375.png,STOP,"0.98598, 0.01402",GO,"0.98598, 0.01402",True,,72.0,0.73457,237.65203,24.37139,0.98885,0.2426,0.23761,0.02344,6.95529,3.0
town7_010378.png,STOP,"0.98391, 0.01609",GO,"0.98391, 0.01609",True,,72.0,0.72868,247.39779,24.19685,0.98862,0.23746,0.23698,0.02344,6.91571,3.0
town7_010381.png,STOP,"0.9805, 0.0195",GO,"0.9805, 0.0195",True,,71.0,0.72411,249.2351,24.16471,0.98885,0.22759,0.24221,0.02344,6.56211,3.0
town7_010384.png,STOP,"0.98651, 0.01349",GO,"0.98651, 0.01349",True,,71.0,0.73973,213.37417,24.83939,0.99062,0.24953,0.23776,0.02344,6.16001,3.0
town7_010395.png,STOP,"0.98274, 0.01726",GO,"0.98274, 0.01726",True,,71.0,0.72296,245.4119,24.23185,0.98929,0.23469,0.23521,0.02344,5.86266,3.0
town7_010397.png,STOP,"0.98134, 0.01866",GO,"0.98134, 0.01866",True,,1.0,0.61061,781.69708,19.20042,0.95848,0.16641,0.36434,0.09375,13.82021,3.0
town7_010398.png,STOP,"0.9831, 0.0169",GO,"0.9831, 0.0169",True,,71.0,0.72153,252.66312,24.10538,0.98896,0.23097,0.23328,0.02344,6.37343,3.0
town7_010400.png,STOP,"0.97932, 0.02068",GO,"0.97932, 0.02068",True,,71.0,0.73219,238.50438,24.35584,0.98927,0.23742,0.23566,0.02344,6.2084,3.0
town7_010406.png,STOP,"0.98238, 0.01762",GO,"0.98238, 0.01762",True,,0.0,0.64666,811.87701,19.0359,0.96574,0.18916,0.36176,0.09375,12.67244,3.0
town7_010415.png,STOP,"0.97778, 0.02222",GO,"0.97778, 0.02222",True,,0.0,0.65087,820.80612,18.9884,0.96486,0.19245,0.35381,0.09375,12.38819,3.0
town7_010417.png,STOP,"0.97561, 0.02439",GO,"0.97561, 0.02439",True,,71.0,0.73977,240.92393,24.312,0.98906,0.23902,0.2356,0.02344,5.70333,3.0
town7_010418.png,STOP,"0.9644, 0.0356",GO,"0.9644, 0.0356",True,,70.0,0.7397,239.30047,24.34137,0.98889,0.25749,0.23637,0.02344,5.65073,3.0
town7_010423.png,STOP,"0.56372, 0.43628",GO,"0.56372, 0.43628",True,,0.0,0.64675,418.67917,21.91199,0.98212,0.20133,0.09035,0.02344,4.30488,3.0
town7_010427.png,GO,"0.15784, 0.84216",GO,"0.15784, 0.84216",False,,,,,,,,0.38156,,,3.0
town7_010428.png,GO,"0.15231, 0.84769",GO,"0.15231, 0.84769",False,,,,,,,,0.42515,,,3.0
town7_010435.png,GO,"0.30468, 0.69532",STOP,"0.30468, 0.69532",True,,11.0,0.58823,625.07698,20.17147,0.95167,0.13095,0.38768,0.09375,14.1757,3.0
town7_010438.png,GO,"0.31274, 0.68726",GO,"0.31274, 0.68726",False,,,,,,,,0.3328,,,3.0
town7_010442.png,GO,"0.29802, 0.70198",STOP,"0.29802, 0.70198",True,,27.0,0.65865,474.37922,21.36955,0.97587,0.24862,0.41202,0.09375,11.05997,3.0
town7_010450.png,GO,"0.28558, 0.71442",STOP,"0.28558, 0.71442",True,,27.0,0.66805,459.76281,21.50547,0.97746,0.25173,0.40815,0.09375,11.42679,3.0
town7_010454.png,GO,"0.29369, 0.70631",STOP,"0.29369, 0.70631",True,,27.0,0.6673,457.34273,21.52839,0.97914,0.25269,0.42179,0.09375,11.52586,3.0
town7_010459.png,GO,"0.28667, 0.71333",STOP,"0.28667, 0.71333",True,,27.0,0.64288,484.23909,21.28021,0.97757,0.21995,0.40835,0.09375,12.22788,3.0
town7_010462.png,GO,"0.2953, 0.7047",STOP,"0.2953, 0.7047",True,,27.0,0.6499,521.46982,20.95851,0.97617,0.23164,0.43094,0.09375,12.18277,3.0
town7_010469.png,GO,"0.271, 0.729",STOP,"0.271, 0.729",True,,27.0,0.65197,488.17161,21.24508,0.97655,0.22077,0.43999,0.09375,11.69156,3.0
town7_010470.png,GO,"0.26754, 0.73246",STOP,"0.26754, 0.73246",True,,27.0,0.64002,508.48951,21.06798,0.9758,0.21055,0.40711,0.09375,12.43403,3.0
town7_010476.png,GO,"0.33705, 0.66295",STOP,"0.33705, 0.66295",True,,54.0,0.72616,199.1693,25.13858,0.98763,0.24928,0.20646,0.02344,4.62356,3.0
town7_010478.png,GO,"0.36173, 0.63827",STOP,"0.36173, 0.63827",True,,54.0,0.72903,172.34596,25.76679,0.99,0.25992,0.19891,0.02344,4.7965,3.0
town7_010488.png,STOP,"0.77037, 0.22963",GO,"0.77037, 0.22963",True,,67.0,0.75611,178.47401,25.61505,0.98819,0.29023,0.23099,0.02344,4.80283,3.0
town7_010501.png,GO,"0.34733, 0.65267",STOP,"0.34733, 0.65267",True,,55.0,0.76845,160.62164,26.07276,0.98808,0.30389,0.21,0.02344,4.1867,3.0
town7_010505.png,GO,"0.27367, 0.72633",GO,"0.27367, 0.72633",False,,,,,,,,0.38933,,,3.0
town7_010507.png,GO,"0.30483, 0.69517",STOP,"0.30483, 0.69517",True,,11.0,0.62797,488.81518,21.23936,0.94911,0.17503,0.40442,0.09375,12.10042,3.0
town7_010509.png,GO,"0.23908, 0.76092",STOP,"0.23908, 0.76092",True,,11.0,0.61505,475.08018,21.36313,0.94817,0.17048,0.44869,0.09375,11.98291,3.0
town7_010514.png,GO,"0.23439, 0.76561",STOP,"0.23439, 0.76561",True,,27.0,0.62388,503.29667,21.11256,0.96227,0.20277,0.49547,0.09375,10.9424,3.0
town7_010519.png,GO,"0.11542, 0.88458",GO,"0.11542, 0.88458",False,,,,,,,,0.38026,,,3.0
town7_010521.png,GO,"0.23587, 0.76413",STOP,"0.23587, 0.76413",True,,27.0,0.59577,538.25003,20.82096,0.91674,0.19426,0.45471,0.1875,11.23691,6.0
town7_010522.png,GO,"0.27281, 0.72719",STOP,"0.27281, 0.72719",True,,55.0,0.67421,203.56414,25.04379,0.96132,0.24209,0.21313,0.08594,4.62112,11.0
town7_010540.png,GO,"0.26393, 0.73607",STOP,"0.26393, 0.73607",True,,26.0,0.55365,611.35531,20.26787,0.94321,0.17504,0.43493,0.09375,10.45297,3.0
town7_010541.png,GO,"0.26758, 0.73242",STOP,"0.26758, 0.73242",True,,26.0,0.55285,619.05107,20.21354,0.94236,0.17241,0.44909,0.09375,10.54667,3.0
town7_010545.png,GO,"0.29873, 0.70127",STOP,"0.29873, 0.70127",True,,27.0,0.55604,571.02398,20.56426,0.93617,0.1709,0.43391,0.09375,11.77212,3.0
town7_010547.png,GO,"0.18413, 0.81587",STOP,"0.18413, 0.81587",True,,27.0,0.56511,519.06917,20.97855,0.93135,0.17952,0.43146,0.09375,11.33834,3.0
town7_010550.png,GO,"0.253, 0.747",STOP,"0.253, 0.747",True,,36.0,0.61651,279.71411,23.66366,0.91089,0.19332,0.19455,0.22656,4.49658,29.0
town7_010554.png,STOP,"0.95773, 0.04227",GO,"0.95773, 0.04227",True,,69.0,0.66459,323.10326,23.03739,0.94855,0.22373,0.23351,0.10938,5.47126,14.0
town7_010556.png,STOP,"0.97535, 0.02465",GO,"0.97535, 0.02465",True,,69.0,0.79416,161.36021,26.05284,0.98196,0.3062,0.26267,0.03906,5.01455,5.0
town7_010566.png,STOP,"0.97429, 0.02571",GO,"0.97429, 0.02571",True,,69.0,0.78658,166.27081,25.92264,0.98175,0.31405,0.25512,0.03125,5.06791,4.0
town7_010574.png,STOP,"0.97874, 0.02126",GO,"0.97874, 0.02126",True,,69.0,0.78055,174.87964,25.70341,0.9807,0.30424,0.27121,0.03125,5.41181,4.0
town7_010576.png,STOP,"0.9639, 0.0361",GO,"0.9639, 0.0361",True,,69.0,0.78352,172.01708,25.77509,0.98096,0.31158,0.31577,0.03125,5.05561,4.0
town7_010580.png,STOP,"0.97877, 0.02123",GO,"0.97877, 0.02123",True,,69.0,0.78061,174.51049,25.71259,0.98115,0.30528,0.25711,0.03125,5.60684,4.0
town7_010581.png,STOP,"0.97556, 0.02444",GO,"0.97556, 0.02444",True,,69.0,0.78232,174.38729,25.71566,0.98094,0.30637,0.24896,0.03125,5.90426,4.0
town7_010585.png,STOP,"0.97916, 0.02084",GO,"0.97916, 0.02084",True,,69.0,0.7817,176.99971,25.65108,0.9813,0.30735,0.23572,0.03125,5.38747,4.0
town7_010597.png,STOP,"0.98142, 0.01858",GO,"0.98142, 0.01858",True,,69.0,0.78142,181.76867,25.53561,0.98045,0.30551,0.24172,0.03125,5.69193,4.0
town7_010613.png,STOP,"0.96649, 0.03351",GO,"0.96649, 0.03351",True,,68.0,0.80266,152.39646,26.30105,0.98336,0.34091,0.23377,0.03125,4.15979,4.0
town7_010617.png,STOP,"0.96848, 0.03152",GO,"0.96848, 0.03152",True,,69.0,0.78609,175.23906,25.69449,0.98103,0.3102,0.26942,0.03125,5.21729,4.0
town7_010618.png,STOP,"0.96449, 0.03551",GO,"0.96449, 0.03551",True,,69.0,0.78182,175.53958,25.68705,0.98043,0.31135,0.27094,0.03125,4.85728,4.0
town7_010620.png,STOP,"0.96421, 0.03579",GO,"0.96421, 0.03579",True,,69.0,0.77974,183.76711,25.48813,0.97976,0.30631,0.24401,0.03125,5.62177,4.0
town7_010621.png,STOP,"0.97155, 0.02845",GO,"0.97155, 0.02845",True,,69.0,0.77964,181.24289,25.54819,0.98029,0.30609,0.2376,0.03125,5.3033,4.0
town7_010623.png,STOP,"0.96961, 0.03039",GO,"0.96961, 0.03039",True,,69.0,0.78492,178.6037,25.6119,0.98053,0.31014,0.23814,0.03125,5.32387,4.0
town7_010629.png,STOP,"0.9804, 0.0196",GO,"0.9804, 0.0196",True,,69.0,0.77699,183.67951,25.4902,0.98017,0.3014,0.26658,0.03125,5.60766,4.0
town7_010630.png,STOP,"0.94515, 0.05485",GO,"0.94515, 0.05485",True,,69.0,0.78264,177.82599,25.63085,0.98062,0.3098,0.29105,0.03125,5.50454,4.0
town7_010636.png,STOP,"0.97455, 0.02545",GO,"0.97455, 0.02545",True,,69.0,0.7761,188.06945,25.38762,0.97966,0.30202,0.29057,0.03125,5.77321,4.0
town7_010658.png,STOP,"0.94538, 0.05462",GO,"0.94538, 0.05462",True,,68.0,0.80163,154.3738,26.24507,0.98239,0.33954,0.23315,0.03125,4.33032,4.0
town7_010672.png,STOP,"0.93574, 0.06426",GO,"0.93574, 0.06426",True,,69.0,0.78378,175.81615,25.68022,0.97973,0.31066,0.24218,0.03125,5.31994,4.0
town7_010674.png,STOP,"0.96726, 0.03274",GO,"0.96726, 0.03274",True,,69.0,0.77442,192.32161,25.29052,0.97887,0.29749,0.23742,0.03125,5.82564,4.0
town7_010678.png,STOP,"0.95961, 0.04038",GO,"0.95961, 0.04038",True,,69.0,0.78464,177.67961,25.63443,0.98149,0.31109,0.23392,0.03125,5.08442,4.0
town7_010691.png,STOP,"0.95613, 0.04387",GO,"0.95613, 0.04387",True,,69.0,0.78931,170.06445,25.82467,0.9813,0.31849,0.23767,0.03125,4.83328,4.0
town7_010699.png,GO,"0.16748, 0.83252",STOP,"0.16748, 0.83252",True,,22.0,0.65485,408.09779,22.02316,0.94108,0.20927,0.39738,0.09375,8.2451,3.0
town7_010701.png,GO,"0.09599, 0.90401",GO,"0.09599, 0.90401",False,,,,,,,,0.33532,,,3.0
town7_010706.png,GO,"0.04985, 0.95015",GO,"0.04985, 0.95015",False,,,,,,,,0.33476,,,3.0
town7_010708.png,GO,"0.08327, 0.91673",GO,"0.08327, 0.91673",False,,,,,,,,0.35163,,,3.0
town7_010711.png,GO,"0.06891, 0.93109",GO,"0.06891, 0.93109",False,,,,,,,,0.3705,,,7.0
town7_010728.png,GO,"0.0295, 0.9705",GO,"0.0295, 0.9705",False,,,,,,,,0.34394,,,3.0
town7_010736.png,GO,"0.1573, 0.8427",GO,"0.1573, 0.8427",False,,,,,,,,0.34003,,,3.0
town7_010741.png,GO,"0.20634, 0.79366",GO,"0.20634, 0.79366",False,,,,,,,,0.33843,,,8.0
town7_010743.png,GO,"0.21008, 0.78992",GO,"0.21008, 0.78992",False,,,,,,,,0.36385,,,4.0
town7_010748.png,GO,"0.32671, 0.67329",GO,"0.32671, 0.67329",False,,,,,,,,0.37023,,,3.0
town7_010749.png,GO,"0.3092, 0.6908",GO,"0.3092, 0.6908",False,,,,,,,,0.36433,,,3.0
town7_010753.png,GO,"0.11163, 0.88837",GO,"0.11163, 0.88837",False,,,,,,,,0.35072,,,3.0
town7_010758.png,GO,"0.28255, 0.71745",GO,"0.28255, 0.71745",False,,,,,,,,0.36976,,,3.0
town7_010759.png,GO,"0.28774, 0.71226",GO,"0.28774, 0.71226",False,,,,,,,,0.39504,,,3.0
town7_010773.png,GO,"0.33209, 0.66791",STOP,"0.33209, 0.66791",True,,11.0,0.60551,809.76992,19.04719,0.95488,0.1531,0.42274,0.09375,13.7652,3.0
town7_010787.png,GO,"0.3307, 0.6693",STOP,"0.3307, 0.6693",True,,11.0,0.60553,838.99091,18.89323,0.95771,0.14747,0.39172,0.09375,14.41476,3.0
town7_010796.png,GO,"0.33194, 0.66806",GO,"0.33194, 0.66806",False,,,,,,,,0.33901,,,3.0
town7_010800.png,GO,"0.35129, 0.64871",STOP,"0.35129, 0.64871",True,,54.0,0.76612,191.8925,25.30022,0.98886,0.2831,0.20471,0.02344,5.58732,3.0
town7_010802.png,GO,"0.31352, 0.68648",GO,"0.31352, 0.68648",False,,,,,,,,0.41952,,,3.0
town7_010809.png,GO,"0.26375, 0.73625",STOP,"0.26375, 0.73625",True,,11.0,0.57476,846.48703,18.8546,0.96034,0.1162,0.39257,0.09375,13.60431,3.0
town7_010812.png,GO,"0.15966, 0.84034",STOP,"0.15966, 0.84034",True,,22.0,0.70503,645.89857,20.02916,0.9652,0.2244,0.40492,0.09375,13.24543,3.0
town7_010814.png,GO,"0.13873, 0.86127",GO,"0.13873, 0.86127",False,,,,,,,,0.34378,,,3.0
town7_010840.png,STOP,"0.86448, 0.13552",GO,"0.86448, 0.13552",True,,69.0,0.70512,304.15391,23.29987,0.98454,0.21411,0.24054,0.02344,5.40472,3.0
town7_010842.png,STOP,"0.96756, 0.03244",GO,"0.96756, 0.03244",True,,69.0,0.71275,251.63167,24.12315,0.98509,0.23969,0.23362,0.02344,5.54535,3.0
town7_010846.png,STOP,"0.97608, 0.02392",GO,"0.97608, 0.02392",True,,69.0,0.75104,208.96117,24.93015,0.98992,0.25924,0.24165,0.02344,5.5457,3.0
town7_010854.png,STOP,"0.97109, 0.02891",GO,"0.97109, 0.02891",True,,69.0,0.72005,228.69258,24.53828,0.98916,0.24562,0.23497,0.02344,5.75938,3.0
town7_010866.png,STOP,"0.97342, 0.02658",GO,"0.97342, 0.02658",True,,70.0,0.7033,240.34445,24.32246,0.98921,0.2238,0.2359,0.02344,5.75739,3.0
town7_010872.png,STOP,"0.96621, 0.03379",GO,"0.96621, 0.03379",True,,71.0,0.69498,259.2157,23.99419,0.98894,0.20991,0.24016,0.02344,6.57685,3.0
town7_010873.png,STOP,"0.96209, 0.03791",GO,"0.96209, 0.03791",True,,70.0,0.70323,251.00792,24.13393,0.9887,0.21827,0.26135,0.02344,6.0966,3.0
town7_010880.png,STOP,"0.97555, 0.02445",GO,"0.97555, 0.02445",True,,69.0,0.72015,227.29505,24.5649,0.98934,0.24577,0.23543,0.02344,5.89357,3.0
town7_010885.png,STOP,"0.97043, 0.02957",GO,"0.97043, 0.02957",True,,70.0,0.70725,247.3043,24.19849,0.98861,0.22532,0.24094,0.02344,5.95099,3.0
town7_010889.png,STOP,"0.9641, 0.0359",GO,"0.9641, 0.0359",True,,69.0,0.72273,233.18492,24.4538,0.98891,0.24596,0.25208,0.02344,5.91322,3.0
town7_010891.png,STOP,"0.97107, 0.02893",GO,"0.97107, 0.02893",True,,70.0,0.71078,233.9749,24.43911,0.98941,0.23551,0.25491,0.02344,5.99506,3.0
town7_010895.png,STOP,"0.95073, 0.04927",GO,"0.95073, 0.04927",True,,69.0,0.71785,232.84302,24.46017,0.989,0.24303,0.2474,0.02344,5.70955,3.0
town7_010903.png,STOP,"0.97301, 0.02699",GO,"0.97301, 0.02699",True,,69.0,0.72063,236.92922,24.38462,0.98876,0.24345,0.28415,0.02344,5.50402,3.0
town7_010910.png,STOP,"0.97146, 0.02854",GO,"0.97146, 0.02854",True,,71.0,0.69549,268.13878,23.84721,0.98822,0.21189,0.25858,0.02344,6.63094,3.0
town7_010916.png,STOP,"0.97029, 0.02971",GO,"0.97029, 0.02971",True,,69.0,0.72341,234.31643,24.43278,0.98879,0.24624,0.2519,0.02344,6.05049,3.0
town7_010918.png,STOP,"0.96689, 0.03311",GO,"0.96689, 0.03311",True,,70.0,0.71255,240.47154,24.32017,0.98927,0.23227,0.23846,0.02344,5.99508,3.0
town7_010921.png,STOP,"0.95399, 0.04601",GO,"0.95399, 0.04601",True,,69.0,0.72794,230.3918,24.50613,0.98896,0.25106,0.23947,0.02344,5.67352,3.0
town7_010930.png,STOP,"0.96621, 0.03379",GO,"0.96621, 0.03379",True,,70.0,0.71177,238.02159,24.36464,0.98951,0.23137,0.24505,0.02344,5.95852,3.0
town7_010941.png,STOP,"0.96951, 0.03049",GO,"0.96951, 0.03049",True,,70.0,0.71679,229.89966,24.51542,0.98975,0.24227,0.26171,0.02344,5.78337,3.0
town7_010945.png,STOP,"0.96782, 0.03218",GO,"0.96782, 0.03218",True,,69.0,0.72621,236.48531,24.39276,0.98847,0.25099,0.26149,0.02344,5.89811,3.0
town7_010947.png,STOP,"0.9611, 0.0389",GO,"0.9611, 0.0389",True,,69.0,0.72461,239.86341,24.33116,0.98846,0.24925,0.23969,0.02344,5.8361,3.0
town7_010949.png,STOP,"0.95305, 0.04695",GO,"0.95305, 0.04695",True,,70.0,0.71552,234.37609,24.43167,0.98961,0.24064,0.25732,0.02344,5.53478,3.0
town7_010978.png,GO,"0.24284, 0.75716",STOP,"0.24284, 0.75716",True,,92.0,0.70394,210.95974,24.88881,0.99023,0.24484,0.30997,0.02344,5.06845,3.0
town7_010982.png,GO,"0.16156, 0.83844",GO,"0.16156, 0.83844",False,,,,,,,,0.35047,,,3.0
town7_010983.png,GO,"0.14497, 0.85503",GO,"0.14497, 0.85503",False,,,,,,,,0.3355,,,3.0
town7_010996.png,GO,"0.34181, 0.65819",STOP,"0.34181, 0.65819",True,,22.0,0.70381,599.02724,20.35634,0.95574,0.27929,0.40004,0.09375,10.67815,3.0
town7_010998.png,GO,"0.32349, 0.67651",STOP,"0.32349, 0.67651",True,,27.0,0.68362,367.60086,22.47704,0.98134,0.23627,0.42735,0.09375,8.84997,3.0
town7_011000.png,GO,"0.32266, 0.67734",GO,"0.32266, 0.67734",False,,,,,,,,0.34622,,,3.0
town7_011002.png,GO,"0.35175, 0.64825",STOP,"0.35175, 0.64825",True,,27.0,0.68358,380.57784,22.32637,0.98076,0.2312,0.4111,0.09375,9.20194,3.0
town7_011004.png,GO,"0.32293, 0.67707",STOP,"0.32293, 0.67707",True,,27.0,0.69295,387.97904,22.24272,0.98089,0.2442,0.41084,0.09375,9.70856,3.0
town7_011005.png,GO,"0.32349, 0.67651",STOP,"0.32349, 0.67651",True,,27.0,0.68954,402.21568,22.08621,0.97979,0.2439,0.41,0.09375,9.51336,3.0
town7_011007.png,GO,"0.33887, 0.66113",STOP,"0.33887, 0.66113",True,,27.0,0.68691,409.58904,22.00732,0.97966,0.2361,0.41139,0.09375,9.41975,3.0
town7_011015.png,GO,"0.355, 0.645",STOP,"0.355, 0.645",True,,92.0,0.76645,196.66904,25.19344,0.98826,0.3131,0.28785,0.02344,4.84934,3.0
town7_011020.png,GO,"0.32304, 0.67696",STOP,"0.32304, 0.67696",True,,27.0,0.69111,408.34414,22.02054,0.97948,0.24216,0.41356,0.09375,9.33362,3.0
town7_011027.png,GO,"0.28061, 0.71939",GO,"0.28061, 0.71939",False,,,,,,,,0.37728,,,3.0
town7_011028.png,GO,"0.27916, 0.72084",GO,"0.27916, 0.72084",False,,,,,,,,0.33381,,,3.0
town7_011039.png,GO,"0.34258, 0.65742",GO,"0.34258, 0.65742",False,,,,,,,,0.33378,,,3.0
town7_011041.png,GO,"0.35254, 0.64746",GO,"0.35254, 0.64746",False,,,,,,,,0.3369,,,3.0
town7_011043.png,GO,"0.34911, 0.65089",STOP,"0.34911, 0.65089",True,,27.0,0.62196,525.62852,20.92401,0.96542,0.19951,0.41379,0.09375,8.50038,3.0
town7_011044.png,GO,"0.35116, 0.64884",GO,"0.35116, 0.64884",False,,,,,,,,0.33666,,,3.0
town7_011045.png,GO,"0.36304, 0.63696",STOP,"0.36304, 0.63696",True,,11.0,0.56796,672.2732,19.85535,0.94799,0.13764,0.37924,0.09375,11.99572,3.0
town7_011064.png,STOP,"0.76186, 0.23814",GO,"0.76186, 0.23814",True,,29.0,0.76669,142.61435,26.58917,0.99314,0.34107,0.15239,0.02344,4.40599,3.0
town7_011070.png,STOP,"0.6677, 0.3323",GO,"0.6677, 0.3323",True,,13.0,0.75582,132.20591,26.91829,0.99443,0.33976,0.11821,0.02344,3.58293,3.0
town7_011076.png,STOP,"0.61749, 0.38251",GO,"0.61749, 0.38251",True,,4.0,0.80239,107.44279,27.81903,0.99526,0.35503,0.09732,0.02344,3.10786,3.0
town7_011081.png,GO,"0.37899, 0.62101",STOP,"0.37899, 0.62101",True,,17.0,0.70772,382.13935,22.30859,0.97629,0.24954,0.39488,0.09375,8.67772,3.0
town7_011083.png,GO,"0.35203, 0.64797",GO,"0.35203, 0.64797",False,,,,,,,,0.34783,,,3.0
town7_011085.png,GO,"0.29448, 0.70552",GO,"0.29448, 0.70552",False,,,,,,,,0.37954,,,3.0
town7_011087.png,GO,"0.20143, 0.79857",GO,"0.20143, 0.79857",False,,,,,,,,0.34909,,,3.0
town7_011092.png,STOP,"0.61143, 0.38857",GO,"0.61143, 0.38857",True,,1.0,0.79086,153.36729,26.27348,0.99419,0.33913,0.09451,0.02344,3.21876,3.0
town7_011096.png,GO,"0.38033, 0.61967",STOP,"0.38033, 0.61967",True,,50.0,0.76746,166.72758,25.91073,0.99125,0.2946,0.22818,0.02344,5.1719,3.0
town7_011105.png,STOP,"0.57082, 0.42918",GO,"0.57082, 0.42918",True,,0.0,0.78155,138.70057,26.71002,0.99456,0.34769,0.08926,0.02344,4.13826,3.0
town7_011106.png,STOP,"0.63158, 0.36842",GO,"0.63158, 0.36842",True,,0.0,0.77018,143.59331,26.55946,0.99445,0.34481,0.0888,0.02344,4.5441,3.0
town7_011107.png,STOP,"0.61848, 0.38152",GO,"0.61848, 0.38152",True,,0.0,0.75917,143.38792,26.56568,0.99449,0.33214,0.09095,0.02344,4.47925,3.0
town7_011108.png,STOP,"0.69974, 0.30026",GO,"0.69974, 0.30026",True,,1.0,0.76337,130.3082,26.98109,0.99461,0.34184,0.09066,0.02344,3.72706,3.0
town7_011109.png,GO,"0.44697, 0.55303",STOP,"0.44697, 0.55303",True,,27.0,0.76658,110.88245,27.68218,0.99458,0.34331,0.14912,0.02344,3.16831,3.0
town7_011112.png,STOP,"0.52127, 0.47873",GO,"0.52127, 0.47873",True,,0.0,0.74625,148.97448,26.39968,0.99431,0.33241,0.08905,0.02344,4.52273,3.0
town7_011124.png,GO,"0.2654, 0.7346",STOP,"0.2654, 0.7346",True,,92.0,0.81121,119.77094,27.34729,0.99446,0.35475,0.29941,0.02344,4.27714,3.0
town7_011125.png,GO,"0.28562, 0.71438",STOP,"0.28562, 0.71438",True,,22.0,0.71823,632.70721,20.11878,0.96431,0.25464,0.46175,0.09375,13.15505,3.0
town7_011126.png,GO,"0.25785, 0.74215",STOP,"0.25785, 0.74215",True,,22.0,0.71504,668.74216,19.87822,0.96344,0.2437,0.51951,0.09375,13.19325,3.0
town7_011128.png,GO,"0.23164, 0.76836",GO,"0.23164, 0.76836",False,,,,,,,,0.39132,,,3.0
town7_011136.png,GO,"0.2048, 0.7952",GO,"0.2048, 0.7952",False,,,,,,,,0.36207,,,3.0
town7_011139.png,GO,"0.19566, 0.80434",GO,"0.19566, 0.80434",False,,,,,,,,0.36634,,,3.0
town7_011140.png,GO,"0.20288, 0.79712",GO,"0.20288, 0.79712",False,,,,,,,,0.36386,,,3.0
town7_011146.png,GO,"0.38571, 0.61429",STOP,"0.38571, 0.61429",True,,59.0,0.77774,112.37406,27.62414,0.99281,0.3077,0.22938,0.02344,3.96913,3.0
town7_011161.png,GO,"0.06931, 0.93069",GO,"0.06931, 0.93069",False,,,,,,,,0.37167,,,3.0
