Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s)
town7_008920.png,GO,"0.29574, 0.70426",GO,"0.29574, 0.70426",False,,,,,,,,,0.09097
town7_008922.png,GO,"0.25664, 0.74336",GO,"0.25664, 0.74336",False,,,,,,,,,0.04011
town7_008928.png,GO,"0.15799, 0.84201",GO,"0.15799, 0.84201",False,,,,,,,,,0.07193
town7_008932.png,GO,"0.34242, 0.65758",GO,"0.34242, 0.65758",False,,,,,,,,,0.09563
town7_008933.png,GO,"0.31745, 0.68255",GO,"0.31745, 0.68255",False,,,,,,,,,0.07207
town7_008943.png,STOP,"0.59023, 0.40977",STOP,"0.59023, 0.40977",False,,,,,,,,,0.06741
town7_008946.png,GO,"0.18288, 0.81712",GO,"0.18288, 0.81712",False,,,,,,,,,0.08241
town7_008950.png,GO,"0.3069, 0.6931",GO,"0.3069, 0.6931",False,,,,,,,,,0.05907
town7_008952.png,GO,"0.43975, 0.56025",GO,"0.43975, 0.56025",False,,,,,,,,,0.05823
town7_008960.png,STOP,"0.97484, 0.02516",STOP,"0.96281, 0.03719",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.1038
town7_008961.png,STOP,"0.97938, 0.02062",STOP,"0.97819, 0.02181",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.10681
town7_008964.png,STOP,"0.97938, 0.02062",STOP,"0.97854, 0.02146",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08525
town7_008967.png,STOP,"0.98058, 0.01942",STOP,"0.97322, 0.02678",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08964
town7_008988.png,STOP,"0.97522, 0.02478",STOP,"0.96726, 0.03274",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.07691
town7_008990.png,STOP,"0.9724, 0.0276",STOP,"0.97012, 0.02988",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.09608
town7_008992.png,STOP,"0.98071, 0.01929",STOP,"0.97002, 0.02998",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08887
town7_008996.png,STOP,"0.98127, 0.01873",STOP,"0.97686, 0.02314",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.10253
town7_008999.png,STOP,"0.98181, 0.01819",STOP,"0.97605, 0.02395",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.09927
town7_009007.png,STOP,"0.98062, 0.01938",STOP,"0.98308, 0.01692",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.0708
town7_009009.png,STOP,"0.97771, 0.02229",STOP,"0.97254, 0.02746",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.11479
town7_009013.png,STOP,"0.979, 0.021",STOP,"0.9731, 0.0269",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08064
town7_009016.png,STOP,"0.97466, 0.02534",STOP,"0.97867, 0.02133",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.07924
town7_009024.png,STOP,"0.98013, 0.01987",STOP,"0.97301, 0.02699",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.06473
town7_009025.png,STOP,"0.9801, 0.0199",STOP,"0.97365, 0.02635",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.10756
town7_009026.png,STOP,"0.985, 0.015",STOP,"0.97697, 0.02303",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.11007
town7_009028.png,STOP,"0.98045, 0.01955",STOP,"0.9712, 0.0288",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08192
town7_009037.png,STOP,"0.9781, 0.0219",STOP,"0.96959, 0.03041",False,"(26, 0, 30, 6)","(26, 0, 30, 6)",,,,,,traffic light,0.08649
town7_009039.png,STOP,"0.95726, 0.04274",STOP,"0.96417, 0.03583",False,"(25, 0, 29, 5)","(25, 0, 29, 5)",,,,,,traffic light,0.11749
town7_009045.png,GO,"0.12284, 0.87716",GO,"0.12284, 0.87716",False,,,,,,,,,0.09165
town7_009050.png,GO,"0.03766, 0.96234",GO,"0.03766, 0.96234",False,,,,,,,,,0.0574
town7_009055.png,GO,"0.07912, 0.92088",GO,"0.07912, 0.92088",False,,,,,,,,,0.02745
town7_009058.png,GO,"0.02217, 0.97783",GO,"0.02217, 0.97783",False,,,,,,,,,0.08977
town7_009063.png,GO,"0.08164, 0.91836",GO,"0.08164, 0.91836",False,,,,,,,,,0.09832
town7_009068.png,GO,"0.07498, 0.92502",GO,"0.07498, 0.92502",False,,,,,,,,,0.12657
town7_009070.png,GO,"0.07779, 0.92221",GO,"0.07779, 0.92221",False,,,,,,,,,0.06395
town7_009074.png,GO,"0.02484, 0.97516",GO,"0.02484, 0.97516",False,,,,,,,,,0.03591
town7_009078.png,GO,"0.04887, 0.95113",GO,"0.04887, 0.95113",False,,,,,,,,,0.05874
town7_009083.png,GO,"0.07565, 0.92435",GO,"0.07565, 0.92435",False,,,,,,,,,0.06266
town7_009085.png,GO,"0.04551, 0.95449",GO,"0.04551, 0.95449",False,,,,,,,,,0.04571
town7_009087.png,GO,"0.06605, 0.93395",GO,"0.06605, 0.93395",False,,,,,,,,,0.05405
town7_009088.png,GO,"0.06448, 0.93552",GO,"0.06448, 0.93552",False,,,,,,,,,0.0516
town7_009092.png,GO,"0.07687, 0.92313",GO,"0.07687, 0.92313",False,,,,,,,,,0.05122
town7_009093.png,GO,"0.04597, 0.95403",GO,"0.04597, 0.95403",False,,,,,,,,,0.06901
town7_009094.png,GO,"0.04761, 0.95239",GO,"0.04761, 0.95239",False,,,,,,,,,0.06307
town7_009099.png,GO,"0.04303, 0.95697",GO,"0.04303, 0.95697",False,,,,,,,,,0.06665
town7_009102.png,GO,"0.0281, 0.9719",GO,"0.0281, 0.9719",False,,,,,,,,,0.0498
town7_009103.png,GO,"0.02651, 0.97349",GO,"0.02651, 0.97349",False,,,,,,,,,0.07649
town7_009104.png,GO,"0.01096, 0.98904",GO,"0.01096, 0.98904",False,,,,,,,,,0.0861
town7_009105.png,GO,"0.02128, 0.97872",GO,"0.02128, 0.97872",False,,,,,,,,,0.08352
town7_009106.png,GO,"0.01073, 0.98927",GO,"0.01073, 0.98927",False,,,,,,,,,0.12687
town7_009115.png,GO,"0.06556, 0.93444",GO,"0.06556, 0.93444",False,,,,,,,,,0.09744
town7_009118.png,GO,"0.11056, 0.88943",GO,"0.11056, 0.88943",False,,,,,,,,,0.09646
town7_009127.png,GO,"0.02827, 0.97173",GO,"0.02827, 0.97173",False,,,,,,,,,0.09285
town7_009128.png,GO,"0.02029, 0.97971",GO,"0.02029, 0.97971",False,,,,,,,,,0.08051
town7_009129.png,GO,"0.03225, 0.96775",GO,"0.03225, 0.96775",False,,,,,,,,,0.10471
town7_009133.png,GO,"0.19613, 0.80387",GO,"0.19613, 0.80387",False,,,,,,,,,0.07744
town7_009148.png,GO,"0.25162, 0.74838",GO,"0.25162, 0.74838",False,,,,,,,,,0.1217
town7_009150.png,GO,"0.24961, 0.75039",GO,"0.24961, 0.75039",False,,,,,,,,,0.09765
town7_009152.png,GO,"0.28935, 0.71065",GO,"0.28935, 0.71065",False,,,,,,,,,0.10157
town7_009153.png,GO,"0.32183, 0.67817",GO,"0.32183, 0.67817",False,,,,,,,,,0.08855
town7_009158.png,GO,"0.29659, 0.70341",GO,"0.29659, 0.70341",False,,,,,,,,,0.05928
town7_009163.png,GO,"0.31115, 0.68885",GO,"0.31115, 0.68885",False,,,,,,,,,0.06726
town7_009166.png,GO,"0.27752, 0.72248",GO,"0.27752, 0.72248",False,,,,,,,,,0.05415
town7_009175.png,STOP,"0.95819, 0.04181",STOP,"0.95819, 0.04181",False,,,,,,,,,0.06878
town7_009179.png,STOP,"0.95351, 0.04649",STOP,"0.95351, 0.04649",False,,,,,,,,,0.08641
town7_009183.png,STOP,"0.965, 0.035",STOP,"0.965, 0.035",False,,,,,,,,,0.06911
town7_009187.png,STOP,"0.9693, 0.0307",STOP,"0.9693, 0.0307",False,,,,,,,,,0.08835
town7_009190.png,STOP,"0.95934, 0.04066",STOP,"0.95934, 0.04066",False,,,,,,,,,0.08461
town7_009191.png,STOP,"0.95913, 0.04087",STOP,"0.95913, 0.04087",False,,,,,,,,,0.08707
town7_009202.png,STOP,"0.97359, 0.02641",STOP,"0.97359, 0.02641",False,,,,,,,,,0.08228
town7_009203.png,STOP,"0.97025, 0.02975",STOP,"0.97025, 0.02975",False,,,,,,,,,0.07829
town7_009205.png,STOP,"0.9658, 0.0342",STOP,"0.9658, 0.0342",False,,,,,,,,,0.08228
town7_009209.png,STOP,"0.96855, 0.03145",STOP,"0.96855, 0.03145",False,,,,,,,,,0.10638
town7_009211.png,STOP,"0.96278, 0.03722",STOP,"0.96278, 0.03722",False,,,,,,,,,0.06908
town7_009213.png,STOP,"0.96601, 0.03399",STOP,"0.96601, 0.03399",False,,,,,,,,,0.08886
town7_009214.png,STOP,"0.97185, 0.02815",STOP,"0.97185, 0.02815",False,,,,,,,,,0.09714
town7_009216.png,STOP,"0.95846, 0.04154",STOP,"0.95846, 0.04154",False,,,,,,,,,0.0853
town7_009222.png,STOP,"0.9604, 0.0396",STOP,"0.9604, 0.0396",False,,,,,,,,,0.08385
town7_009231.png,STOP,"0.96821, 0.03179",STOP,"0.96821, 0.03179",False,,,,,,,,,0.08892
town7_009238.png,STOP,"0.97525, 0.02475",STOP,"0.97525, 0.02475",False,,,,,,,,,0.08042
town7_009239.png,STOP,"0.97082, 0.02918",STOP,"0.97082, 0.02918",False,,,,,,,,,0.08091
town7_009244.png,STOP,"0.96185, 0.03815",STOP,"0.96185, 0.03815",False,,,,,,,,,0.06207
town7_009248.png,STOP,"0.95856, 0.04144",STOP,"0.95856, 0.04144",False,,,,,,,,,0.03979
town7_009250.png,STOP,"0.97161, 0.02839",STOP,"0.97161, 0.02839",False,,,,,,,,,0.07226
town7_009256.png,STOP,"0.96187, 0.03813",STOP,"0.96187, 0.03813",False,,,,,,,,,0.09681
town7_009259.png,STOP,"0.96946, 0.03054",STOP,"0.96946, 0.03054",False,,,,,,,,,0.04758
town7_009260.png,STOP,"0.97358, 0.02642",STOP,"0.97358, 0.02642",False,,,,,,,,,0.05559
town7_009264.png,STOP,"0.96574, 0.03426",STOP,"0.96574, 0.03426",False,,,,,,,,,0.07598
town7_009266.png,STOP,"0.96631, 0.03369",STOP,"0.96631, 0.03369",False,,,,,,,,,0.08392
town7_009271.png,STOP,"0.95719, 0.04281",STOP,"0.95719, 0.04281",False,,,,,,,,,0.09365
town7_009273.png,STOP,"0.96665, 0.03335",STOP,"0.96665, 0.03335",False,,,,,,,,,0.07157
town7_009277.png,STOP,"0.96083, 0.03917",STOP,"0.96083, 0.03917",False,,,,,,,,,0.05948
town7_009292.png,STOP,"0.97041, 0.02959",STOP,"0.97041, 0.02959",False,,,,,,,,,0.0949
town7_009293.png,STOP,"0.97069, 0.02931",STOP,"0.97069, 0.02931",False,,,,,,,,,0.06104
town7_009300.png,STOP,"0.96448, 0.03552",STOP,"0.96448, 0.03552",False,,,,,,,,,0.05167
town7_009318.png,STOP,"0.85663, 0.14337",STOP,"0.85663, 0.14337",False,,,,,,,,,0.0591
town7_009322.png,GO,"0.28428, 0.71572",GO,"0.28428, 0.71572",False,,,,,,,,,0.07665
town7_009333.png,GO,"0.0744, 0.9256",GO,"0.0744, 0.9256",False,,,,,,,,,0.08097
town7_009338.png,GO,"0.14885, 0.85115",GO,"0.14885, 0.85115",False,,,,,,,,,0.07718
town7_009341.png,GO,"0.20879, 0.79121",GO,"0.20879, 0.79121",False,,,,,,,,,0.08302
town7_009346.png,GO,"0.25274, 0.74726",GO,"0.25274, 0.74726",False,,,,,,,,,0.10184
town7_009349.png,GO,"0.15186, 0.84814",GO,"0.15186, 0.84814",False,,,,,,,,,0.10849
town7_009353.png,GO,"0.07394, 0.92606",GO,"0.07394, 0.92606",False,,,,,,,,,0.08881
town7_009358.png,GO,"0.05559, 0.94441",GO,"0.05559, 0.94441",False,,,,,,,,,0.06849
town7_009361.png,GO,"0.07055, 0.92945",GO,"0.07055, 0.92945",False,,,,,,,,,0.10268
town7_009362.png,GO,"0.06834, 0.93166",GO,"0.06834, 0.93166",False,,,,,,,,,0.11124
town7_009364.png,GO,"0.05061, 0.94939",GO,"0.05061, 0.94939",False,,,,,,,,,0.1446
town7_009371.png,GO,"0.05563, 0.94437",GO,"0.05563, 0.94437",False,,,,,,,,,0.12653
town7_009373.png,GO,"0.02833, 0.97167",GO,"0.02833, 0.97167",False,,,,,,,,,0.12802
town7_009376.png,GO,"0.05056, 0.94944",GO,"0.05056, 0.94944",False,,,,,,,,,0.09835
town7_009383.png,GO,"0.01548, 0.98452",GO,"0.01548, 0.98452",False,,,,,,,,,0.09049
town7_009385.png,GO,"0.03876, 0.96124",GO,"0.03876, 0.96124",False,,,,,,,,,0.11392
town7_009389.png,GO,"0.08966, 0.91034",GO,"0.08966, 0.91034",False,,,,,,,,,0.09345
town7_009397.png,GO,"0.06712, 0.93288",GO,"0.06712, 0.93288",False,,,,,,,,,0.04446
town7_009411.png,GO,"0.22065, 0.77935",GO,"0.22065, 0.77935",False,,,,,,,,,0.07616
town7_009412.png,GO,"0.20291, 0.79709",GO,"0.20291, 0.79709",False,,,,,,,,,0.10564
town7_009416.png,GO,"0.12859, 0.87141",GO,"0.12859, 0.87141",False,,,,,,,,,0.09828
town7_009418.png,GO,"0.18075, 0.81925",GO,"0.18075, 0.81925",False,,,,,,,,,0.05763
town7_009422.png,GO,"0.22614, 0.77386",GO,"0.22614, 0.77386",False,,,,,,,,,0.10289
town7_009426.png,GO,"0.17794, 0.82206",GO,"0.17794, 0.82206",False,,,,,,,,,0.10226
town7_009429.png,GO,"0.15396, 0.84604",GO,"0.15396, 0.84604",False,,,,,,,,,0.09528
town7_009434.png,GO,"0.04629, 0.95371",GO,"0.04629, 0.95371",False,,,,,,,,,0.15042
town7_009435.png,GO,"0.11991, 0.88009",GO,"0.11991, 0.88009",False,,,,,,,,,0.04371
town7_009445.png,GO,"0.27714, 0.72286",GO,"0.27714, 0.72286",False,,,,,,,,,0.08252
town7_009449.png,GO,"0.22748, 0.77252",GO,"0.22748, 0.77252",False,,,,,,,,,0.06471
town7_009453.png,GO,"0.26827, 0.73173",GO,"0.26827, 0.73173",False,,,,,,,,,0.0586
town7_009454.png,GO,"0.31356, 0.68644",GO,"0.31356, 0.68644",False,,,,,,,,,0.05723
town7_009458.png,GO,"0.34302, 0.65698",GO,"0.34302, 0.65698",False,,,,,,,,,0.04593
town7_009460.png,GO,"0.34017, 0.65983",GO,"0.34017, 0.65983",False,,,,,,,,,0.07334
town7_009466.png,GO,"0.34046, 0.65954",GO,"0.34046, 0.65954",False,,,,,,,,,0.07842
town7_009467.png,GO,"0.35325, 0.64675",GO,"0.35325, 0.64675",False,,,,,,,,,0.07049
town7_009472.png,GO,"0.31299, 0.68701",GO,"0.31402, 0.68598",False,"(56, 5, 65, 13)","(56, 5, 65, 13)",,,,,,clock,0.06547
town7_009498.png,GO,"0.18889, 0.81111",GO,"0.18889, 0.81111",False,,,,,,,,,0.0403
town7_009503.png,GO,"0.27495, 0.72505",GO,"0.05825, 0.94175",False,"(81, 0, 160, 78)","(81, 0, 160, 78)",,,,,,broccoli,0.09443
town7_009509.png,GO,"0.28898, 0.71102",GO,"0.28898, 0.71102",False,,,,,,,,,0.07754
town7_009514.png,GO,"0.21674, 0.78326",GO,"0.21674, 0.78326",False,,,,,,,,,0.07779
town7_009523.png,GO,"0.27244, 0.72756",GO,"0.27244, 0.72756",False,,,,,,,,,0.08237
town7_009525.png,GO,"0.29497, 0.70503",GO,"0.29497, 0.70503",False,,,,,,,,,0.09528
town7_009527.png,GO,"0.25702, 0.74298",GO,"0.25702, 0.74298",False,,,,,,,,,0.05135
town7_009537.png,GO,"0.29896, 0.70104",GO,"0.29896, 0.70104",False,,,,,,,,,0.0615
town7_009554.png,STOP,"0.59039, 0.40961",GO,"0.32886, 0.67114",True,"(92, 24, 109, 40)","(92, 24, 109, 40)",0.61991,459.06128,21.5121,0.93472,0.18037,stop sign,0.30525
town7_009556.png,STOP,"0.64956, 0.35044",STOP,"0.77127, 0.22873",False,"(103, 12, 134, 41)","(103, 12, 134, 41)",,,,,,stop sign,0.04157
town7_009558.png,STOP,"0.74802, 0.25198",STOP,"0.74802, 0.25198",False,,,,,,,,,0.04934
town7_009562.png,STOP,"0.86699, 0.13301",STOP,"0.86699, 0.13301",False,,,,,,,,,0.03475
town7_009571.png,STOP,"0.8387, 0.1613",STOP,"0.8387, 0.1613",False,,,,,,,,,0.042
town7_009576.png,STOP,"0.66598, 0.33402",STOP,"0.66598, 0.33402",False,,,,,,,,,0.04886
town7_009580.png,GO,"0.25303, 0.74696",GO,"0.25303, 0.74696",False,,,,,,,,,0.08221
town7_009582.png,GO,"0.16559, 0.83441",GO,"0.16559, 0.83441",False,,,,,,,,,0.07631
town7_009585.png,GO,"0.09821, 0.90179",GO,"0.10084, 0.89916",False,"(59, 38, 61, 43)","(59, 38, 61, 43)",,,,,,person,0.11582
town7_009588.png,GO,"0.06353, 0.93647",GO,"0.06353, 0.93647",False,,,,,,,,,0.1178
town7_009592.png,GO,"0.05984, 0.94016",GO,"0.05984, 0.94016",False,,,,,,,,,0.08575
town7_009597.png,GO,"0.27505, 0.72495",GO,"0.19284, 0.80716",False,"(88, 0, 159, 68)","(88, 0, 159, 68)",,,,,,stop sign,0.10554
town7_009598.png,GO,"0.29494, 0.70506",GO,"0.29494, 0.70506",False,,,,,,,,,0.05044
town7_009604.png,GO,"0.3226, 0.6774",GO,"0.3226, 0.6774",False,,,,,,,,,0.06794
town7_009611.png,GO,"0.34319, 0.65681",GO,"0.34319, 0.65681",False,,,,,,,,,0.08239
town7_009612.png,GO,"0.33229, 0.66771",GO,"0.33229, 0.66771",False,,,,,,,,,0.07892
town7_009613.png,GO,"0.33723, 0.66277",GO,"0.33723, 0.66277",False,,,,,,,,,0.10062
town7_009614.png,GO,"0.34621, 0.65379",GO,"0.34621, 0.65379",False,,,,,,,,,0.09505
town7_009617.png,GO,"0.34717, 0.65283",GO,"0.35272, 0.64728",False,"(90, 28, 103, 40)","(90, 28, 103, 40)",,,,,,stop sign,0.10003
town7_009628.png,STOP,"0.92641, 0.07359",GO,"0.36713, 0.63287",True,"(111, 6, 144, 40)","(111, 6, 144, 40)",0.53294,2287.83221,14.53656,0.85042,0.11332,stop sign,0.39977
town7_009629.png,STOP,"0.9365, 0.0635",GO,"0.3752, 0.6248",True,"(111, 6, 144, 40)","(111, 6, 144, 40)",0.53295,2278.85724,14.55363,0.8509,0.11377,stop sign,0.30563
town7_009633.png,STOP,"0.9225, 0.0775",GO,"0.34807, 0.65193",True,"(111, 6, 144, 40)","(111, 6, 144, 40)",0.53484,2271.54857,14.56758,0.85209,0.11525,stop sign,0.29386
town7_009637.png,STOP,"0.93157, 0.06843",GO,"0.37121, 0.62879",True,"(113, 4, 149, 41)","(113, 4, 149, 41)",0.53595,2590.2551,13.99738,0.83942,0.11638,stop sign,0.31819
town7_009645.png,GO,"0.21289, 0.78711",GO,"0.21289, 0.78711",False,,,,,,,,,0.03153
town7_009646.png,GO,"0.21259, 0.78741",GO,"0.21259, 0.78741",False,,,,,,,,,0.01736
town7_009648.png,GO,"0.15887, 0.84113",GO,"0.15887, 0.84113",False,,,,,,,,,0.07512
town7_009650.png,GO,"0.08816, 0.91184",GO,"0.08816, 0.91184",False,,,,,,,,,0.06555
town7_009663.png,GO,"0.25733, 0.74267",GO,"0.04739, 0.95261",False,"(81, 1, 159, 80)","(81, 1, 159, 80)",,,,,,broccoli,0.08661
town7_009665.png,GO,"0.2653, 0.7347",GO,"0.2653, 0.7347",False,,,,,,,,,0.05985
town7_009680.png,GO,"0.2452, 0.7548",GO,"0.07211, 0.92789",False,"(81, 1, 160, 78)","(81, 1, 160, 78)",,,,,,broccoli,0.05962
town7_009681.png,GO,"0.27684, 0.72316",GO,"0.27684, 0.72316",False,,,,,,,,,0.07324
town7_009682.png,GO,"0.29204, 0.70796",GO,"0.29204, 0.70796",False,,,,,,,,,0.05798
town7_009684.png,GO,"0.30222, 0.69778",GO,"0.1188, 0.8812",False,"(86, 0, 159, 78)","(86, 0, 159, 78)",,,,,,broccoli,0.02536
town7_009689.png,GO,"0.34073, 0.65927",GO,"0.34073, 0.65927",False,,,,,,,,,0.0793
town7_009696.png,STOP,"0.88404, 0.11596",STOP,"0.88404, 0.11596",False,,,,,,,,,0.09102
town7_009698.png,STOP,"0.89622, 0.10378",STOP,"0.89622, 0.10378",False,,,,,,,,,0.13059
town7_009707.png,STOP,"0.88279, 0.11721",STOP,"0.88279, 0.11721",False,,,,,,,,,0.12041
town7_009713.png,GO,"0.10922, 0.89078",GO,"0.10922, 0.89078",False,,,,,,,,,0.09783
town7_009714.png,GO,"0.09476, 0.90524",GO,"0.07169, 0.92831",False,"(86, 18, 96, 25)","(86, 18, 96, 25)",,,,,,kite,0.11271
town7_009720.png,GO,"0.14088, 0.85912",GO,"0.14088, 0.85912",False,,,,,,,,,0.1057
town7_009726.png,GO,"0.30437, 0.69563",GO,"0.30437, 0.69563",False,,,,,,,,,0.06977
town7_009728.png,GO,"0.3135, 0.6865",GO,"0.3135, 0.6865",False,,,,,,,,,0.07725
town7_009735.png,GO,"0.32379, 0.67621",GO,"0.32379, 0.67621",False,,,,,,,,,0.08487
town7_009736.png,GO,"0.32421, 0.67579",GO,"0.32421, 0.67579",False,,,,,,,,,0.07033
town7_009748.png,STOP,"0.8465, 0.1535",STOP,"0.86548, 0.13452",False,"(22, 41, 27, 52)","(22, 41, 27, 52)",,,,,,person,0.05861
town7_009754.png,STOP,"0.89572, 0.10428",STOP,"0.89634, 0.10366",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.0857
town7_009756.png,STOP,"0.88556, 0.11444",STOP,"0.86967, 0.13033",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.10626
town7_009762.png,STOP,"0.8868, 0.1132",STOP,"0.83913, 0.16087",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.08015
town7_009765.png,STOP,"0.89946, 0.10054",STOP,"0.84761, 0.15239",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.08096
town7_009767.png,STOP,"0.89419, 0.10581",STOP,"0.90322, 0.09678",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.07058
town7_009769.png,STOP,"0.87706, 0.12294",STOP,"0.88473, 0.11527",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.09651
town7_009772.png,STOP,"0.87451, 0.12549",STOP,"0.84559, 0.15441",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.11039
town7_009778.png,STOP,"0.89627, 0.10373",STOP,"0.88017, 0.11983",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.0675
town7_009783.png,STOP,"0.89241, 0.10759",STOP,"0.86454, 0.13546",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.05315
town7_009785.png,STOP,"0.88854, 0.11146",STOP,"0.85257, 0.14743",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.08075
town7_009787.png,STOP,"0.90269, 0.09731",STOP,"0.88392, 0.11608",False,"(44, 0, 49, 3)","(44, 0, 49, 3)",,,,,,traffic light,0.04987
town7_009808.png,GO,"0.25194, 0.74806",GO,"0.24605, 0.75395",False,"(47, 15, 50, 19)","(47, 15, 50, 19)",,,,,,kite,0.0547
town7_009809.png,GO,"0.26388, 0.73612",GO,"0.25241, 0.74759",False,"(39, 9, 42, 15)","(39, 9, 42, 15)",,,,,,traffic light,0.07041
town7_009810.png,GO,"0.23767, 0.76233",GO,"0.2416, 0.7584",False,"(26, 2, 31, 9)","(26, 2, 31, 9)",,,,,,kite,0.08601
town7_009812.png,GO,"0.25767, 0.74233",GO,"0.25767, 0.74233",False,,,,,,,,,0.10846
town7_009817.png,GO,"0.32841, 0.67159",GO,"0.32841, 0.67159",False,,,,,,,,,0.06928
town7_009824.png,GO,"0.32202, 0.67798",GO,"0.32202, 0.67798",False,,,,,,,,,0.08748
town7_009825.png,GO,"0.31279, 0.68721",GO,"0.31279, 0.68721",False,,,,,,,,,0.09276
town7_009827.png,GO,"0.29376, 0.70624",GO,"0.30561, 0.69439",False,"(113, 39, 121, 44)","(113, 39, 121, 44)",,,,,,cow,0.08174
town7_009832.png,GO,"0.28655, 0.71345",GO,"0.28655, 0.71345",False,,,,,,,,,0.06346
town7_009846.png,GO,"0.29646, 0.70354",GO,"0.29646, 0.70354",False,,,,,,,,,0.09702
town7_009860.png,STOP,"0.59813, 0.40187",STOP,"0.59813, 0.40187",False,,,,,,,,,0.04983
town7_009864.png,GO,"0.43702, 0.56298",GO,"0.32144, 0.67856",False,"(106, 26, 121, 41)","(106, 26, 121, 41)",,,,,,stop sign,0.07728
town7_009869.png,STOP,"0.82469, 0.17531",STOP,"0.82469, 0.17531",False,,,,,,,,,0.08902
town7_009875.png,STOP,"0.76481, 0.23519",STOP,"0.76481, 0.23519",False,,,,,,,,,0.05768
town7_009883.png,STOP,"0.73272, 0.26728",STOP,"0.73272, 0.26728",False,,,,,,,,,0.0421
town7_009885.png,GO,"0.37862, 0.62138",GO,"0.37862, 0.62138",False,,,,,,,,,0.04407
town7_009886.png,GO,"0.33586, 0.66414",GO,"0.33586, 0.66414",False,,,,,,,,,0.06605
town7_009897.png,GO,"0.25453, 0.74547",GO,"0.25453, 0.74547",False,,,,,,,,,0.08599
town7_009898.png,GO,"0.22392, 0.77608",GO,"0.22392, 0.77608",False,,,,,,,,,0.07362
town7_009901.png,GO,"0.16815, 0.83185",GO,"0.16815, 0.83185",False,,,,,,,,,0.06176
town7_009908.png,GO,"0.26918, 0.73082",GO,"0.26918, 0.73082",False,,,,,,,,,0.09238
town7_009910.png,GO,"0.25183, 0.74817",GO,"0.25183, 0.74817",False,,,,,,,,,0.06431
town7_009916.png,GO,"0.28421, 0.71579",GO,"0.28421, 0.71579",False,,,,,,,,,0.07905
town7_009922.png,GO,"0.24551, 0.75449",GO,"0.24036, 0.75964",False,"(32, 33, 37, 42)","(32, 33, 37, 42)",,,,,,person,0.09369
town7_009937.png,STOP,"0.9418, 0.0582",STOP,"0.9418, 0.0582",False,,,,,,,,,0.08285
town7_009940.png,STOP,"0.97771, 0.02229",STOP,"0.97771, 0.02229",False,,,,,,,,,0.08638
town7_009947.png,STOP,"0.98421, 0.01579",STOP,"0.97989, 0.02011",False,"(15, 9, 19, 15)","(15, 9, 19, 15)",,,,,,traffic light,0.13317
town7_009953.png,STOP,"0.97954, 0.02046",STOP,"0.97706, 0.02294",False,"(48, 6, 51, 12)","(48, 6, 51, 12)",,,,,,traffic light,0.08066
town7_009968.png,STOP,"0.97957, 0.02043",STOP,"0.97957, 0.02043",False,,,,,,,,,0.09227
town7_009979.png,STOP,"0.97818, 0.02182",STOP,"0.97818, 0.02182",False,,,,,,,,,0.07825
town7_009981.png,STOP,"0.97866, 0.02134",STOP,"0.97866, 0.02134",False,,,,,,,,,0.09642
