Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s),Sparsity,Proximity
town7_009714.png,RIGHT,"0.00288, 0.43656, 0.55157, 0.00898",RIGHT,"0.00101, 0.35876, 0.61866, 0.02157",False,,,,,,,,,0.013,,
town7_009720.png,LEFT,"0.00015, 0.01254, 0.00026, 0.98705",LEFT,"0.00015, 0.01254, 0.00026, 0.98705",False,,,,,,,,,0.00868,,
town7_009726.png,GO,"0.00068, 0.99262, 0.0015, 0.00521",GO,"0.00068, 0.99262, 0.0015, 0.00521",False,,,,,,,,,0.00961,,
town7_009728.png,GO,"0.00016, 0.99261, 0.00121, 0.00602",GO,"0.00016, 0.99261, 0.00121, 0.00602",False,,,,,,,,,0.00906,,
town7_009735.png,GO,"0.00026, 0.99641, 0.00051, 0.00282",GO,"0.00026, 0.99641, 0.00051, 0.00282",False,,,,,,,,,0.00916,,
town7_009736.png,GO,"0.00199, 0.98943, 0.00126, 0.00732",GO,"0.00199, 0.98943, 0.00126, 0.00732",False,,,,,,,,,0.01273,,
town7_009748.png,STOP,"0.90182, 0.09811, 3e-05, 5e-05",STOP,"0.86919, 0.13073, 2e-05, 6e-05",False,,,,,,,,,0.01448,,
town7_009754.png,STOP,"0.91054, 0.08942, 1e-05, 2e-05",STOP,"0.89745, 0.1025, 2e-05, 3e-05",False,,,,,,,,,0.01411,,
town7_009756.png,STOP,"0.91414, 0.08583, 1e-05, 2e-05",STOP,"0.88121, 0.11873, 2e-05, 4e-05",False,,,,,,,,,0.01237,,
town7_009762.png,STOP,"0.89747, 0.10248, 2e-05, 4e-05",STOP,"0.8997, 0.10025, 2e-05, 3e-05",False,,,,,,,,,0.01264,,
town7_009765.png,STOP,"0.8993, 0.10065, 1e-05, 3e-05",STOP,"0.88113, 0.11879, 3e-05, 6e-05",False,,,,,,,,,0.01273,,
town7_009767.png,STOP,"0.88673, 0.11318, 3e-05, 6e-05",STOP,"0.88477, 0.11513, 3e-05, 7e-05",False,,,,,,,,,0.01257,,
town7_009769.png,STOP,"0.89236, 0.10758, 2e-05, 4e-05",STOP,"0.88664, 0.11329, 2e-05, 4e-05",False,,,,,,,,,0.01299,,
town7_009772.png,STOP,"0.89661, 0.10332, 2e-05, 4e-05",STOP,"0.87511, 0.12477, 4e-05, 8e-05",False,,,,,,,,,0.01245,,
town7_009778.png,STOP,"0.89079, 0.10913, 3e-05, 5e-05",STOP,"0.90008, 0.09988, 1e-05, 3e-05",False,,,,,,,,,0.01317,,
town7_009783.png,STOP,"0.91597, 0.08399, 1e-05, 2e-05",STOP,"0.89292, 0.10702, 2e-05, 4e-05",False,,,,,,,,,0.01253,,
town7_009785.png,STOP,"0.89726, 0.10264, 4e-05, 6e-05",STOP,"0.88457, 0.11535, 2e-05, 6e-05",False,,,,,,,,,0.0125,,
town7_009787.png,STOP,"0.8928, 0.10715, 1e-05, 4e-05",STOP,"0.87089, 0.12903, 2e-05, 6e-05",False,,,,,,,,,0.01282,,
town7_009808.png,RIGHT,"0.00292, 0.23263, 0.73713, 0.02731",RIGHT,"0.00473, 0.23879, 0.72377, 0.03271",False,,,,,,,,,0.01281,,
town7_009809.png,RIGHT,"0.00076, 0.19554, 0.79354, 0.01016",RIGHT,"0.00372, 0.28398, 0.70057, 0.01173",False,,,,,,,,,0.01511,,
town7_009810.png,RIGHT,"0.00075, 0.19031, 0.79914, 0.0098",RIGHT,"0.00051, 0.13281, 0.86038, 0.0063",False,,,,,,,,,0.0542,,
town7_009812.png,RIGHT,"0.00046, 0.21855, 0.74813, 0.03286",RIGHT,"0.00046, 0.21855, 0.74813, 0.03286",False,,,,,,,,,0.00858,,
town7_009817.png,GO,"0.00904, 0.92975, 0.00107, 0.06015",GO,"0.00904, 0.92975, 0.00107, 0.06015",False,,,,,,,,,0.01199,,
town7_009824.png,GO,"0.02302, 0.93418, 0.03011, 0.01269",GO,"0.02302, 0.93418, 0.03011, 0.01269",False,,,,,,,,,0.04292,,
town7_009825.png,GO,"0.00766, 0.95881, 0.02091, 0.01262",GO,"0.00766, 0.95881, 0.02091, 0.01262",False,,,,,,,,,0.03101,,
town7_009827.png,GO,"0.00719, 0.96858, 0.00873, 0.0155",GO,"0.00252, 0.97593, 0.01242, 0.00913",False,,,,,,,,,0.01366,,
town7_009832.png,GO,"0.00612, 0.97666, 0.00305, 0.01416",GO,"0.00612, 0.97666, 0.00305, 0.01416",False,,,,,,,,,0.01502,,
town7_009846.png,GO,"0.0165, 0.96926, 0.00513, 0.00912",GO,"0.0165, 0.96926, 0.00513, 0.00912",False,,,,,,,,,0.01141,,
town7_009860.png,GO,"0.26359, 0.71804, 0.00053, 0.01783",GO,"0.26359, 0.71804, 0.00053, 0.01783",False,,,,,,,,,0.00971,,
town7_009864.png,GO,"0.06372, 0.93052, 0.00092, 0.00484",GO,"0.45697, 0.53713, 0.00078, 0.00512",False,,,,,,,,,0.01437,,
town7_009869.png,STOP,"0.80132, 0.19786, 0.00024, 0.00058",STOP,"0.80132, 0.19786, 0.00024, 0.00058",False,,,,,,,,,0.01212,,
town7_009875.png,STOP,"0.80013, 0.19866, 0.00028, 0.00092",STOP,"0.80013, 0.19866, 0.00028, 0.00092",False,,,,,,,,,0.01243,,
town7_009883.png,STOP,"0.80181, 0.19735, 0.00019, 0.00064",STOP,"0.80181, 0.19735, 0.00019, 0.00064",False,,,,,,,,,0.00935,,
town7_009885.png,GO,"0.39239, 0.6007, 0.00229, 0.00463",GO,"0.39239, 0.6007, 0.00229, 0.00463",False,,,,,,,,,0.00932,,
town7_009886.png,GO,"0.29974, 0.69191, 0.00314, 0.00522",GO,"0.29974, 0.69191, 0.00314, 0.00522",False,,,,,,,,,0.00932,,
town7_009897.png,GO,"0.00304, 0.97982, 0.00321, 0.01393",GO,"0.00304, 0.97982, 0.00321, 0.01393",False,,,,,,,,,0.01144,,
town7_009898.png,GO,"0.00054, 0.99106, 0.00287, 0.00553",GO,"0.00054, 0.99106, 0.00287, 0.00553",False,,,,,,,,,0.01735,,
town7_009901.png,GO,"0.00012, 0.99007, 0.00243, 0.00739",GO,"0.00012, 0.99007, 0.00243, 0.00739",False,,,,,,,,,0.02383,,
town7_009908.png,GO,"0.01164, 0.956, 0.00301, 0.02936",GO,"0.01164, 0.956, 0.00301, 0.02936",False,,,,,,,,,0.01357,,
town7_009910.png,GO,"0.00187, 0.966, 0.01601, 0.01613",GO,"0.00187, 0.966, 0.01601, 0.01613",False,,,,,,,,,0.01529,,
town7_009916.png,GO,"0.00322, 0.91622, 0.01804, 0.06252",GO,"0.00322, 0.91622, 0.01804, 0.06252",False,,,,,,,,,0.01153,,
town7_009922.png,GO,"0.00115, 0.98249, 0.01242, 0.00393",GO,"0.00034, 0.97804, 0.01423, 0.0074",False,,,,,,,,,0.01301,,
town7_009937.png,STOP,"0.92294, 0.0769, 4e-05, 0.00011",STOP,"0.92294, 0.0769, 4e-05, 0.00011",False,,,,,,,,,0.01105,,
town7_009940.png,STOP,"0.96822, 0.03171, 1e-05, 6e-05",STOP,"0.96822, 0.03171, 1e-05, 6e-05",False,,,,,,,,,0.01327,,
town7_009947.png,STOP,"0.98017, 0.01979, 0.0, 4e-05",STOP,"0.95761, 0.04233, 1e-05, 5e-05",False,,,,,,,,,0.01431,,
town7_009953.png,STOP,"0.97635, 0.0236, 0.0, 5e-05",STOP,"0.96783, 0.03213, 1e-05, 3e-05",False,,,,,,,,,0.01699,,
town7_009968.png,STOP,"0.97181, 0.02816, 0.0, 2e-05",STOP,"0.97181, 0.02816, 0.0, 2e-05",False,,,,,,,,,0.01217,,
town7_009979.png,STOP,"0.97265, 0.0273, 0.0, 4e-05",STOP,"0.97265, 0.0273, 0.0, 4e-05",False,,,,,,,,,0.01144,,
town7_009981.png,STOP,"0.95879, 0.04106, 1e-05, 0.00015",STOP,"0.95879, 0.04106, 1e-05, 0.00015",False,,,,,,,,,0.01136,,
town7_009994.png,STOP,"0.968, 0.03194, 0.0, 5e-05",STOP,"0.968, 0.03194, 0.0, 5e-05",False,,,,,,,,,0.01239,,
town7_010006.png,STOP,"0.97674, 0.02323, 0.0, 2e-05",STOP,"0.96246, 0.03751, 0.0, 2e-05",False,,,,,,,,,0.0136,,
town7_010008.png,STOP,"0.97432, 0.02562, 0.0, 6e-05",STOP,"0.97432, 0.02562, 0.0, 6e-05",False,,,,,,,,,0.00979,,
town7_010009.png,STOP,"0.9723, 0.02761, 0.0, 8e-05",STOP,"0.9723, 0.02761, 0.0, 8e-05",False,,,,,,,,,0.01235,,
town7_010013.png,STOP,"0.97431, 0.02564, 0.0, 5e-05",STOP,"0.95357, 0.0463, 1e-05, 0.00012",False,,,,,,,,,0.01473,,
town7_010025.png,STOP,"0.97432, 0.02567, 0.0, 1e-05",STOP,"0.97432, 0.02567, 0.0, 1e-05",False,,,,,,,,,0.01141,,
town7_010039.png,STOP,"0.96831, 0.03164, 1e-05, 5e-05",STOP,"0.95836, 0.04157, 1e-05, 6e-05",False,,,,,,,,,0.01783,,
town7_010050.png,STOP,"0.97447, 0.0255, 0.0, 3e-05",STOP,"0.97447, 0.0255, 0.0, 3e-05",False,,,,,,,,,0.01165,,
town7_010051.png,STOP,"0.97604, 0.02391, 0.0, 6e-05",STOP,"0.95503, 0.04489, 0.0, 8e-05",False,,,,,,,,,0.01324,,
town7_010058.png,STOP,"0.96751, 0.03245, 1e-05, 4e-05",STOP,"0.96751, 0.03245, 1e-05, 4e-05",False,,,,,,,,,0.00963,,
town7_010062.png,STOP,"0.96262, 0.03734, 1e-05, 3e-05",STOP,"0.96781, 0.03205, 1e-05, 0.00012",False,,,,,,,,,0.01359,,
town7_010063.png,STOP,"0.97175, 0.02821, 0.0, 3e-05",STOP,"0.97175, 0.02821, 0.0, 3e-05",False,,,,,,,,,0.01433,,
town7_010069.png,STOP,"0.97202, 0.02791, 1e-05, 6e-05",STOP,"0.97202, 0.02791, 1e-05, 6e-05",False,,,,,,,,,0.03296,,
town7_010084.png,RIGHT,"0.00024, 0.0449, 0.9355, 0.01936",RIGHT,"0.00024, 0.0449, 0.9355, 0.01936",False,,,,,,,,,0.01239,,
town7_010093.png,RIGHT,"0.00032, 0.03182, 0.96724, 0.00062",RIGHT,"0.00032, 0.03182, 0.96724, 0.00062",False,,,,,,,,,0.00931,,
town7_010095.png,RIGHT,"5e-05, 0.04682, 0.95302, 0.00011",RIGHT,"5e-05, 0.04682, 0.95302, 0.00011",False,,,,,,,,,0.01722,,
town7_010096.png,RIGHT,"1e-05, 0.11072, 0.88819, 0.00108",RIGHT,"1e-05, 0.11072, 0.88819, 0.00108",False,,,,,,,,,0.01314,,
town7_010104.png,GO,"6e-05, 0.9306, 0.01156, 0.05778",GO,"6e-05, 0.9306, 0.01156, 0.05778",False,,,,,,,,,0.01296,,
town7_010107.png,GO,"0.0, 0.99291, 0.00211, 0.00497",GO,"0.0, 0.99291, 0.00211, 0.00497",False,,,,,,,,,0.00896,,
town7_010110.png,GO,"0.01265, 0.93917, 0.00456, 0.04362",GO,"0.01265, 0.93917, 0.00456, 0.04362",False,,,,,,,,,0.00923,,
town7_010121.png,GO,"0.00824, 0.9568, 0.00435, 0.0306",GO,"0.00824, 0.9568, 0.00435, 0.0306",False,,,,,,,,,0.00903,,
town7_010128.png,GO,"1e-05, 0.98307, 6e-05, 0.01685",GO,"1e-05, 0.98307, 6e-05, 0.01685",False,,,,,,,,,0.00889,,
town7_010129.png,GO,"1e-05, 0.98885, 0.00037, 0.01077",GO,"1e-05, 0.98885, 0.00037, 0.01077",False,,,,,,,,,0.00874,,
town7_010137.png,GO,"0.0, 0.99156, 0.00082, 0.00762",GO,"0.0, 0.99156, 0.00082, 0.00762",False,,,,,,,,,0.00883,,
town7_010140.png,GO,"0.0, 0.9983, 0.00017, 0.00153",GO,"0.0, 0.9983, 0.00017, 0.00153",False,,,,,,,,,0.00883,,
town7_010142.png,GO,"0.00048, 0.98731, 0.01043, 0.00178",GO,"0.00048, 0.98731, 0.01043, 0.00178",False,,,,,,,,,0.00855,,
town7_010143.png,GO,"0.00121, 0.95199, 0.03685, 0.00995",GO,"0.00121, 0.95199, 0.03685, 0.00995",False,,,,,,,,,0.0087,,
town7_010147.png,GO,"0.0, 0.99711, 0.00063, 0.00226",GO,"1e-05, 0.99197, 0.00129, 0.00673",False,,,,,,,,,0.01229,,
town7_010149.png,GO,"0.0, 0.99576, 0.00078, 0.00346",GO,"0.0, 0.99576, 0.00078, 0.00346",False,,,,,,,,,0.0103,,
town7_010150.png,GO,"0.0, 0.99616, 0.00086, 0.00298",GO,"0.0, 0.99616, 0.00086, 0.00298",False,,,,,,,,,0.00918,,
town7_010154.png,GO,"2e-05, 0.98336, 0.00315, 0.01346",GO,"2e-05, 0.98336, 0.00315, 0.01346",False,,,,,,,,,0.00863,,
town7_010155.png,GO,"0.00013, 0.98869, 0.00738, 0.0038",GO,"0.00013, 0.98869, 0.00738, 0.0038",False,,,,,,,,,0.00914,,
town7_010159.png,GO,"8e-05, 0.97391, 0.01476, 0.01125",GO,"8e-05, 0.97391, 0.01476, 0.01125",False,,,,,,,,,0.00921,,
town7_010161.png,GO,"7e-05, 0.98622, 0.00192, 0.01179",GO,"7e-05, 0.98622, 0.00192, 0.01179",False,,,,,,,,,0.00876,,
town7_010162.png,GO,"0.00026, 0.97746, 0.00491, 0.01736",GO,"0.00026, 0.97746, 0.00491, 0.01736",False,,,,,,,,,0.00905,,
town7_010166.png,GO,"4e-05, 0.98206, 0.00185, 0.01605",GO,"4e-05, 0.98206, 0.00185, 0.01605",False,,,,,,,,,0.00889,,
town7_010190.png,RIGHT,"0.00042, 0.02123, 0.97811, 0.00025",RIGHT,"0.0005, 0.02965, 0.9694, 0.00045",False,,,,,,,,,0.01239,,
town7_010194.png,RIGHT,"2e-05, 0.00232, 0.99758, 9e-05",RIGHT,"2e-05, 0.00232, 0.99758, 9e-05",False,,,,,,,,,0.01122,,
town7_010200.png,GO,"0.00128, 0.51216, 0.01894, 0.46762",GO,"0.00128, 0.51216, 0.01894, 0.46762",False,,,,,,,,,0.00884,,
town7_010204.png,GO,"2e-05, 0.77725, 0.10083, 0.12189",GO,"2e-05, 0.77725, 0.10083, 0.12189",False,,,,,,,,,0.00872,,
town7_010214.png,GO,"0.00037, 0.88365, 0.00771, 0.10827",GO,"3e-05, 0.82127, 0.08204, 0.09666",False,,,,,,,,,0.01234,,
town7_010217.png,GO,"0.00017, 0.97484, 0.01334, 0.01165",GO,"0.00012, 0.95066, 0.03077, 0.01845",False,,,,,,,,,0.01435,,
town7_010225.png,STOP,"0.96288, 0.03711, 0.0, 1e-05",STOP,"0.96288, 0.03711, 0.0, 1e-05",False,,,,,,,,,0.01022,,
town7_010228.png,STOP,"0.96441, 0.03557, 1e-05, 1e-05",STOP,"0.96441, 0.03557, 1e-05, 1e-05",False,,,,,,,,,0.00862,,
town7_010232.png,STOP,"0.96573, 0.03426, 1e-05, 1e-05",STOP,"0.96573, 0.03426, 1e-05, 1e-05",False,,,,,,,,,0.0096,,
town7_010234.png,STOP,"0.96322, 0.03677, 1e-05, 1e-05",STOP,"0.96322, 0.03677, 1e-05, 1e-05",False,,,,,,,,,0.00888,,
town7_010236.png,STOP,"0.9633, 0.03669, 0.0, 1e-05",STOP,"0.9633, 0.03669, 0.0, 1e-05",False,,,,,,,,,0.00865,,
town7_010245.png,STOP,"0.96562, 0.03437, 1e-05, 1e-05",STOP,"0.96562, 0.03437, 1e-05, 1e-05",False,,,,,,,,,0.00938,,
town7_010249.png,STOP,"0.96454, 0.03545, 0.0, 1e-05",STOP,"0.96454, 0.03545, 0.0, 1e-05",False,,,,,,,,,0.0086,,
town7_010251.png,STOP,"0.95468, 0.04529, 1e-05, 2e-05",STOP,"0.93103, 0.0689, 4e-05, 3e-05",False,,,,,,,,,0.01757,,
town7_010258.png,STOP,"0.95025, 0.04972, 2e-05, 2e-05",STOP,"0.95025, 0.04972, 2e-05, 2e-05",False,,,,,,,,,0.00841,,
town7_010261.png,STOP,"0.95244, 0.04751, 2e-05, 3e-05",STOP,"0.95244, 0.04751, 2e-05, 3e-05",False,,,,,,,,,0.00881,,
town7_010262.png,STOP,"0.9585, 0.04148, 0.0, 1e-05",STOP,"0.9585, 0.04148, 0.0, 1e-05",False,,,,,,,,,0.00901,,
town7_010275.png,STOP,"0.95492, 0.04504, 1e-05, 3e-05",STOP,"0.95492, 0.04504, 1e-05, 3e-05",False,,,,,,,,,0.01236,,
town7_010278.png,STOP,"0.9567, 0.04328, 1e-05, 2e-05",STOP,"0.9567, 0.04328, 1e-05, 2e-05",False,,,,,,,,,0.01331,,
town7_010281.png,STOP,"0.95033, 0.04963, 1e-05, 2e-05",STOP,"0.95033, 0.04963, 1e-05, 2e-05",False,,,,,,,,,0.01086,,
town7_010282.png,STOP,"0.96827, 0.03171, 0.0, 1e-05",STOP,"0.96827, 0.03171, 0.0, 1e-05",False,,,,,,,,,0.00952,,
town7_010289.png,STOP,"0.95852, 0.04146, 1e-05, 1e-05",STOP,"0.95852, 0.04146, 1e-05, 1e-05",False,,,,,,,,,0.01151,,
town7_010292.png,STOP,"0.94343, 0.05646, 3e-05, 8e-05",STOP,"0.94343, 0.05646, 3e-05, 8e-05",False,,,,,,,,,0.00988,,
town7_010294.png,STOP,"0.9536, 0.04636, 1e-05, 2e-05",STOP,"0.9536, 0.04636, 1e-05, 2e-05",False,,,,,,,,,0.00936,,
town7_010295.png,STOP,"0.95492, 0.04505, 1e-05, 2e-05",STOP,"0.95492, 0.04505, 1e-05, 2e-05",False,,,,,,,,,0.00952,,
town7_010310.png,STOP,"0.96037, 0.0396, 1e-05, 2e-05",STOP,"0.93089, 0.06898, 9e-05, 4e-05",False,,,,,,,,,0.01541,,
town7_010312.png,STOP,"0.95514, 0.04481, 2e-05, 2e-05",STOP,"0.95514, 0.04481, 2e-05, 2e-05",False,,,,,,,,,0.00962,,
town7_010320.png,STOP,"0.96024, 0.03972, 2e-05, 3e-05",STOP,"0.96024, 0.03972, 2e-05, 3e-05",False,,,,,,,,,0.0132,,
town7_010329.png,STOP,"0.95839, 0.04155, 2e-05, 4e-05",STOP,"0.95839, 0.04155, 2e-05, 4e-05",False,,,,,,,,,0.00958,,
town7_010330.png,STOP,"0.95689, 0.04305, 3e-05, 2e-05",STOP,"0.95689, 0.04305, 3e-05, 2e-05",False,,,,,,,,,0.00934,,
town7_010335.png,STOP,"0.9509, 0.04898, 4e-05, 8e-05",STOP,"0.9509, 0.04898, 4e-05, 8e-05",False,,,,,,,,,0.01163,,
town7_010336.png,STOP,"0.9577, 0.04224, 3e-05, 3e-05",STOP,"0.9577, 0.04224, 3e-05, 3e-05",False,,,,,,,,,0.01064,,
town7_010337.png,STOP,"0.96105, 0.03892, 1e-05, 3e-05",STOP,"0.94032, 0.05958, 6e-05, 4e-05",False,,,,,,,,,0.02025,,
town7_010340.png,STOP,"0.95743, 0.04251, 3e-05, 3e-05",STOP,"0.95743, 0.04251, 3e-05, 3e-05",False,,,,,,,,,0.03589,,
town7_010354.png,STOP,"0.96284, 0.03714, 1e-05, 1e-05",STOP,"0.96284, 0.03714, 1e-05, 1e-05",False,,,,,,,,,0.01199,,
town7_010361.png,STOP,"0.96328, 0.03668, 2e-05, 2e-05",STOP,"0.96328, 0.03668, 2e-05, 2e-05",False,,,,,,,,,0.01204,,
town7_010370.png,STOP,"0.94541, 0.0545, 4e-05, 5e-05",STOP,"0.94541, 0.0545, 4e-05, 5e-05",False,,,,,,,,,0.00892,,
town7_010375.png,STOP,"0.95816, 0.04176, 5e-05, 4e-05",STOP,"0.95816, 0.04176, 5e-05, 4e-05",False,,,,,,,,,0.00928,,
town7_010378.png,STOP,"0.96334, 0.03662, 1e-05, 3e-05",STOP,"0.96334, 0.03662, 1e-05, 3e-05",False,,,,,,,,,0.00887,,
town7_010381.png,STOP,"0.95501, 0.04493, 2e-05, 4e-05",STOP,"0.95501, 0.04493, 2e-05, 4e-05",False,,,,,,,,,0.00884,,
town7_010384.png,STOP,"0.96041, 0.03954, 2e-05, 3e-05",STOP,"0.96041, 0.03954, 2e-05, 3e-05",False,,,,,,,,,0.00911,,
town7_010395.png,STOP,"0.95372, 0.04622, 2e-05, 4e-05",STOP,"0.95372, 0.04622, 2e-05, 4e-05",False,,,,,,,,,0.00927,,
town7_010397.png,STOP,"0.95683, 0.04309, 4e-05, 5e-05",STOP,"0.95683, 0.04309, 4e-05, 5e-05",False,,,,,,,,,0.00879,,
town7_010398.png,STOP,"0.95395, 0.04598, 3e-05, 4e-05",STOP,"0.92579, 0.07368, 0.00048, 5e-05",False,,,,,,,,,0.01317,,
town7_010400.png,STOP,"0.94892, 0.051, 3e-05, 5e-05",STOP,"0.94892, 0.051, 3e-05, 5e-05",False,,,,,,,,,0.00907,,
town7_010406.png,STOP,"0.95356, 0.04634, 6e-05, 4e-05",STOP,"0.95356, 0.04634, 6e-05, 4e-05",False,,,,,,,,,0.01277,,
town7_010415.png,STOP,"0.95776, 0.04219, 2e-05, 4e-05",STOP,"0.95776, 0.04219, 2e-05, 4e-05",False,,,,,,,,,0.00903,,
town7_010417.png,STOP,"0.9519, 0.04797, 8e-05, 5e-05",STOP,"0.9519, 0.04797, 8e-05, 5e-05",False,,,,,,,,,0.00854,,
town7_010418.png,STOP,"0.92971, 0.0699, 0.00023, 0.00016",STOP,"0.92971, 0.0699, 0.00023, 0.00016",False,,,,,,,,,0.00852,,
town7_010423.png,GO,"0.04292, 0.70802, 0.23883, 0.01023",GO,"0.03702, 0.82557, 0.12085, 0.01656",False,,,,,,,,,0.01325,,
town7_010427.png,RIGHT,"0.00016, 0.04757, 0.94349, 0.00878",RIGHT,"0.00027, 0.05557, 0.92752, 0.01664",False,,,,,,,,,0.01172,,
town7_010428.png,RIGHT,"7e-05, 0.0355, 0.96046, 0.00397",RIGHT,"0.00015, 0.04584, 0.94394, 0.01007",False,,,,,,,,,0.01161,,
town7_010435.png,GO,"0.04854, 0.91449, 0.02119, 0.01578",GO,"0.04854, 0.91449, 0.02119, 0.01578",False,,,,,,,,,0.00991,,
town7_010438.png,GO,"0.04482, 0.90567, 0.00902, 0.0405",GO,"0.04482, 0.90567, 0.00902, 0.0405",False,,,,,,,,,0.00975,,
town7_010442.png,GO,"0.02264, 0.93581, 0.0134, 0.02815",GO,"0.02264, 0.93581, 0.0134, 0.02815",False,,,,,,,,,0.01076,,
town7_010450.png,GO,"0.00946, 0.96876, 0.00868, 0.0131",GO,"0.00946, 0.96876, 0.00868, 0.0131",False,,,,,,,,,0.00898,,
town7_010454.png,GO,"0.00577, 0.98322, 0.00326, 0.00775",GO,"0.00577, 0.98322, 0.00326, 0.00775",False,,,,,,,,,0.00861,,
town7_010459.png,GO,"0.00968, 0.96919, 0.00988, 0.01125",GO,"0.00968, 0.96919, 0.00988, 0.01125",False,,,,,,,,,0.00903,,
town7_010462.png,GO,"0.01562, 0.96582, 0.00468, 0.01387",GO,"0.01562, 0.96582, 0.00468, 0.01387",False,,,,,,,,,0.01034,,
town7_010469.png,GO,"0.00713, 0.98053, 0.00278, 0.00955",GO,"0.00713, 0.98053, 0.00278, 0.00955",False,,,,,,,,,0.00879,,
town7_010470.png,GO,"0.00909, 0.98077, 0.00281, 0.00733",GO,"0.00909, 0.98077, 0.00281, 0.00733",False,,,,,,,,,0.0084,,
town7_010476.png,GO,"0.10874, 0.87871, 0.00129, 0.01126",GO,"0.12222, 0.87242, 0.00041, 0.00495",False,,,,,,,,,0.01238,,
town7_010478.png,GO,"0.19872, 0.79688, 0.00126, 0.00314",GO,"0.33436, 0.65743, 0.00099, 0.00721",False,,,,,,,,,0.0112,,
town7_010488.png,STOP,"0.81068, 0.18838, 0.00029, 0.00066",STOP,"0.81068, 0.18838, 0.00029, 0.00066",False,,,,,,,,,0.00819,,
town7_010501.png,GO,"0.46358, 0.5306, 0.00164, 0.00417",GO,"0.46358, 0.5306, 0.00164, 0.00417",False,,,,,,,,,0.00897,,
town7_010505.png,GO,"0.02287, 0.96402, 0.00802, 0.00509",GO,"0.02287, 0.96402, 0.00802, 0.00509",False,,,,,,,,,0.00854,,
town7_010507.png,GO,"0.05738, 0.93561, 0.00311, 0.0039",GO,"0.05738, 0.93561, 0.00311, 0.0039",False,,,,,,,,,0.00845,,
town7_010509.png,GO,"0.00211, 0.99053, 0.00383, 0.00353",GO,"0.00211, 0.99053, 0.00383, 0.00353",False,,,,,,,,,0.00884,,
town7_010514.png,GO,"0.00122, 0.99246, 0.00198, 0.00434",GO,"0.00122, 0.99246, 0.00198, 0.00434",False,,,,,,,,,0.00866,,
town7_010519.png,GO,"9e-05, 0.9843, 0.00857, 0.00704",GO,"9e-05, 0.9843, 0.00857, 0.00704",False,,,,,,,,,0.00934,,
town7_010521.png,GO,"0.00131, 0.9164, 0.02674, 0.05555",GO,"0.00131, 0.9164, 0.02674, 0.05555",False,,,,,,,,,0.00886,,
town7_010522.png,GO,"0.00766, 0.97884, 0.00458, 0.00892",GO,"0.00766, 0.97884, 0.00458, 0.00892",False,,,,,,,,,0.0089,,
town7_010540.png,GO,"0.00036, 0.98543, 0.00858, 0.00562",GO,"0.00036, 0.98543, 0.00858, 0.00562",False,,,,,,,,,0.00858,,
town7_010541.png,GO,"0.00042, 0.99066, 0.00501, 0.00392",GO,"0.00042, 0.99066, 0.00501, 0.00392",False,,,,,,,,,0.00852,,
town7_010545.png,GO,"0.00197, 0.97963, 0.00557, 0.01282",GO,"0.00197, 0.97963, 0.00557, 0.01282",False,,,,,,,,,0.00884,,
town7_010547.png,GO,"0.00015, 0.97249, 0.00246, 0.0249",GO,"0.00015, 0.97249, 0.00246, 0.0249",False,,,,,,,,,0.00909,,
town7_010550.png,GO,"0.01204, 0.96493, 0.00031, 0.02273",GO,"0.01204, 0.96493, 0.00031, 0.02273",False,,,,,,,,,0.01157,,
town7_010554.png,STOP,"0.93335, 0.06647, 4e-05, 0.00014",STOP,"0.93335, 0.06647, 4e-05, 0.00014",False,,,,,,,,,0.01217,,
town7_010556.png,STOP,"0.96168, 0.03821, 0.0, 0.00011",STOP,"0.96168, 0.03821, 0.0, 0.00011",False,,,,,,,,,0.0128,,
town7_010566.png,STOP,"0.96256, 0.03743, 0.0, 1e-05",STOP,"0.96256, 0.03743, 0.0, 1e-05",False,,,,,,,,,0.0127,,
town7_010574.png,STOP,"0.95679, 0.04315, 0.0, 6e-05",STOP,"0.95679, 0.04315, 0.0, 6e-05",False,,,,,,,,,0.01248,,
town7_010576.png,STOP,"0.96746, 0.03252, 0.0, 2e-05",STOP,"0.96746, 0.03252, 0.0, 2e-05",False,,,,,,,,,0.0125,,
town7_010580.png,STOP,"0.95901, 0.04096, 0.0, 2e-05",STOP,"0.95901, 0.04096, 0.0, 2e-05",False,,,,,,,,,0.00891,,
town7_010581.png,STOP,"0.96834, 0.03162, 0.0, 4e-05",STOP,"0.96834, 0.03162, 0.0, 4e-05",False,,,,,,,,,0.00862,,
town7_010585.png,STOP,"0.96726, 0.03272, 0.0, 1e-05",STOP,"0.96726, 0.03272, 0.0, 1e-05",False,,,,,,,,,0.00853,,
town7_010597.png,STOP,"0.96059, 0.03937, 1e-05, 3e-05",STOP,"0.96059, 0.03937, 1e-05, 3e-05",False,,,,,,,,,0.00891,,
town7_010613.png,STOP,"0.97556, 0.02442, 0.0, 2e-05",STOP,"0.97556, 0.02442, 0.0, 2e-05",False,,,,,,,,,0.00857,,
town7_010617.png,STOP,"0.95732, 0.04262, 1e-05, 5e-05",STOP,"0.95246, 0.04752, 0.0, 2e-05",False,,,,,,,,,0.01208,,
