Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Feature Selection (%),Selected Features,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_008526.png,GO,"[0.31683, 0.68317]",STOP,"0.508353, 0.49164706",True,8.00%,"13, 68, 90, 114, 32",0.69514000415802,0.00243,26.14803,0.9734,0.46225,0.41726
town7_008527.png,GO,"[0.31117, 0.68883]",GO,N/A,False,,,,,,,,0.13312
town7_008531.png,GO,"[0.29447, 0.70553]",GO,N/A,False,,,,,,,,0.13008
town7_008532.png,GO,"[0.28929, 0.71071]",GO,N/A,False,,,,,,,,0.1325
town7_008533.png,GO,"[0.26685, 0.73315]",GO,N/A,False,,,,,,,,0.22573
town7_008534.png,GO,"[0.27209, 0.72791]",GO,N/A,False,,,,,,,,0.13435
town7_008535.png,GO,"[0.35618, 0.64382]",GO,N/A,False,,,,,,,,0.12875
town7_008538.png,GO,"[0.36989, 0.63011]",STOP,"0.5641868, 0.43581316",True,6.00%,"13, 32, 114, 68",0.7006400227546692,0.00218,26.62395,0.97621,0.50545,0.37642
town7_008540.png,GO,"[0.30121, 0.69879]",GO,N/A,False,,,,,,,,0.13854
town7_008544.png,GO,"[0.31354, 0.68646]",GO,N/A,False,,,,,,,,0.12759
town7_008551.png,GO,"[0.40642, 0.59358]",GO,N/A,False,,,,,,,,0.13195
town7_008559.png,STOP,"[0.60063, 0.39937]",GO,"0.49461013, 0.50538987",True,3.00%,"13, 114",0.6675000190734863,0.00308,25.11542,0.96836,0.39229,0.37715
town7_008563.png,STOP,"[0.8339, 0.1661]",STOP,N/A,False,,,,,,,,0.13227
town7_008570.png,STOP,"[0.86433, 0.13567]",GO,"0.49510196, 0.5048981",True,68.00%,"13, 114, 31, 90, 32, 117, 18, 68, 125, 45, 78, 19, 4, 82, 24, 92, 29, 16, 57, 106, 98, 103, 118, 25, 87, 101, 123, 50, 22, 73, 58, 54, 62, 71, 14, 1, 9, 28, 88, 127, 11, 56, 3, 20, 42",0.5061799883842468,0.01318,18.80023,0.83307,0.12222,0.40284
town7_008576.png,STOP,"[0.85567, 0.14433]",STOP,N/A,False,,,,,,,,0.12746
town7_008583.png,STOP,"[0.57404, 0.42596]",GO,"0.44869092, 0.55130905",True,2.00%,13,0.6659600138664246,0.00261,25.82724,0.96767,0.44154,0.37658
town7_008586.png,GO,"[0.22011, 0.77989]",GO,N/A,False,,,,,,,,0.13236
town7_008596.png,GO,"[0.21634, 0.78366]",GO,N/A,False,,,,,,,,0.12992
town7_008598.png,GO,"[0.23151, 0.76849]",GO,N/A,False,,,,,,,,0.12845
town7_008603.png,GO,"[0.23529, 0.76471]",GO,N/A,False,,,,,,,,0.13185
town7_008604.png,GO,"[0.19297, 0.80703]",GO,N/A,False,,,,,,,,0.12908
town7_008607.png,GO,"[0.23501, 0.76499]",GO,N/A,False,,,,,,,,0.12726
town7_008611.png,GO,"[0.3261, 0.6739]",GO,N/A,False,,,,,,,,0.1288
town7_008615.png,GO,"[0.32545, 0.67455]",GO,N/A,False,,,,,,,,0.12869
town7_008617.png,GO,"[0.41984, 0.58016]",STOP,"0.5469387, 0.4530613",True,3.00%,"13, 32",0.6860899925231934,0.00275,25.6021,0.97722,0.41708,0.37544
town7_008619.png,GO,"[0.34959, 0.65041]",GO,N/A,False,,,,,,,,0.13128
town7_008622.png,GO,"[0.3206, 0.6794]",GO,N/A,False,,,,,,,,0.12862
town7_008626.png,GO,"[0.25751, 0.74249]",GO,N/A,False,,,,,,,,0.14235
town7_008629.png,GO,"[0.30628, 0.69372]",GO,N/A,False,,,,,,,,0.13513
town7_008631.png,GO,"[0.29138, 0.70862]",GO,N/A,False,,,,,,,,0.1449
town7_008636.png,GO,"[0.28241, 0.71759]",GO,N/A,False,,,,,,,,0.13437
town7_008639.png,GO,"[0.3183, 0.6817]",GO,N/A,False,,,,,,,,0.1383
town7_008641.png,STOP,"[0.72058, 0.27942]",GO,"0.46609133, 0.5339087",True,42.00%,"13, 45, 90, 32, 118, 114, 4, 19, 25, 31, 78, 18, 103, 57, 125, 117, 54, 106, 98, 68, 62, 26, 87, 92, 15, 71, 56, 20",0.6260600090026855,0.00382,24.18174,0.96977,0.37991,0.4037
town7_008648.png,STOP,"[0.65142, 0.34858]",GO,"0.46743807, 0.5325619",True,2.00%,13,0.6700000166893005,0.00229,26.40692,0.98045,0.42717,0.38248
town7_008662.png,GO,"[0.24678, 0.75322]",GO,N/A,False,,,,,,,,0.13088
town7_008664.png,GO,"[0.29799, 0.70201]",GO,N/A,False,,,,,,,,0.13145
town7_008669.png,GO,"[0.30298, 0.69702]",STOP,"0.54538393, 0.45461607",True,87.00%,"13, 24, 45, 114, 68, 31, 32, 92, 25, 11, 82, 4, 62, 117, 19, 78, 88, 42, 16, 106, 90, 20, 14, 18, 3, 73, 56, 28, 103, 57, 110, 127, 87, 10, 1, 46, 22, 5, 26, 58, 0, 15, 29, 118, 41, 40, 101, 125, 120, 98, 83, 50, 77, 71, 94, 9, 123, 74",0.5778700113296509,0.01171,19.31584,0.85966,0.27474,0.40934
town7_008673.png,GO,"[0.31685, 0.68315]",GO,N/A,False,,,,,,,,0.13637
town7_008675.png,GO,"[0.34658, 0.65342]",GO,N/A,False,,,,,,,,0.12733
town7_008692.png,GO,"[0.33522, 0.66478]",GO,N/A,False,,,,,,,,0.12776
town7_008694.png,GO,"[0.27635, 0.72365]",GO,N/A,False,,,,,,,,0.13214
town7_008704.png,GO,"[0.28059, 0.71941]",GO,N/A,False,,,,,,,,0.13208
town7_008705.png,GO,"[0.29795, 0.70205]",GO,N/A,False,,,,,,,,0.1268
town7_008707.png,GO,"[0.30468, 0.69532]",GO,N/A,False,,,,,,,,0.13218
town7_008709.png,GO,"[0.22821, 0.77179]",GO,N/A,False,,,,,,,,0.12575
town7_008713.png,GO,"[0.25181, 0.74819]",GO,N/A,False,,,,,,,,0.12886
town7_008714.png,GO,"[0.27199, 0.72801]",GO,N/A,False,,,,,,,,0.12797
town7_008716.png,GO,"[0.25723, 0.74277]",GO,N/A,False,,,,,,,,0.1361
town7_008717.png,GO,"[0.26736, 0.73264]",GO,N/A,False,,,,,,,,0.13533
town7_008718.png,GO,"[0.26251, 0.73749]",GO,N/A,False,,,,,,,,0.13824
town7_008720.png,GO,"[0.28622, 0.71378]",GO,N/A,False,,,,,,,,0.12743
town7_008723.png,GO,"[0.25704, 0.74296]",GO,N/A,False,,,,,,,,0.12833
town7_008729.png,GO,"[0.26444, 0.73556]",GO,N/A,False,,,,,,,,0.13422
town7_008737.png,GO,"[0.29184, 0.70816]",GO,N/A,False,,,,,,,,0.12977
town7_008738.png,GO,"[0.30883, 0.69117]",GO,N/A,False,,,,,,,,0.12845
town7_008739.png,GO,"[0.33762, 0.66238]",STOP,"0.5067637, 0.4932363",True,74.00%,"13, 18, 25, 45, 106, 31, 114, 78, 19, 4, 42, 117, 0, 32, 103, 16, 118, 68, 11, 87, 24, 71, 98, 55, 92, 75, 28, 15, 3, 54, 5, 57, 90, 20, 94, 73, 62, 56, 40, 125, 26, 127, 8, 82, 123, 27, 14, 110",0.6766499876976013,0.0042,23.7693,0.98511,0.23402,0.40119
town7_008741.png,GO,"[0.49821, 0.50179]",STOP,"0.5210005, 0.4789995",True,5.00%,"13, 45, 25",0.6676300168037415,0.00453,23.4357,0.98238,0.2752,0.37159
town7_008753.png,GO,"[0.26495, 0.73505]",GO,N/A,False,,,,,,,,0.13139
town7_008755.png,GO,"[0.26667, 0.73333]",GO,N/A,False,,,,,,,,0.13444
town7_008761.png,GO,"[0.23315, 0.76685]",GO,N/A,False,,,,,,,,0.12844
town7_008762.png,GO,"[0.21152, 0.78848]",GO,N/A,False,,,,,,,,0.12775
town7_008774.png,GO,"[0.228, 0.772]",GO,N/A,False,,,,,,,,0.12818
town7_008776.png,GO,"[0.22976, 0.77024]",GO,N/A,False,,,,,,,,0.1305
town7_008779.png,GO,"[0.22025, 0.77975]",GO,N/A,False,,,,,,,,0.13278
town7_008795.png,GO,"[0.16125, 0.83875]",GO,N/A,False,,,,,,,,0.12679
town7_008804.png,GO,"[0.16759, 0.83241]",GO,N/A,False,,,,,,,,0.13011
town7_008822.png,GO,"[0.08212, 0.91788]",GO,N/A,False,,,,,,,,0.12652
town7_008831.png,GO,"[0.26716, 0.73284]",GO,N/A,False,,,,,,,,0.1293
town7_008836.png,GO,"[0.15069, 0.84931]",GO,N/A,False,,,,,,,,0.13053
town7_008841.png,GO,"[0.15066, 0.84934]",GO,N/A,False,,,,,,,,0.12879
town7_008842.png,GO,"[0.14094, 0.85906]",STOP,"0.59758, 0.40241998",True,13.00%,"13, 42, 92, 68, 114, 45, 31, 14",0.5761100053787231,0.00593,22.26915,0.94373,0.36396,0.38695
town7_008843.png,GO,"[0.05439, 0.94561]",GO,N/A,False,,,,,,,,0.13375
town7_008853.png,GO,"[0.28913, 0.71087]",GO,N/A,False,,,,,,,,0.13075
town7_008854.png,GO,"[0.30994, 0.69006]",GO,N/A,False,,,,,,,,0.13033
town7_008857.png,STOP,"[0.89816, 0.10184]",GO,"0.48282236, 0.51717764",True,36.00%,"13, 114, 92, 31, 45, 68, 18, 117, 32, 90, 25, 42, 78, 73, 16, 24, 14, 125, 62, 106, 19, 4, 56",0.5827299952507019,0.00448,23.48756,0.9572,0.40372,0.51847
town7_008869.png,STOP,"[0.92688, 0.07312]",GO,"0.48423848, 0.51576155",True,42.00%,"13, 114, 31, 92, 18, 45, 117, 73, 25, 32, 68, 16, 42, 24, 4, 90, 29, 78, 106, 19, 11, 125, 14, 62, 28, 9",0.6305000185966492,0.00531,22.74733,0.9469,0.38826,0.40488
town7_008884.png,STOP,"[0.91801, 0.08199]",GO,"0.4838947, 0.5161053",True,86.00%,"13, 114, 31, 92, 45, 18, 117, 125, 32, 25, 73, 78, 42, 90, 16, 4, 29, 68, 19, 106, 14, 98, 9, 127, 10, 87, 88, 36, 56, 11, 28, 123, 62, 101, 118, 24, 103, 100, 55, 47, 57, 27, 3, 26, 82, 5, 6, 83, 37, 110, 49, 71, 15, 124, 77",0.5491300225257874,0.01167,19.32968,0.89095,0.23609,0.41605
town7_008892.png,STOP,"[0.94047, 0.05953]",GO,"0.48409566, 0.51590437",True,38.00%,"13, 114, 31, 45, 92, 18, 25, 73, 117, 32, 90, 68, 78, 42, 16, 14, 125, 106, 19, 4, 56, 62, 127, 11, 24",0.6504300236701965,0.00387,24.1274,0.961,0.44982,0.39463
town7_008895.png,STOP,"[0.94362, 0.05638]",GO,"0.45410326, 0.5458967",True,100.00%,"13, 114, 92, 45, 31, 18, 32, 125, 73, 68, 16, 90, 117, 25, 42, 19, 106, 14, 9, 78, 4, 29, 62, 127, 98, 87, 24, 28, 56, 123, 11, 103, 55, 82, 10, 27, 15, 57, 5, 88, 100, 47, 110, 118, 58, 101, 3, 36, 83, 26, 54, 71, 37, 124, 49, 67, 6, 1, 38, 22, 60, 20, 50, 94, 120, 77",0.4879800081253052,0.0162,17.90606,0.85921,0.16852,0.42224
town7_008900.png,STOP,"[0.94751, 0.05249]",GO,"0.49977314, 0.50022686",True,42.00%,"13, 114, 45, 31, 92, 16, 18, 25, 73, 117, 42, 68, 32, 19, 106, 24, 78, 14, 127, 4, 28, 125, 90, 56, 62, 82, 123, 87, 5, 9",0.724590003490448,0.00311,25.07932,0.96319,0.48043,0.40253
town7_008909.png,GO,"[0.07534, 0.92466]",GO,N/A,False,,,,,,,,0.13359
town7_008915.png,GO,"[0.03322, 0.96678]",GO,N/A,False,,,,,,,,0.13382
town7_008920.png,GO,"[0.29503, 0.70497]",GO,N/A,False,,,,,,,,0.13803
town7_008922.png,GO,"[0.25286, 0.74714]",GO,N/A,False,,,,,,,,0.13181
town7_008928.png,GO,"[0.15063, 0.84937]",GO,N/A,False,,,,,,,,0.13528
town7_008932.png,GO,"[0.34258, 0.65742]",GO,N/A,False,,,,,,,,0.13496
town7_008933.png,GO,"[0.32586, 0.67414]",GO,N/A,False,,,,,,,,0.13716
town7_008940.png,STOP,"[0.57416, 0.42584]",GO,"0.4120796, 0.58792037",True,2.00%,13,0.6557700037956238,0.00329,24.82694,0.97521,0.44651,0.43629
town7_008943.png,GO,"[0.46101, 0.53899]",STOP,"0.6766276, 0.32337242",True,4.00%,"13, 45",0.5724800229072571,0.00414,23.83235,0.94996,0.37519,0.38667
town7_008946.png,GO,"[0.19754, 0.80246]",STOP,"0.55483377, 0.4451663",True,29.00%,"13, 114, 32, 88, 11, 68, 25, 92, 45, 14, 42, 18, 19, 73, 110, 24, 0, 58, 78, 29",0.5175099968910217,0.00777,21.09668,0.95368,0.29868,0.39766
town7_008950.png,GO,"[0.32025, 0.67975]",GO,N/A,False,,,,,,,,0.13845
town7_008952.png,GO,"[0.37461, 0.62539]",STOP,"0.52440923, 0.47559077",True,5.00%,"13, 106, 45",0.6600099802017212,0.00251,25.99534,0.89251,0.51213,0.38217
town7_008960.png,STOP,"[0.98002, 0.01998]",STOP,N/A,False,,,,,,,,0.13853
town7_008961.png,STOP,"[0.98251, 0.01749]",STOP,N/A,False,,,,,,,,0.14047
town7_008964.png,STOP,"[0.97469, 0.02531]",GO,"0.49008834, 0.50991166",True,68.00%,"13, 18, 114, 4, 25, 106, 78, 45, 68, 31, 16, 118, 5, 32, 98, 123, 90, 101, 71, 54, 73, 117, 127, 92, 57, 19, 103, 40, 55, 24, 0, 58, 20, 14, 15, 87, 56, 74, 125, 11, 66, 100, 60, 62, 102",0.6771699786186218,0.00682,21.66369,0.87489,0.4108,0.41686
town7_008967.png,STOP,"[0.9694, 0.0306]",GO,"0.49690077, 0.5030992",True,62.00%,"13, 18, 45, 114, 25, 4, 106, 78, 16, 32, 68, 31, 90, 5, 117, 73, 118, 123, 92, 103, 0, 54, 98, 15, 19, 87, 71, 55, 58, 14, 24, 127, 101, 124, 20, 102, 56, 29, 82, 57",0.6804900169372559,0.00655,21.83466,0.87666,0.43235,0.40652
town7_008988.png,STOP,"[0.96911, 0.03089]",GO,"0.49922055, 0.50077945",True,59.00%,"13, 18, 114, 25, 78, 4, 45, 106, 68, 16, 32, 118, 5, 123, 98, 31, 73, 92, 57, 0, 127, 117, 90, 101, 15, 55, 125, 58, 19, 71, 54, 100, 124, 41, 103, 62, 11, 29, 87, 14, 40",0.6771199703216553,0.00729,21.37311,0.87354,0.42134,0.51632
town7_008990.png,STOP,"[0.98455, 0.01545]",GO,"0.46791998, 0.53208",True,87.00%,"13, 114, 18, 4, 45, 25, 78, 31, 106, 68, 5, 16, 118, 73, 98, 32, 123, 0, 101, 117, 92, 90, 19, 15, 58, 87, 57, 24, 71, 103, 127, 54, 124, 20, 29, 11, 55, 56, 14, 66, 120, 42, 40, 125, 62, 60, 102, 41, 82, 94, 74, 38, 100, 8, 28, 3, 77",0.6228899955749512,0.01219,19.14111,0.83509,0.32708,0.41153
town7_008992.png,STOP,"[0.97732, 0.02268]",STOP,N/A,False,,,,,,,,0.12738
town7_008996.png,STOP,"[0.98232, 0.01768]",GO,"0.43864524, 0.56135476",True,69.00%,"13, 114, 106, 25, 45, 18, 4, 78, 16, 31, 68, 32, 117, 118, 73, 92, 90, 98, 19, 71, 101, 58, 40, 127, 5, 54, 123, 55, 15, 0, 125, 66, 56, 87, 57, 29, 103, 14, 28, 42, 24, 20, 60, 11, 100, 38, 102",0.658079981803894,0.00904,20.43686,0.85844,0.35948,0.41959
town7_008999.png,STOP,"[0.98059, 0.01941]",STOP,N/A,False,,,,,,,,0.1376
town7_009007.png,STOP,"[0.9833, 0.0167]",GO,"0.4851351, 0.51486486",True,62.00%,"13, 114, 18, 4, 25, 45, 16, 78, 106, 5, 68, 31, 32, 98, 118, 117, 127, 103, 15, 101, 19, 73, 90, 92, 58, 123, 57, 55, 0, 40, 71, 87, 54, 24, 102, 36, 124, 125, 14, 82, 11",0.6704800128936768,0.00766,21.16029,0.87146,0.39391,0.41102
town7_009009.png,STOP,"[0.97888, 0.02112]",GO,"0.43870923, 0.56129074",True,62.00%,"13, 18, 114, 45, 4, 25, 78, 106, 16, 32, 68, 73, 5, 101, 31, 118, 123, 117, 98, 90, 92, 55, 127, 0, 103, 15, 54, 40, 58, 71, 57, 19, 56, 125, 102, 124, 24, 29, 82, 20, 14, 87",0.6675300002098083,0.00768,21.14584,0.86758,0.40035,0.41237
town7_009013.png,STOP,"[0.97839, 0.02161]",GO,"0.47288465, 0.5271153",True,72.00%,"13, 114, 4, 45, 18, 25, 106, 78, 16, 68, 118, 73, 98, 31, 5, 90, 127, 117, 32, 123, 92, 0, 101, 15, 19, 40, 55, 54, 103, 60, 57, 41, 24, 14, 29, 87, 58, 56, 71, 11, 20, 36, 100, 62, 124, 42, 125, 102",0.6522899866104126,0.00961,20.17307,0.85328,0.35925,0.41006
town7_009016.png,STOP,"[0.97621, 0.02379]",STOP,N/A,False,,,,,,,,0.14097
town7_009024.png,STOP,"[0.98407, 0.01593]",GO,"0.49893126, 0.5010687",True,54.00%,"13, 114, 25, 18, 4, 106, 78, 45, 68, 32, 31, 16, 90, 118, 98, 5, 123, 101, 117, 92, 0, 71, 73, 127, 103, 55, 24, 14, 19, 54, 15, 87, 56, 125, 40",0.6895599961280823,0.00636,21.96765,0.88777,0.46921,0.40863
town7_009025.png,STOP,"[0.98281, 0.01719]",GO,"0.43020985, 0.5697902",True,58.00%,"13, 114, 45, 25, 18, 78, 4, 106, 68, 16, 31, 118, 92, 32, 123, 5, 127, 24, 117, 90, 40, 0, 19, 73, 55, 15, 41, 101, 54, 103, 98, 58, 42, 71, 57, 14, 56, 102, 87",0.6684499979019165,0.00812,20.90233,0.86993,0.3959,0.4074
town7_009026.png,STOP,"[0.97244, 0.02756]",GO,"0.48451194, 0.5154881",True,80.00%,"13, 114, 18, 25, 4, 78, 106, 45, 68, 16, 32, 73, 98, 31, 118, 71, 5, 90, 123, 0, 92, 103, 54, 19, 58, 101, 127, 29, 124, 87, 57, 24, 117, 15, 40, 11, 14, 120, 125, 55, 20, 56, 62, 102, 27, 100, 50, 66, 82, 42, 60",0.6469600200653076,0.00955,20.20213,0.85456,0.36137,0.41659
town7_009028.png,STOP,"[0.97931, 0.02069]",STOP,N/A,False,,,,,,,,0.13098
town7_009037.png,STOP,"[0.97923, 0.02077]",STOP,N/A,False,,,,,,,,0.13614
town7_009039.png,STOP,"[0.95818, 0.04182]",GO,"0.46253413, 0.5374659",True,49.00%,"13, 114, 25, 18, 45, 78, 106, 4, 16, 118, 68, 24, 0, 5, 32, 58, 19, 31, 15, 73, 123, 101, 127, 92, 90, 98, 71, 54, 11, 124, 117, 55, 87",0.7091599702835083,0.00526,22.78834,0.90834,0.46223,0.40424
town7_009045.png,GO,"[0.12154, 0.87846]",GO,N/A,False,,,,,,,,0.13299
town7_009050.png,GO,"[0.03323, 0.96677]",GO,N/A,False,,,,,,,,0.13848
town7_009055.png,GO,"[0.07866, 0.92134]",GO,N/A,False,,,,,,,,0.14069
town7_009058.png,GO,"[0.02198, 0.97802]",GO,N/A,False,,,,,,,,0.12994
town7_009063.png,GO,"[0.08387, 0.91613]",GO,N/A,False,,,,,,,,0.13948
town7_009068.png,GO,"[0.06031, 0.93969]",GO,N/A,False,,,,,,,,0.13493
town7_009070.png,GO,"[0.07006, 0.92994]",GO,N/A,False,,,,,,,,0.12936
town7_009074.png,GO,"[0.02567, 0.97433]",GO,N/A,False,,,,,,,,0.1382
town7_009078.png,GO,"[0.045, 0.955]",GO,N/A,False,,,,,,,,0.14003
town7_009083.png,GO,"[0.07067, 0.92933]",GO,N/A,False,,,,,,,,0.12961
town7_009085.png,GO,"[0.0529, 0.9471]",GO,N/A,False,,,,,,,,0.13898
town7_009087.png,GO,"[0.06162, 0.93838]",GO,N/A,False,,,,,,,,0.13742
town7_009088.png,GO,"[0.07419, 0.92581]",GO,N/A,False,,,,,,,,0.1378
town7_009092.png,GO,"[0.07101, 0.92899]",GO,N/A,False,,,,,,,,0.13358
town7_009093.png,GO,"[0.04717, 0.95283]",GO,N/A,False,,,,,,,,0.13081
town7_009094.png,GO,"[0.04918, 0.95082]",GO,N/A,False,,,,,,,,0.13587
town7_009099.png,GO,"[0.04333, 0.95667]",GO,N/A,False,,,,,,,,0.1318
town7_009102.png,GO,"[0.02914, 0.97086]",GO,N/A,False,,,,,,,,0.13812
town7_009103.png,GO,"[0.02565, 0.97435]",GO,N/A,False,,,,,,,,0.13908
town7_009104.png,GO,"[0.01088, 0.98912]",GO,N/A,False,,,,,,,,0.12769
town7_009105.png,GO,"[0.02196, 0.97804]",GO,N/A,False,,,,,,,,0.13082
town7_009106.png,GO,"[0.01137, 0.98863]",GO,N/A,False,,,,,,,,0.12656
town7_009115.png,GO,"[0.06412, 0.93588]",GO,N/A,False,,,,,,,,0.13457
town7_009118.png,GO,"[0.11687, 0.88313]",GO,N/A,False,,,,,,,,0.13823
town7_009127.png,GO,"[0.02939, 0.97061]",GO,N/A,False,,,,,,,,0.13551
town7_009128.png,GO,"[0.01718, 0.98282]",GO,N/A,False,,,,,,,,0.13136
town7_009129.png,GO,"[0.03485, 0.96515]",GO,N/A,False,,,,,,,,0.13175
town7_009133.png,GO,"[0.19073, 0.80927]",GO,N/A,False,,,,,,,,0.12869
town7_009148.png,GO,"[0.25302, 0.74698]",GO,N/A,False,,,,,,,,0.12949
town7_009150.png,GO,"[0.25465, 0.74535]",GO,N/A,False,,,,,,,,0.13597
town7_009152.png,GO,"[0.28007, 0.71993]",GO,N/A,False,,,,,,,,0.13091
town7_009153.png,GO,"[0.31569, 0.68431]",GO,N/A,False,,,,,,,,0.12919
town7_009158.png,GO,"[0.2816, 0.7184]",GO,N/A,False,,,,,,,,0.13114
town7_009163.png,GO,"[0.3028, 0.6972]",GO,N/A,False,,,,,,,,0.13546
town7_009166.png,GO,"[0.27188, 0.72812]",GO,N/A,False,,,,,,,,0.14412
town7_009175.png,STOP,"[0.97087, 0.02913]",GO,"0.4547714, 0.5452286",True,50.00%,"13, 45, 114, 25, 18, 78, 32, 106, 31, 118, 16, 4, 90, 19, 98, 103, 73, 57, 117, 0, 68, 71, 15, 11, 92, 123, 54, 24, 29, 42, 41",0.7566699981689453,0.00246,26.08484,0.9907,0.43855,0.40495
town7_009179.png,STOP,"[0.96542, 0.03458]",GO,"0.4506254, 0.54937464",True,52.00%,"13, 114, 45, 25, 18, 32, 78, 19, 106, 4, 68, 0, 98, 16, 118, 31, 90, 92, 117, 73, 11, 103, 42, 57, 62, 24, 54, 71, 101, 29, 125, 5, 58, 75, 87",0.7443900108337402,0.00286,25.44196,0.99027,0.41456,0.40886
town7_009183.png,STOP,"[0.96511, 0.03489]",GO,"0.4223728, 0.5776272",True,22.00%,"13, 114, 45, 25, 106, 18, 32, 78, 16, 68, 90, 118, 4, 19",0.7928000092506409,0.00145,28.38105,0.99556,0.58755,0.39769
town7_009187.png,STOP,"[0.96293, 0.03707]",GO,"0.46180776, 0.5381923",True,28.00%,"13, 114, 45, 25, 32, 18, 78, 106, 68, 98, 19, 16, 0, 4, 31, 90, 118, 117, 103",0.7814599871635437,0.00177,27.52094,0.9943,0.54171,0.5207
town7_009190.png,STOP,"[0.96788, 0.03212]",GO,"0.484299, 0.515701",True,63.00%,"13, 114, 45, 25, 18, 32, 4, 78, 68, 106, 16, 90, 31, 73, 118, 19, 117, 0, 98, 103, 92, 57, 24, 54, 42, 15, 125, 11, 123, 71, 14, 62, 127, 41, 101, 5, 29, 58, 55, 82, 56, 94",0.7261599898338318,0.00325,24.88348,0.98873,0.35852,0.40284
town7_009191.png,STOP,"[0.96952, 0.03048]",GO,"0.4604266, 0.5395734",True,56.00%,"13, 114, 45, 25, 32, 106, 78, 18, 4, 90, 16, 31, 19, 0, 118, 98, 103, 117, 68, 54, 42, 73, 11, 15, 62, 57, 75, 5, 125, 92, 123, 14, 71, 29, 127, 41",0.732699990272522,0.00281,25.5129,0.98955,0.40176,0.40496
town7_009202.png,STOP,"[0.96373, 0.03627]",GO,"0.4965007, 0.5034993",True,25.00%,"13, 114, 45, 25, 18, 106, 78, 32, 68, 19, 118, 16, 4, 0, 90, 31",0.7940800189971924,0.0014,28.53368,0.99575,0.61094,0.38608
town7_009203.png,STOP,"[0.96373, 0.03627]",GO,"0.48346135, 0.5165387",True,39.00%,"13, 114, 45, 25, 18, 32, 78, 106, 118, 31, 4, 19, 90, 16, 68, 98, 117, 0, 73, 103, 54, 87, 123, 92, 71, 5",0.7582600116729736,0.00232,26.34792,0.9924,0.45855,0.40306
town7_009205.png,STOP,"[0.9686, 0.0314]",GO,"0.4754839, 0.5245161",True,25.00%,"13, 25, 114, 45, 18, 78, 106, 31, 4, 32, 16, 19, 90, 117, 0, 118, 68",0.7909500002861023,0.00145,28.38478,0.99571,0.58432,0.39323
town7_009209.png,STOP,"[0.96834, 0.03166]",GO,"0.46610132, 0.53389865",True,56.00%,"13, 45, 114, 25, 78, 18, 32, 106, 68, 118, 90, 31, 16, 0, 98, 19, 117, 73, 4, 103, 5, 54, 123, 11, 125, 15, 55, 24, 57, 71, 92, 41, 14, 94, 75",0.7237200140953064,0.00329,24.83193,0.98799,0.36383,0.40253
town7_009211.png,STOP,"[0.97554, 0.02446]",GO,"0.45061815, 0.54938185",True,62.00%,"13, 114, 25, 45, 18, 78, 32, 4, 106, 98, 19, 90, 68, 117, 16, 103, 118, 0, 31, 92, 58, 87, 73, 11, 24, 57, 15, 14, 71, 124, 54, 5, 42, 94, 101, 62, 125, 75, 127, 55, 41",0.7083500027656555,0.00373,24.27824,0.98636,0.34702,0.40207
town7_009213.png,STOP,"[0.97131, 0.02869]",GO,"0.49448597, 0.505514",True,24.00%,"13, 114, 45, 25, 18, 32, 78, 106, 31, 68, 118, 16, 19, 90, 4",0.7941300272941589,0.00144,28.4115,0.99564,0.59065,0.38863
town7_009214.png,STOP,"[0.96867, 0.03133]",GO,"0.495394, 0.504606",True,27.00%,"13, 45, 114, 25, 18, 32, 31, 90, 106, 78, 4, 117, 68, 16, 118, 19, 0, 103",0.7895200252532959,0.00154,28.12274,0.99514,0.57022,0.38807
town7_009216.png,STOP,"[0.97366, 0.02634]",GO,"0.43434387, 0.5656561",True,54.00%,"13, 114, 45, 25, 18, 106, 32, 78, 4, 118, 19, 117, 16, 68, 90, 31, 0, 11, 73, 92, 98, 71, 103, 24, 87, 14, 57, 5, 127, 42, 62, 15, 123, 54, 41",0.7350299954414368,0.00291,25.35385,0.98956,0.38841,0.40236
town7_009222.png,STOP,"[0.96573, 0.03427]",GO,"0.47709277, 0.52290726",True,44.00%,"13, 114, 25, 45, 32, 18, 90, 78, 16, 98, 0, 106, 117, 19, 4, 31, 118, 103, 68, 73, 57, 15, 11, 24, 71, 123, 29, 5",0.7663800120353699,0.00214,26.70321,0.99311,0.45707,0.39887
town7_009231.png,STOP,"[0.97681, 0.02319]",GO,"0.45107764, 0.54892236",True,44.00%,"13, 114, 45, 25, 78, 18, 106, 31, 90, 68, 98, 32, 118, 0, 4, 16, 117, 19, 103, 62, 73, 71, 54, 24, 11, 123, 5, 92, 94",0.7513899803161621,0.00264,25.78099,0.9907,0.41195,0.40296
town7_009238.png,STOP,"[0.96957, 0.03043]",GO,"0.46270406, 0.53729594",True,39.00%,"13, 45, 114, 25, 78, 106, 18, 32, 4, 16, 68, 118, 31, 90, 98, 19, 0, 117, 103, 57, 73, 54, 14, 71, 41",0.7544800043106079,0.00246,26.09264,0.99153,0.44833,0.51353
